#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay between averages: 0.1 s
#	Magnetic field strength: 0.26 T
#	Calibration Name: theta_fieldsweep
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 1 mm
#	Probe Station Name: Icarus
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 1 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
0.0,-90.0,26.78999,7.26102,-91.21354919058712,-87.57109325810453,-0.008347875113932285,-0.00017683802083332903,-0.19684522698567708,7.064290183648759e-06,1.142517080967341e-05,1.5748976428632694e-05,0.1970222365055431,-0.06297776349445691,-31.964799817245538,-10.0,-9.77874755859375
0.0,-89.0,26.78999,7.55586,-68.91596159532352,-87.39852041215072,-0.008371973828124995,0.0032277965820312567,-0.19748076775716147,3.6558886781462816e-06,9.213281938694926e-06,8.134868774331616e-06,0.19768450179645275,-0.06231549820354726,-31.522702911587302,-10.0,-9.7784423828125
0.0,-88.0,26.78999,7.85268,-50.68562506866671,-86.85811456034813,-0.008419634147135412,0.00689491897786459,-0.19825666904296876,5.0511778187117565e-06,1.4133219328174271e-05,1.5022239523565193e-05,0.19855512324514865,-0.06144487675485136,-30.946004187959254,-10.0,-9.77874755859375
0.0,-87.0,26.78999,8.14992,-39.038101054695254,-86.1649264358138,-0.008407083284505205,0.010367778678385424,-0.1991208881998698,2.8048264644095973e-06,1.4292175074009738e-05,1.2914699012334147e-05,0.1995677779642336,-0.0604322220357664,-30.281552789848178,-10.0,-9.779052734375
0.0,-86.0,26.78999,8.44629,-31.35283722969448,-85.33325760512714,-0.008502322542317704,0.0139548575358073,-0.20018196811523437,2.212390095225502e-05,8.491796134935487e-06,9.13766753342512e-06,0.20084782273140775,-0.05915217726859226,-29.451241474345487,-10.0,-9.7802734375
0.0,-85.0,26.78999,8.74097,-25.809278471450053,-84.44351612030701,-0.00852817906901041,0.017634097444661462,-0.20134878533528644,9.7108683346263e-06,9.100572171087097e-06,9.280283055175694e-06,0.2022993440100985,-0.05770065598990151,-28.522413788460515,-10.0,-9.78363037109375
0.0,-84.0,26.78999,9.03305,-22.102562170334924,-83.56187632297573,-0.008601868847656248,0.021181131136067715,-0.20259478956705732,1.2087885955401598e-05,1.3532194162386408e-05,7.2631072281634066e-06,0.2038805562666431,-0.05611944373335692,-27.525647742476085,-10.0,-9.77813720703125
0.0,-83.0,26.78999,9.32177,-19.171976990609966,-82.6298905712234,-0.008662912141927078,0.024915725862630213,-0.2039382059082031,1.2097697968672856e-05,6.501193188718707e-06,1.4085373113796424e-05,0.20563713495158684,-0.05436286504841317,-26.436307363070306,-10.0,-9.77874755859375
0.0,-82.0,26.78999,9.60636,-16.981370410552937,-81.69462654608492,-0.00875666214192708,0.02867509475911459,-0.2053865620279948,1.5305319949502134e-05,1.659739597868733e-05,1.772092764042366e-05,0.20756343621406784,-0.05243656378593217,-25.262909856557016,-10.0,-9.77752685546875
0.0,-81.0,26.78999,9.8865,-15.205970642606696,-80.7805260619234,-0.008808780061848953,0.0324083487467448,-0.2069092386230469,2.6188437280693786e-05,1.277527916736562e-05,1.3768228058873438e-05,0.20961710021426597,-0.05038289978573404,-24.035682076621494,-10.0,-9.77813720703125
0.0,-80.0,26.78999,10.16119,-13.670574663623594,-79.80419601383171,-0.008863882600911454,0.03644243484700522,-0.2085312377278646,1.937674146263758e-05,1.2412849575568977e-06,1.8119325087409504e-05,0.21187707894120153,-0.04812292105879848,-22.7126602364351,-10.0,-9.77874755859375
0.0,-79.0,26.78999,10.43058,-12.47910225076576,-78.8539870473146,-0.00894902867838541,0.04043624995117188,-0.21019869988606774,1.6399080990920486e-05,5.611659584471406e-06,7.3422381240259366e-06,0.21423974621482678,-0.04576025378517323,-21.35936706127704,-10.0,-9.7784423828125
0.0,-78.0,26.78999,10.69404,-11.459327544530057,-77.91012739472673,-0.009017666780598952,0.0444848624186198,-0.2119065896972656,2.5415447686622687e-05,2.2382867741658015e-06,1.6368336997577897e-05,0.21671322999691256,-0.04328677000308745,-19.974216619679446,-10.0,-9.77935791015625
0.0,-77.0,26.78999,10.95113,-10.584577118872401,-76.92221463866814,-0.009118791861979163,0.048798477327473964,-0.213704093359375,1.2246798356976366e-05,1.0871531971856317e-05,1.0469421868094414e-05,0.21939435560892298,-0.04060564439107703,-18.5080624696917,-10.0,-9.77783203125
0.0,-76.0,26.78999,11.2018,-9.796660237719037,-75.9456016564695,-0.009176809847005203,0.0531465323404948,-0.21544182122395836,1.2125863707043593e-05,2.5714391334663577e-06,8.1955986211504e-06,0.22208995040542331,-0.037910049594576695,-17.06968258823608,-10.0,-9.77813720703125
0.0,-75.0,26.78999,11.44573,-9.139911103544446,-74.99796624531389,-0.00924540522460937,0.057464645540364595,-0.21718808180338542,4.269585504679585e-06,1.7656000026779623e-05,2.1964309425638475e-06,0.2248517864778508,-0.035148213522149196,-15.631725267885072,-10.0,-9.77874755859375
0.0,-74.0,26.78999,11.68287,-8.56260037682224,-73.99344696478629,-0.00935262975260416,0.062115583447265636,-0.21897000115559898,1.038851868800621e-05,2.734828911300138e-05,1.1271074756074096e-05,0.2278018410732594,-0.032198158926740605,-14.134283891228918,-10.0,-9.779052734375
0.0,-73.0,26.78999,11.91323,-8.019194370774768,-72.98401057511539,-0.009424297233072912,0.06689474604492189,-0.2207432270670573,8.671961450766402e-06,3.5029323476142586e-06,2.017657845140168e-05,0.23084907780350847,-0.02915092219649154,-12.627697053788491,-10.0,-9.77783203125
