#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay between averages: 0.1 s
#	Magnetic field strength: 0.26 T
#	Calibration Name: phi_fieldsweep
#	Number of Averages: 3
#	Phi End Position: 172 mm
#	Phi Start Position: -173 mm
#	Phi Scan Step Size: 1 mm
#	Probe Station Name: Icarus
#	Theta End Position: 0 mm
#	Theta Start Position: 0 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-173.0,0.0,26.78999,21.66002,-172.9044729263844,-1.540691194574419,-0.03201781123046874,-0.2572180591308594,-0.006971687760416676,1.4636838771468844e-05,1.1388035998487884e-05,4.2480536956555725e-06,0.2592968850743582,-0.0007031149256417901,-0.27116211806407114,-6.804412486997395,-6.58172607421875
-172.0,0.0,26.78999,21.66002,-171.90521197673013,-1.5435109071922941,-0.0365018830891927,-0.2566429553710938,-0.006985062597656251,2.2117247698142662e-05,6.832465243630834e-06,1.6800574701039895e-05,0.2593198509758933,-0.0006801490241067354,-0.26228189687258574,-6.804412486997395,-6.5826416015625
-171.0,0.0,26.78999,21.66002,-170.9037069551351,-1.5553345486001338,-0.04098564163411458,-0.2559879626953125,-0.007039206884765632,2.0210711250795688e-05,2.036642350843611e-06,1.2196389200667462e-05,0.25934380713374144,-0.0006561928662585648,-0.2530204493836907,-6.804412486997395,-6.5838623046875
-170.0,0.0,26.78999,21.66002,-169.88961144769564,-1.5644172051507692,-0.04550881668294271,-0.2552170032226562,-0.007080181819661462,2.0415051089809548e-05,1.6172433035729552e-05,2.659874170264656e-06,0.2593393531734713,-0.0006606468265287213,-0.25474222035512545,-6.804412486997395,-6.58599853515625
-169.0,0.0,26.78999,21.66002,-168.89042566653129,-1.578973596287291,-0.049955492301432286,-0.25440024296875,-0.007146533138020834,3.489260338311097e-05,1.2350569060799763e-05,5.103683546128708e-06,0.2593571047215216,-0.0006428952784783837,-0.24788034211311727,-6.804412486997395,-6.58233642578125
-168.0,0.0,26.78999,21.66002,-167.89483910404758,-1.5846255284333974,-0.05436607986653646,-0.25348370447591145,-0.0071718403483072984,2.6463971156851545e-05,1.2127952613277443e-05,6.317883302763566e-06,0.25934743948777944,-0.000652560512220568,-0.2516163311692603,-6.804412486997395,-6.58660888671875
-167.0,0.0,26.78999,21.66002,-166.88607035638918,-1.5904801892460778,-0.058827412060546876,-0.25251762578125003,-0.007199216650390632,3.830920904645767e-06,1.401270421107093e-05,1.0123178237707763e-05,0.2593793447063973,-0.0006206552936027232,-0.2392847797133846,-6.804412486997395,-6.58111572265625
-166.0,0.0,26.78999,21.66002,-165.89053254753017,-1.6028877796776613,-0.06320916661783853,-0.25147036829427083,-0.007255781998697923,2.0707973376355185e-05,1.5254466618670167e-05,9.060430418311515e-06,0.2593942775910651,-0.0006057224089349167,-0.23351417562489088,-6.804412486997395,-6.58203125
-165.0,0.0,26.78999,21.66002,-164.89173421653103,-1.6056110998000235,-0.06758930577799478,-0.2503534961425781,-0.007268788590494797,2.001980189525247e-05,1.2257306138925746e-05,5.101858415080365e-06,0.25941862418480377,-0.0005813758151962389,-0.2241072000991264,-6.804412486997395,-6.5826416015625
-164.0,0.0,26.78999,21.66002,-163.8890266485414,-1.6180902707103373,-0.0719538606282552,-0.24911092208658855,-0.007324682552083341,3.194411697715065e-05,9.592543405652308e-06,1.3596673349061162e-05,0.25939788074814635,-0.0006021192518536611,-0.23212188554395655,-6.804412486997395,-6.58294677734375
-163.0,0.0,26.78999,21.66002,-162.88522626167185,-1.6213942995196051,-0.07630962438151041,-0.24782092167968753,-0.007339906754557299,3.173855721117429e-05,1.8829250407570102e-05,2.851142562066048e-06,0.2594074829810864,-0.0005925170189136075,-0.22841169117577398,-6.804412486997395,-6.58172607421875
-162.0,0.0,26.78999,21.66002,-161.89278658621745,-1.6223693688935936,-0.08058946446940103,-0.24645869837239584,-0.007344223974609383,2.5550583120842375e-05,1.7572665131887797e-05,6.4232419454906444e-06,0.25940410446380696,-0.0005958955361930474,-0.22971708077818365,-6.804412486997395,-6.58203125
-161.0,0.0,26.78999,21.66002,-160.890570334726,-1.6313842385241697,-0.08489537267252605,-0.2450327787760417,-0.007385699397786463,3.674641518415497e-05,2.3105121186080593e-05,1.4707347950325535e-06,0.259427900449258,-0.0005720995507420001,-0.22052352493747993,-6.804412486997395,-6.58203125
-160.0,0.0,26.78999,21.66002,-159.88905944779864,-1.6460630767378162,-0.08916873693033855,-0.24352093185221357,-0.007452479996744798,4.3362587684693027e-05,1.8899003243495692e-05,7.1015242895106076e-06,0.2594398723288775,-0.0005601276711225123,-0.2158988385611251,-6.804412486997395,-6.58203125
-159.0,0.0,26.78999,21.66002,-158.8898262636627,-1.652168075800353,-0.0934148957845052,-0.24196242965494794,-0.007481172623697921,1.7339431790264488e-05,1.661645134377201e-05,1.1888205327320501e-05,0.2594766426150553,-0.0005233573849446893,-0.20169730102493746,-6.804412486997395,-6.58416748046875
-158.0,0.0,26.78999,21.66002,-157.88723604906147,-1.6628368842836294,-0.09762635615234376,-0.24027115564778645,-0.0075288919433593865,2.584871990738103e-05,3.2684302173194745e-05,1.1682212879776652e-05,0.25945677456139365,-0.000543225438606354,-0.20937030436945248,-6.804412486997395,-6.58172607421875
-157.0,0.0,26.78999,21.66002,-156.89121370312495,-1.6699993788861052,-0.10178454096679689,-0.23852915125325522,-0.007561065608723966,1.612477749786847e-05,7.488190926050769e-06,1.198716622156357e-05,0.2594482963724358,-0.0005517036275641818,-0.21264492204343324,-6.804412486997395,-6.58203125
-156.0,0.0,26.78999,21.66002,-155.88850652723295,-1.676122305415227,-0.10595109166666666,-0.2367292183919271,-0.007589373714192715,3.6369029411728265e-05,1.3711863876202169e-05,1.125563120014451e-05,0.2594686016827176,-0.0005313983172823833,-0.20480255176778023,-6.804412486997395,-6.58111572265625
-155.0,0.0,26.78999,21.66002,-154.89067426293454,-1.681460937668967,-0.1100626720703125,-0.23485912561848962,-0.007613913916015627,3.197764237195123e-05,6.264023809565014e-06,8.158541429359838e-06,0.25948135261451666,-0.0005186473854833507,-0.19987848076846157,-6.804412486997395,-6.5826416015625
-154.0,0.0,26.78999,21.66002,-153.89087348299273,-1.6855290848043964,-0.11414302485351563,-0.2329009937011719,-0.0076322834635416765,1.463932092749118e-05,1.4246674982110548e-05,2.5647857390913614e-05,0.2594797771321909,-0.000520222867809117,-0.20048686397017043,-6.804412486997395,-6.5826416015625
-153.0,0.0,26.78999,21.66002,-152.8941644363733,-1.6960338326736515,-0.11816445633138022,-0.2308556120279948,-0.007679058772786465,1.6534039928783907e-05,1.0633125766450337e-05,2.5513038125950308e-05,0.2594535031340811,-0.0005464968659188996,-0.21063383585785672,-6.804412486997395,-6.58203125
-152.0,0.0,26.78999,21.66002,-151.89465489739945,-1.6949720658882892,-0.12218567418619793,-0.22878206263020837,-0.0076750141764322976,2.1275257647116084e-05,9.28032319706494e-06,8.529725625210832e-06,0.2594792419448553,-0.0005207580551447322,-0.2006935318762046,-6.804412486997395,-6.58416748046875
-151.0,0.0,26.78999,21.66002,-150.89731722431287,-1.704713480339635,-0.1261619070963542,-0.22664323613281254,-0.00771991977539063,1.0189765665239578e-05,7.032480838561071e-06,1.0647296837892289e-05,0.25950641696937166,-0.0004935830306283528,-0.19020070347108534,-6.804412486997395,-6.58233642578125
-150.0,0.0,26.78999,21.66002,-149.89946105025305,-1.7084567530653647,-0.13008264887695312,-0.22439948002929688,-0.00773645826822917,3.024288769004717e-05,5.398091751853468e-06,7.610626873180227e-07,0.2594927262232981,-0.0005072737767018998,-0.19548670364863394,-6.804412486997395,-6.58233642578125
-149.0,0.0,26.78999,21.66002,-148.89821081386944,-1.7205294644157871,-0.13400088821614584,-0.22212012822265625,-0.007792142675781255,3.029969802601442e-05,4.320383785269591e-06,1.0933408653163683e-05,0.2595270831567391,-0.00047291684326089545,-0.18222254013284675,-6.804412486997395,-6.5814208984375
-148.0,0.0,26.78999,21.66002,-147.89932055022237,-1.7178040210833252,-0.137839942578125,-0.2197299080891927,-0.007779068945312505,3.504022136346344e-05,3.655322532357466e-06,8.837436783803489e-06,0.2595025938068477,-0.0004974061931523055,-0.19167677126284666,-6.804412486997395,-6.5826416015625
-147.0,0.0,26.78999,21.66002,-146.90139396769473,-1.7256959252816797,-0.14165770991210938,-0.21731404505208332,-0.007815480485026048,3.2568866090964894e-05,1.771689306272558e-05,3.960851947200352e-06,0.2595253026000626,-0.0004746973999373849,-0.18290987244080392,-6.804412486997395,-6.58203125
-146.0,0.0,26.78999,21.66002,-145.90616309903535,-1.7337954066037309,-0.14540100825195312,-0.21480615930989586,-0.007851649918619795,2.542297698596819e-05,7.364705962873122e-06,2.297501451204715e-05,0.25950874298296284,-0.0004912570170371722,-0.18930268452243398,-6.804412486997395,-6.58599853515625
-145.0,0.0,26.78999,21.66002,-144.90647362701915,-1.7312954676951375,-0.1491318981445313,-0.21224419845377607,-0.00784060052083334,2.7282174579404983e-05,1.3829714629245603e-05,1.7187196796324442e-05,0.25951762529355116,-0.0004823747064488515,-0.1858735821519704,-6.804412486997395,-6.583251953125
-144.0,0.0,26.78999,21.66002,-143.90585794975095,-1.735462880699836,-0.15281564041341145,-0.2096075631184896,-0.007859486832682299,1.6383671993245665e-05,1.7669939043964827e-05,1.0763732035664406e-05,0.25951824984903427,-0.0004817501509657429,-0.18563247526753296,-6.804412486997395,-6.58660888671875
-143.0,0.0,26.78999,21.66002,-142.907969871533,-1.7300807648710095,-0.15646295283203124,-0.2069409330729167,-0.007836102229817716,1.8498391529344673e-05,7.835054160378863e-06,3.189254180399347e-06,0.259550784795893,-0.0004492152041070119,-0.17307410742767287,-6.804412486997395,-6.585693359375
-142.0,0.0,26.78999,21.66002,-141.91373679843608,-1.7372686795472507,-0.1600128958658854,-0.2041728035970052,-0.007867828304036468,2.0037401075527673e-05,4.0820584557396275e-05,3.0709088765218927e-06,0.2595237239526856,-0.00047627604731442785,-0.18351927140243215,-6.804412486997395,-6.5814208984375
-141.0,0.0,26.78999,21.66002,-140.91629980425438,-1.727763187413691,-0.16357264521484374,-0.20139312830403647,-0.007826179947916677,2.8685609627097115e-05,1.4562472682232921e-05,5.527036618647142e-06,0.2595697430041576,-0.00043025699584242627,-0.165757761618439,-6.804412486997395,-6.58172607421875
-140.0,0.0,26.78999,21.66002,-139.92050626908724,-1.7374809087889294,-0.1670436799641927,-0.19851490564778648,-0.007870023535156255,2.0064662109104437e-05,1.195107462521305e-05,1.819599653273653e-05,0.2595644352579396,-0.0004355647420604125,-0.16780601765707012,-6.804412486997395,-6.58203125
-139.0,0.0,26.78999,21.66002,-138.9155335091122,-1.736424765712551,-0.17052291987304688,-0.1955811064127604,-0.007866304459635425,1.3590588293323355e-05,3.199456499637374e-05,1.9125249963190328e-05,0.25959952645087925,-0.00040047354912076116,-0.15426590125022346,-6.804412486997395,-6.58203125
