#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Magnet Calibration Filename: ./calibrations/icarus
#	Delay between averages: 0.1 s
#	Magnetic field strength: 0.21 T
#	Calibration Name: phi_fieldsweep
#	Number of Averages: 3
#	Phi End Position: 172 mm
#	Phi Start Position: -173 mm
#	Phi Scan Step Size: 1 mm
#	Probe Station Name: Icarus
#	Theta End Position: 0 mm
#	Theta Start Position: 0 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-173.0,0.0,26.78999,21.66002,-172.90391536474345,-1.5422832201401937,-0.025874752962239577,-0.20785072921549483,-0.005639457128906254,2.6881989918018866e-05,1.1029240570786735e-05,2.354365837623512e-05,0.20953098089060399,-0.00046901910939603497,-0.22384236803669125,-4.658962966107374,-4.43634033203125
-172.0,0.0,26.78999,21.66002,-171.89864526692583,-1.5530381422629813,-0.029516916048177078,-0.20736151412760417,-0.005678712906901047,6.211992436778378e-06,1.034829470000547e-05,1.777004889672189e-05,0.2095287418340661,-0.0004712581659339077,-0.22491337551538165,-4.658962966107374,-4.43572998046875
-171.0,0.0,26.78999,21.66002,-170.89084775851344,-1.5566843865507527,-0.03315644851888021,-0.206791101936849,-0.005691524186197919,1.4621996717025976e-05,2.836629722353437e-05,1.0673446733774469e-05,0.20950967368167872,-0.0004903263183212991,-0.23403516873702113,-4.658962966107374,-4.43756103515625
-170.0,0.0,26.78999,21.66002,-169.89197591987866,-1.5727461301589214,-0.03676166295572916,-0.206211522265625,-0.005751110774739591,2.7736956665758584e-05,3.2525534929960657e-06,1.5238957109968106e-05,0.2095416117469757,-0.00045838825302432773,-0.21875762489497202,-4.658962966107374,-4.43817138671875
-169.0,0.0,26.78999,21.66002,-168.89791156798174,-1.5823306628391212,-0.040335139111328126,-0.20555026331380208,-0.0057863890950520915,3.538948820756999e-05,1.932398965329768e-05,4.817929133948431e-06,0.20955027199758747,-0.00044972800241255273,-0.21461580465890803,-4.658962966107374,-4.43634033203125
-168.0,0.0,26.78999,21.66002,-167.88268760077204,-1.5867138015874618,-0.04396919876302083,-0.20479605392252606,-0.005802219580078131,2.461897462651517e-05,8.206887870696456e-06,9.176141310950674e-06,0.20954326496968514,-0.0004567350303148754,-0.21796693412262702,-4.658962966107374,-4.43695068359375
-167.0,0.0,26.78999,21.66002,-166.88465616140266,-1.5942588065612737,-0.04752997350260416,-0.20400039962565106,-0.005829860367838546,2.9482266495628706e-05,1.1078101495437412e-05,8.699894925677917e-06,0.20954533805478012,-0.00045466194521989745,-0.2169754523963869,-4.658962966107374,-4.43572998046875
-166.0,0.0,26.78999,21.66002,-165.87813250193,-1.60964990681493,-0.051107005973307286,-0.20313735641276043,-0.0058862690592448004,1.5327645205629945e-05,4.802659734528714e-06,1.5117885673142205e-05,0.2095503753119005,-0.0004496246880995314,-0.21456639599442268,-4.658962966107374,-4.43634033203125
-165.0,0.0,26.78999,21.66002,-164.8784575168784,-1.6151003669487611,-0.05464653030598957,-0.20222670170898438,-0.005906559179687507,2.7386873995811238e-05,5.198822078963059e-06,1.1648451501713259e-05,0.20956328304338318,-0.00043671695661684495,-0.20839383229477138,-4.658962966107374,-4.4378662109375
-164.0,0.0,26.78999,21.66002,-163.88194217308344,-1.6259960183206614,-0.05815722569986979,-0.20125235275065104,-0.005946622656250007,2.1591649470255558e-05,4.940969207425428e-06,1.1566628586780153e-05,0.20957131175281102,-0.0004286882471890019,-0.2045548331990396,-4.658962966107374,-4.43756103515625
