#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/icarus
#	Magnetic field strength: 0.09 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 1 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.04091,-88.43523294526608,-87.66990332106133,-0.003564674023437494,9.737666015625691e-05,-0.08763770135091146,2.0377424602917017e-05,1.635821667918122e-05,1.281121225527667e-05,0.08771022221599295,-2.70078911617274,-2.48260498046875
0.0,-89.0,26.31999,7.34738,-66.20958284292672,-87.44122107575886,-0.0035835705078124925,0.0015798270182291717,-0.08763608798828126,5.053661794621891e-06,7.404726417200129e-06,1.949542256374597e-06,0.08772355298824693,-2.691464750661568,-2.4700927734375
0.0,-88.0,26.31999,7.65563,-48.59324464295685,-86.89121522764795,-0.003569857942708326,0.003148001253255215,-0.08763468011067709,8.493120884032078e-06,9.455665390652482e-06,5.010579493158984e-06,0.0877638362637044,-2.679639888746921,-2.4560546875
0.0,-87.0,26.31999,7.96389,-37.01456897111417,-86.13127498321428,-0.0035684622721354107,0.004733004915364589,-0.08765276686197916,9.68132423791955e-06,8.98525722060533e-06,6.323238914482927e-06,0.08785296123112181,-2.665436701359224,-2.44232177734375
0.0,-86.0,26.31999,8.27102,-29.94272397556994,-85.31035450037825,-0.003586986442057287,0.006227210644531256,-0.08760397739257812,5.037404493200961e-06,1.6836966492728442e-05,3.621615858144297e-06,0.08789824502881843,-2.648885627821929,-2.42828369140625
0.0,-85.0,26.31999,8.5759,-24.82882575670697,-84.4137736442057,-0.0035966645833333277,0.007773621777343758,-0.08757294508463542,3.451858117416758e-06,2.1433984443186725e-05,2.9304390402595937e-06,0.08799082851331023,-2.6300195494458087,-2.4072265625
0.0,-84.0,26.31999,8.87773,-21.095441798361957,-83.50322916745729,-0.003588154248046866,0.009301122184244793,-0.08754275302734375,2.8773115046656054e-05,5.9972382432433685e-06,8.656086395683002e-06,0.08810856560176503,-2.60892151255709,-2.38739013671875
0.0,-83.0,26.31999,9.17568,-18.437355794913373,-82.6165885622654,-0.003584974316406244,0.0107534171061198,-0.08747491652018229,1.225888948103965e-05,7.10770809860236e-06,1.791214897063809e-05,0.08820628685371776,-2.5857381267253343,-2.3638916015625
0.0,-82.0,26.31999,9.46899,-16.21645169330744,-81.65189562820623,-0.003582113802083328,0.012316515250651047,-0.08741103305664062,2.138951562469659e-05,9.95679948078901e-06,7.647897485015106e-06,0.08834713796858229,-2.5606719130757996,-2.33856201171875
0.0,-81.0,26.31999,9.75699,-14.465115697135777,-80.74107116323076,-0.0035526073730468683,0.013771497753906256,-0.08724279168294273,5.4979250020896984e-06,8.591846775502057e-06,1.3172616352255736e-05,0.08839445610538148,-2.5339639100638234,-2.31109619140625
