#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 2vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: -2 V
#	Queued Time: 2019-06-29 17:37:59
#	Start Y position: -15 mm
#	Y position step: 0.01 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.002586890820312493,-0.0024701404296874896,-0.06524703159179687,-86.86221095593208,-133.6774618887898,60.868481397628784
-14.99,-0.0025822887695312463,-0.002479265185546871,-0.06524385776367189,-86.859443797698,-133.83395462220082,61.68652820587158
-14.98,-0.0026191601074218723,-0.002404570361328122,-0.06527494907226564,-86.88215660319004,-132.55408511669347,62.50957536697388
-14.97,-0.0026054455078124913,-0.0024137256347656205,-0.06524087314453125,-86.88392437592097,-132.81250698463182,63.28961992263794
-14.96,-0.0026213390624999985,-0.002371782275390616,-0.0652599954589844,-86.89936794963793,-132.13873116385435,64.05066347122192
-14.950000000000001,-0.002628559521484372,-0.002333366748046871,-0.06526312045898439,-86.9172526941688,-131.59539703705505,64.87371063232422
-14.940000000000001,-0.0026448192871093706,-0.0023156421386718723,-0.06528389682617189,-86.91781586132964,-131.203407806033,65.64775490760803
-14.930000000000001,-0.0026057995117187427,-0.0022719226562499945,-0.0652482828125,-86.96705368786631,-131.08424967897835,66.4107985496521
-14.920000000000002,-0.0026181103027343652,-0.002223979541015622,-0.0652793313964844,-86.98769923857137,-130.34656413203692,67.2408459186554
-14.910000000000002,-0.002619288281249993,-0.002204783984374993,-0.06525671176757813,-86.99672189906897,-130.08897126196823,68.06889343261719
-14.900000000000002,-0.0026570507324218673,-0.0021577380859374995,-0.06527082919921876,-86.99813634323925,-129.07936499936542,68.83993744850159
-14.890000000000002,-0.0026220531738281178,-0.0021184314453124922,-0.0652514810546875,-87.04272824884502,-128.93573204985523,69.60698127746582
-14.880000000000003,-0.0026042003906249986,-0.002060856982421866,-0.06529711093749999,-87.08846164925487,-128.3566414603494,70.42602825164795
-14.870000000000003,-0.0025995495117187434,-0.0020517444335937454,-0.06527748203125003,-87.09572875028168,-128.28294584018056,71.19607210159302
-14.860000000000003,-0.0025997020996093717,-0.0020153064453124966,-0.06528896884765625,-87.11578510976513,-127.78308201885496,72.02611970901489
-14.850000000000003,-0.002608234814453124,-0.0019988269531249978,-0.06530930576171876,-87.11957137040015,-127.46483658111093,72.79616379737854
