#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: pos_v
#	Center Calibration File: ./proj_field_center_calib_icarus.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: 2 V
#	Queued Time: 2019-06-03 17:59:00
#	Start Y position: 0 mm
#	Y position step: 0.01 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,elapsed_time
0.0,-0.0017457336425781252,0.11259244995117189,0.000289794921875,0.5550317764282227
0.01,-0.0017668029785156251,0.11261310424804688,0.00034390869140625,1.363074541091919
0.02,-0.0017740783691406253,0.11264057006835937,0.000487353515625,2.1680972576141357
0.03,-0.0017932556152343753,0.112625732421875,0.0006292846679687501,2.9761321544647217
0.04,-0.0018127685546875001,0.11266118774414063,0.000741571044921875,3.7701616287231445
0.05,-0.00181663818359375,0.11265670776367187,0.0009054748535156251,4.557173013687134
0.06,-0.00181292724609375,0.11264810180664063,0.00107664794921875,5.348176956176758
0.07,-0.001818353271484375,0.11264298095703125,0.0012087646484375,6.138178110122681
0.08,-0.0018262451171875,0.11265007934570313,0.00133798828125,6.918179273605347
0.09,-0.0018280029296875002,0.11267144775390625,0.00150555419921875,7.698180198669434
0.1,-0.0018583435058593752,0.11264902954101563,0.0016333007812500003,8.485188961029053
0.11,-0.0018787597656249998,0.11266212768554687,0.00181031494140625,9.280205488204956
0.12,-0.00185152587890625,0.11260184936523439,0.001957366943359375,10.026227235794067
0.13,-0.0018638122558593752,0.112608837890625,0.0021082946777343753,10.840253353118896
0.14,-0.001861767578125,0.11262809448242189,0.00223380126953125,11.584287166595459
0.15,-0.0018462768554687503,0.11266221313476564,0.0023828735351562502,12.364288091659546
0.16,-0.001897857666015625,0.11264760131835938,0.0024943603515625,13.183329343795776
0.17,-0.0018684509277343752,0.11264565429687501,0.0026455017089843753,13.939372777938843
0.18,-0.0018985595703125,0.11265432739257814,0.002832257080078125,14.705416679382324
0.19,-0.0019229736328125,0.1126541259765625,0.0029710998535156254,15.456459522247314
0.2,-0.0018942993164062503,0.11266578369140626,0.003099224853515625,16.220503330230713
0.21,-0.001883056640625,0.11264735107421875,0.003260113525390625,16.9835467338562
0.22,-0.0019292907714843753,0.11266688842773438,0.0034060729980468756,17.756591081619263
0.23,-0.001927557373046875,0.11264393310546875,0.0035955200195312504,18.57463765144348
0.24,-0.00194417724609375,0.112626171875,0.0037226684570312502,19.33168125152588
0.25,-0.001913427734375,0.11264339599609374,0.0038754272460937503,20.088724374771118
0.26,-0.001961029052734375,0.11264463500976563,0.00404014892578125,20.85576820373535
0.27,-0.00199755859375,0.11263815307617187,0.004227392578125,21.614811897277832
0.28,-0.001956732177734375,0.11264234008789063,0.004357421875,22.37685513496399
0.29,-0.001970806884765625,0.11260064086914064,0.00452247314453125,23.191901922225952
0.3,-0.0019710327148437503,0.11264234619140626,0.004687139892578125,23.95594573020935
0.31,-0.00198031005859375,0.11264515380859375,0.004785040283203125,24.717989206314087
0.32,-0.001963446044921875,0.11261824951171875,0.004952490234375001,25.483032941818237
0.33,-0.0019645507812500003,0.11260140380859376,0.0051157592773437505,26.237075805664062
0.34,-0.0020040588378906253,0.112598583984375,0.005253015136718751,26.998119592666626
0.35000000000000003,-0.001990924072265625,0.11257215576171875,0.00540472412109375,27.755162715911865
0.36,-0.002011981201171875,0.11258870239257812,0.0055687133789062504,28.505205631256104
0.37,-0.0020420593261718752,0.11258367309570312,0.0057586669921875005,29.257248640060425
0.38,-0.002056707763671875,0.11259022827148438,0.005870111083984376,30.06729507446289
0.39,-0.002051800537109375,0.11259751586914063,0.006027349853515625,30.889342069625854
0.4,-0.002058465576171875,0.11263047485351563,0.0061968505859375,31.702388763427734
0.41000000000000003,-0.0020565612792968753,0.11262066040039063,0.006356298828125,32.51143503189087
0.42,-0.0020807556152343753,0.11259905395507813,0.006519158935546875,33.321481227874756
0.43,-0.00209561767578125,0.11259630126953124,0.006660443115234376,34.12952756881714
0.44,-0.002093060302734375,0.11258081054687502,0.006820159912109375,34.94457411766052
0.45,-0.0020836853027343754,0.11257135620117187,0.006969940185546875,35.758620500564575
0.46,-0.00211998291015625,0.11256189575195313,0.007152020263671875,36.56666684150696
0.47000000000000003,-0.002107904052734375,0.11254785766601563,0.007296502685546876,37.37271285057068
0.48,-0.0021134704589843754,0.11256426391601562,0.007431079101562501,38.182759284973145
0.49,-0.002115985107421875,0.11254364624023439,0.007610723876953125,38.989805459976196
0.5,-0.0020958251953125,0.11254368286132813,0.007752838134765625,39.81185245513916
0.51,-0.00211229248046875,0.11253884277343751,0.007923529052734376,40.62589883804321
0.52,-0.00212928466796875,0.11252568969726562,0.008042291259765624,41.38194227218628
0.53,-0.002172747802734375,0.11249601440429689,0.008246643066406252,42.19598889350891
0.54,-0.002152874755859375,0.1124783935546875,0.00838846435546875,43.0060350894928
0.55,-0.00213697509765625,0.11252694091796876,0.008551519775390625,43.76707887649536
0.56,-0.00218756103515625,0.11251267089843751,0.008678741455078125,44.58612537384033
0.5700000000000001,-0.0021484619140625,0.11247690429687501,0.0088451904296875,45.3421688079834
0.58,-0.00214720458984375,0.11247640991210937,0.009004351806640625,46.16121554374695
0.59,-0.002177423095703125,0.11247507934570314,0.00916546630859375,46.979262351989746
0.6,-0.0021828247070312503,0.11246234130859377,0.009329107666015626,47.79330921173096
0.61,-0.002215411376953125,0.11245031127929689,0.009450823974609376,48.54635214805603
0.62,-0.00220902099609375,0.11246119384765625,0.009628045654296875,49.35939860343933
