#Procedure: <__main__.daedalusVoltCenterCalibrationProcedure>
#Parameters:
#	Calibration Name: phi90_fine
#	Center Calibration File: ./proj_field_center_calib_icarus.csv
#	Magnet Azimuthal Angle: 90 deg
#	Queued Time: 2019-06-03 16:06:58
#	Start magnet voltage: -10 V
#	Magnet voltage step: 0.02 V
#	Stop magnet voltage: 10 V
#Data:
V,Xfield,Yfield,Zfield,elapsed_time
-9.99603271484375,-0.3466815246582031,-0.00455255126953125,0.003959051513671875,10.380014419555664
-9.976806640625,-0.34633759765625,-0.004546307373046875,0.003933465576171875,10.73001480102539
-9.95635986328125,-0.34599168090820315,-0.004527307128906251,0.00395634765625,11.090015411376953
-9.9359130859375,-0.3456873779296875,-0.004573651123046875,0.0039431335449218756,11.450016021728516
-9.91851806640625,-0.34535564575195316,-0.0045484375,0.00391741943359375,11.800016403198242
-9.896240234375,-0.3450146484375,-0.00455716552734375,0.003955413818359375,12.170017004013062
-9.87884521484375,-0.3446868103027344,-0.004529504394531251,0.003926422119140625,12.530017375946045
-9.85595703125,-0.34434992065429687,-0.004537078857421876,0.003899835205078125,12.900017738342285
-9.837646484375,-0.34399429931640624,-0.00455213623046875,0.0039461608886718754,13.260018348693848
-9.8162841796875,-0.34368075561523437,-0.004518768310546875,0.003906976318359376,13.610018968582153
-9.796142578125,-0.34333271484375,-0.00451693115234375,0.0039048645019531254,13.980019330978394
-9.7772216796875,-0.34302612915039066,-0.004491827392578126,0.003891143798828125,14.340019941329956
-9.75677490234375,-0.34272410278320314,-0.004509674072265625,0.0038909423828125,14.710020303726196
-9.73724365234375,-0.3423612731933594,-0.0045057373046875,0.003871636962890625,15.060020923614502
-9.716796875,-0.34201373901367194,-0.004486822509765625,0.0038617919921875004,15.420021533966064
-9.700927734375,-0.34167171020507814,-0.0044786804199218756,0.00385047607421875,15.780021905899048
-9.67681884765625,-0.34136336059570316,-0.004484228515625,0.0038889526367187504,16.130022287368774
-9.6563720703125,-0.34103525390625,-0.004477587890625,0.00386634521484375,16.490022897720337
-9.64111328125,-0.34071357421875004,-0.004477520751953125,0.00389249267578125,16.85002326965332
-9.61639404296875,-0.340352978515625,-0.0044599853515625,0.0038949096679687504,17.210023880004883
-9.59625244140625,-0.3400132202148438,-0.00447554931640625,0.003869598388671875,17.56002449989319
-9.576416015625,-0.33966541137695316,-0.004460028076171875,0.0038747802734375005,17.952042818069458
-9.5562744140625,-0.3393196960449219,-0.00445125732421875,0.0038566772460937506,18.326064348220825
-9.5379638671875,-0.3390038330078125,-0.004483959960937501,0.0038648010253906247,18.688084840774536
-9.5166015625,-0.33866463012695314,-0.00445391845703125,0.0038593444824218757,19.051105737686157
-9.4964599609375,-0.3382806091308594,-0.004460662841796875,0.0038687500000000002,19.41512680053711
-9.4769287109375,-0.33795194091796876,-0.004440032958984375,0.0038715515136718754,19.780147314071655
-9.4573974609375,-0.3375965881347656,-0.004432122802734375,0.0038410705566406253,20.148168563842773
-9.43603515625,-0.3372598754882813,-0.00442481689453125,0.003816107177734375,20.518189668655396
-9.417724609375,-0.3369341918945313,-0.004411737060546875,0.003817510986328125,20.892211198806763
-9.39910888671875,-0.3365931640625,-0.004411718750000001,0.003849444580078125,21.25823187828064
-9.376220703125,-0.3362026489257813,-0.0044272033691406245,0.0038212036132812504,21.62625288963318
-9.3560791015625,-0.3358968444824219,-0.004445556640625,0.003817437744140625,21.993273973464966
-9.3359375,-0.3355458618164063,-0.004424603271484375,0.0038149230957031256,22.35229468345642
-9.31732177734375,-0.3352379638671875,-0.0044012329101562496,0.0038006652832031254,22.712315320968628
-9.29779052734375,-0.33483253173828126,-0.0043997680664062495,0.003806488037109375,23.080336332321167
-9.276123046875,-0.33453968505859377,-0.0043473083496093756,0.00378233642578125,23.446357250213623
-9.25628662109375,-0.33419102172851567,-0.004358941650390625,0.0038070861816406256,23.81337833404541
-9.23797607421875,-0.33380252685546874,-0.00437100830078125,0.00377523193359375,24.18139910697937
-9.22119140625,-0.3334258483886719,-0.004382952880859375,0.003802001953125,24.548420190811157
-9.1973876953125,-0.3330882446289063,-0.0043841979980468754,0.003801824951171875,24.91344118118286
-9.1766357421875,-0.33270916748046875,-0.0043713928222656245,0.0037760742187500002,25.283462285995483
-9.15679931640625,-0.3323535278320313,-0.004348211669921875,0.003818408203125,25.647483110427856
-9.13665771484375,-0.33203040161132813,-0.00435447998046875,0.0037613769531250002,26.01250410079956
-9.11865234375,-0.33164251708984377,-0.004351025390625,0.0037705871582031252,26.375524759292603
-9.09637451171875,-0.33130966796875,-0.0043460693359375,0.003803814697265625,26.745545864105225
-9.07623291015625,-0.33095159301757815,-0.0043369140625,0.003772857666015625,27.114567041397095
-9.05670166015625,-0.33062844848632816,-0.004314312744140625,0.0037859680175781254,27.482588052749634
-9.03656005859375,-0.33027325439453126,-0.004347161865234375,0.00375616455078125,27.853609323501587
-9.0185546875,-0.32993477172851565,-0.004346429443359375,0.00376663818359375,28.226630687713623
-8.997802734375,-0.3295492126464844,-0.004329522705078126,0.0037120056152343747,28.60065197944641
-8.97674560546875,-0.3291727172851563,-0.0043341552734375,0.0037152954101562505,28.96867299079895
-8.95660400390625,-0.32884680175781256,-0.00435784912109375,0.00373304443359375,29.33669424057007
-8.936767578125,-0.32847927856445314,-0.0043245849609375,0.0037129882812500003,29.69971489906311
-8.91693115234375,-0.32814317016601563,-0.004294610595703126,0.0037253601074218757,30.06773591041565
-8.896484375,-0.3277548217773438,-0.00428328857421875,0.003701617431640625,30.433756828308105
