#Procedure: <__main__.daedalusFieldRasterProcedure>
#Parameters:
#	stage X End Position: 27.7 mm
#	stage X Start Position: 27 mm
#	stage X Scan Step Size: 0.02 mm
#	stage Y End Position: 22.7 mm
#	stage Y Start Position: 22 mm
#	stage Y Scan Step Size: 0.02 mm
#	Delay between averages: 0.2 s
#	Volts to magnet: 5 V
#	name: fine
#	Number of Averages: 5
#	Magnet Phi: 90 deg
#Data:
X,Y,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std
27.0,22.0,0.24039963256835936,0.0032071728515625,0.001337559814453125,2.8319508876581638e-05,1.641836191596509e-05,2.3732612858363998e-05
27.02,22.0,0.24048546508789065,0.0032030322265625003,0.00077811279296875,1.880332659117755e-05,1.3673757913902619e-05,1.493324056652251e-05
27.04,22.0,0.2405136303710938,0.0031744238281250004,0.000148665771484375,1.6990178921266436e-05,6.9145872703587045e-06,1.751304344733574e-05
27.06,22.0,0.24036784057617186,0.0031253625488281258,-0.000521702880859375,4.509265992585432e-05,1.4700374641964205e-05,1.8354862713758898e-05
27.08,22.0,0.24037184326171873,0.003111357421875,-0.0011494677734375,5.375768858789118e-05,1.9755954336785622e-05,1.5719106237875833e-05
27.099999999999998,22.0,0.24044958129882815,0.00304341796875,-0.0017988183593749998,2.101108055188539e-05,1.1194650735615932e-05,1.3409528340352134e-05
27.119999999999997,22.0,0.24049818359375003,0.002988211669921875,-0.0024058447265625,1.6175608733750754e-05,8.92344721822155e-06,1.5204250972253176e-05
27.139999999999997,22.0,0.24046518066406253,0.0029592468261718753,-0.0030186962890625,6.293267987061922e-05,1.1779064097102419e-05,8.189198070350802e-06
27.159999999999997,22.0,0.2404327807617188,0.0029069641113281253,-0.0036801574707031257,9.461454011976132e-05,2.134606630314961e-05,1.13257089866621e-05
27.179999999999996,22.0,0.24041304687500004,0.00286644775390625,-0.004343748779296876,6.720028507216533e-05,1.009375151761169e-05,1.032645249783651e-05
27.199999999999996,22.0,0.2405460693359375,0.002836312255859375,-0.004985393066406251,4.4472127449727486e-05,1.6267906007039806e-05,1.0558450069148438e-05
27.219999999999995,22.0,0.24057895263671875,0.0028138378906249996,-0.005639510498046877,1.842737857574786e-05,1.2933492993671266e-05,1.4106354467218918e-05
27.239999999999995,22.0,0.24053172363281253,0.0027714892578125,-0.0062654614257812505,3.272845098565146e-05,7.691006496535933e-06,9.893568315120887e-06
27.259999999999994,22.0,0.24037070434570315,0.002725576171875,-0.00690920654296875,0.0001613229033708181,1.4710494567069867e-05,2.536203053661794e-05
27.279999999999994,22.0,0.24045292724609374,0.0026937451171875,-0.0075437744140625,0.00011041793330233262,1.2527543597148323e-05,1.4779492884712487e-05
27.299999999999994,22.0,0.24049414916992187,0.002685489501953125,-0.0081815185546875,3.477434897529914e-05,1.2600400522277087e-05,1.0886937161469828e-05
27.319999999999993,22.0,0.2405013159179688,0.0026087170410156258,-0.008820472412109374,2.029693762966119e-05,1.636842791242959e-05,1.764385581692522e-05
27.339999999999993,22.0,0.2403868994140625,0.0025644494628906255,-0.009448306884765625,8.936737753301975e-05,4.985499515262178e-06,1.038590517620111e-05
27.359999999999992,22.0,0.24038030029296875,0.00250387939453125,-0.010075408935546875,0.00010228415840716569,2.892006250242821e-05,1.3094927418468441e-05
27.379999999999992,22.0,0.24046115112304686,0.002481900634765625,-0.010703453369140626,6.007284612493719e-05,2.0291184685627224e-05,1.2713054525233351e-05
27.39999999999999,22.0,0.24045016113281253,0.0024541748046875,-0.0113384521484375,1.7402421242560785e-05,1.2824678215838285e-05,1.4425877843223692e-05
27.41999999999999,22.0,0.24034173461914063,0.0024231799316406255,-0.011963521728515626,2.6252387994055147e-05,2.0564156795993037e-05,1.6169619287746027e-05
27.43999999999999,22.0,0.2403139343261719,0.0023718420410156252,-0.012580316162109376,7.824065612117337e-05,1.189687495951822e-05,1.848980894533115e-05
27.45999999999999,22.0,0.24033811889648438,0.002335142822265625,-0.013222806396484373,8.754009397716907e-05,1.804261508222576e-05,2.4887343612440043e-05
27.47999999999999,22.0,0.24038703125,0.0023103027343750002,-0.0138806982421875,1.8303009679192412e-05,1.0352550675351606e-05,1.2709578260302494e-05
27.49999999999999,22.0,0.2403378381347656,0.0022716833496093753,-0.0145062646484375,5.9552590857834314e-05,2.2647407582009283e-05,1.1348339066833347e-05
27.51999999999999,22.0,0.240254482421875,0.00223793212890625,-0.015120104980468748,0.00011913730157687832,1.3495182718755223e-05,1.5559667854288024e-05
27.53999999999999,22.0,0.24019499145507814,0.0021900390625000004,-0.0157683837890625,0.00017963647153502904,1.3749802978144404e-05,1.5657414193184266e-05
27.559999999999988,22.0,0.24018980834960937,0.0021478552246093747,-0.016412829589843754,0.00015785996900610183,2.563965047161771e-05,1.8203793623928136e-05
27.579999999999988,22.0,0.24022092163085937,0.0021194177246093753,-0.017066160888671876,8.530974539128799e-05,1.843859265209434e-05,1.1124483573371588e-05
27.599999999999987,22.0,0.24027054321289065,0.0020666259765625,-0.017708245849609377,1.0610369819669107e-05,6.45318100099078e-06,1.8395663576721603e-05
27.619999999999987,22.0,0.24022695922851564,0.002022576904296875,-0.018351356201171877,2.5249211818361067e-05,1.4269040533442185e-05,1.0815037291837906e-05
27.639999999999986,22.0,0.24014614379882815,0.0019890466308593755,-0.019019682617187502,3.668646537549455e-05,1.414841874456827e-05,1.8276328867230597e-05
27.659999999999986,22.0,0.24001489624023437,0.001945006103515625,-0.019665352783203128,0.000117841274127235,1.3086957407818999e-05,2.6215820596701557e-05
