-6.176946418840421441e-09,1.611006360698215719e-06,-1.232679842489361620e-04,3.268608464329488157e-03,9.276550113722906166e-02,9.921084809222191492e-02
4.604238428504717653e-09,6.117256623319521320e-07,3.717973946062143542e-05,1.521804253192635343e-03,1.478321069911933683e-01,4.562663274789303947e-02
