#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 24 mm
#	stage Y guess: 24 mm
#	Calibration Name: ini_cal
#	Volts to magnet: 5 V
#	Queued Time: 2019-05-29 15:05:46
#	Scaling from Z field difference to mm: 0.1 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
24.0,24.006162025756836,-0.0023495117187500004,-0.2596358581542969,0.061866662597656254,3.175017833709717
24.0,23.99997319152832,-0.002333074951171875,-0.2596916076660156,0.061833374023437505,3.9150190353393555
24.0,23.993790454711913,-0.0023122619628906252,-0.25970986938476565,0.0616959228515625,4.645020008087158
24.0,23.987618967895507,-0.00231776123046875,-0.2597587280273438,0.06155491943359375,5.375020980834961
24.0,23.98146436645508,-0.0023394897460937503,-0.2598015563964844,0.06140588989257813,6.1250221729278564
24.0,23.975323943481445,-0.00233751220703125,-0.25980784301757814,0.061224853515625004,6.865023136138916
24.0,23.96920004211426,-0.002294317626953125,-0.25985345458984377,0.061086364746093746,7.595024108886719
24.0,23.963091251220703,-0.002308758544921875,-0.2598512756347657,0.060899810791015634,8.3250253200531
24.0,23.956998177490235,-0.00232728271484375,-0.2599076904296875,0.06072389526367188,9.055026054382324
24.0,23.950924188842773,-0.002275390625,-0.25996550903320315,0.06058270874023437,9.795027256011963
24.0,23.944868888549806,-0.002279949951171875,-0.259978515625,0.06039742431640625,10.525028228759766
24.0,23.93882973022461,-0.00228564453125,-0.25999168701171876,0.06018383178710938,11.265029430389404
24.0,23.93281163208008,-0.0022424926757812504,-0.26002919311523437,0.05993403930664063,11.995030164718628
24.0,23.926818352050784,-0.002272894287109375,-0.2601005310058594,0.05971331176757813,12.72503137588501
24.0,23.920847194824223,-0.002219244384765625,-0.2600917541503906,0.05946561889648438,13.46503233909607
24.0,23.91489995605469,-0.002208087158203125,-0.26013262939453125,0.0592331787109375,14.195033311843872
24.0,23.908973826904298,-0.0021535095214843753,-0.2601542175292969,0.05898140869140625,14.93503451347351
24.0,23.903075824584963,-0.00213841552734375,-0.2601330261230469,0.058757739257812504,15.685035467147827
24.0,23.89719936157227,-0.0021378234863281254,-0.26018710327148437,0.0585247314453125,16.41503643989563
24.0,23.891347719726568,-0.00212138671875,-0.26022318725585936,0.05829224853515626,17.15503764152527
24.0,23.885516299438482,-0.002099957275390625,-0.2601985412597656,0.05807387084960938,17.905038595199585
24.0,23.87970999023438,-0.00211746826171875,-0.2602673828125,0.057883068847656254,18.645039558410645
24.0,23.87392570434571,-0.00207801513671875,-0.260249853515625,0.057613635253906254,19.39504075050354
24.0,23.8681624395752,-0.00205650634765625,-0.26025087890625004,0.057392315673828125,20.145041942596436
24.0,23.86242356811524,-0.0020943420410156253,-0.2602916687011719,0.057178784179687504,20.87504267692566
24.0,23.856706390991217,-0.00207183837890625,-0.26029732666015626,0.056948046875000005,21.615043878555298
24.0,23.851012956542974,-0.002076348876953125,-0.2603455139160156,0.05667803344726563,22.34504461288452
24.0,23.84534283752442,-0.0020765258789062504,-0.26038511962890626,0.05650543823242188,23.095045804977417
24.0,23.839694730834967,-0.0020468933105468753,-0.2604093872070313,0.056327655029296875,23.82504677772522
24.0,23.83406539184571,-0.002044873046875,-0.2604468200683594,0.05608973388671876,24.5550479888916
24.0,23.828454278564458,-0.0020163818359375,-0.2604464538574219,0.05583901977539063,25.29504895210266
24.0,23.822869902343754,-0.001987750244140625,-0.26049924316406253,0.05565416870117188,26.03504991531372
24.0,23.817306925659185,-0.00200498046875,-0.2604659423828125,0.055430865478515626,26.765051126480103
24.0,23.811764179687504,-0.0019806640625,-0.260502978515625,0.055207995605468754,27.495052099227905
24.0,23.80624366271973,-0.00194881591796875,-0.2605209899902344,0.05502981567382812,28.225053071975708
24.0,23.800745274658208,-0.001951470947265625,-0.26053460693359376,0.05477525024414063,28.95505404472351
24.0,23.79526555969239,-0.00192109375,-0.26052737426757816,0.054550561523437506,29.675055027008057
24.0,23.78981186157227,-0.00190804443359375,-0.2605716552734375,0.05433558959960938,30.415055990219116
24.0,23.784380012207038,-0.00191199951171875,-0.26057327880859377,0.0541419921875,31.145057201385498
24.0,23.778966116943366,-0.0018679199218750002,-0.2605874328613281,0.05389713134765625,31.895058155059814
24.0,23.773575639648445,-0.0018626647949218748,-0.26065364990234374,0.05369810791015625,32.625059366226196
