6.372775840226578695e-10,-4.830034931847606123e-08,1.534992860909413173e-06,-2.637008176649290910e-05,2.626050168108322509e-04,-1.509273713076986125e-03,4.788527030547806360e-03,-8.586765847502418614e-03,8.769608240939372537e-03,-2.509705237583665944e-03,1.000169520202849549e+00
5.971296478031561276e-10,4.623152240644139435e-08,1.504876539254664378e-06,2.658347189510445346e-05,2.739208704683737932e-04,1.646547215096237204e-03,5.556945630192332980e-03,1.061204404247727447e-02,1.126903897391023576e-02,3.400442130568202999e-03,1.000323277016282653e+00
6.712801609439500512e-10,-5.087238562106629605e-08,1.617855617877783465e-06,-2.785410254881321281e-05,2.787876705205027407e-04,-1.620010685126554517e-03,5.261866446033779815e-03,-9.807405577443761152e-03,1.052395531227591149e-02,-3.600121340942496421e-03,1.000266151134511006e+00
6.174589418961456932e-10,4.785168524375333752e-08,1.560216597446192890e-06,2.764090140197274050e-05,2.862883138650370901e-04,1.737509766670356469e-03,5.972870942089811459e-03,1.174093461977242236e-02,1.293773765407031651e-02,4.508965290237359515e-03,1.000310081552630015e+00
