-2.597823170762000955e+05,2.781582688662738656e+05,-1.109921487731811503e+05,1.991679553480556569e+04,-1.709818366808539622e+03,6.647855701136612083e+01,-1.966146272174114884e+01,2.254313344627612015e-01
3.304982904982131913e+03,7.783972694943140596e+03,1.161288041162524860e+04,6.335550645968147364e+03,1.209618577246640598e+03,9.187972007741933567e+01,-1.618733065250152592e+01,2.305443459780988913e-01
