-1.754885943642039618e-10,4.285748399921540925e-08,-3.689780929667301004e-06,1.493517437807262318e-04,-3.210951690527015425e-03,1.548118153121880725e-01,-4.200090463262711599e-02
1.599957606480900888e-10,3.946783878053763266e-08,3.408589004096216793e-06,1.366298420629212724e-04,2.880020110295848038e-03,1.530929007535980491e-01,4.209386490213036514e-02
