-1.959798469381537997e-10,4.878160279507734770e-08,-4.297644007653631838e-06,1.774556736134709392e-04,-3.861426358041637405e-03,1.609213431988043008e-01,-1.471234350932815182e-02
1.794162301812305619e-10,4.487735232919473447e-08,3.945410234975712517e-06,1.607131043468131091e-04,3.426614918301680492e-03,1.581625255914771155e-01,9.099447927331745511e-02
