#Procedure: <__main__.daedalusVoltCenterCalibrationProcedure>
#Parameters:
#	Calibration Name: shim_convolve
#	Center Calibration File: ./proj_field_center_calib_icarus.csv
#	Magnet Azimuthal Angle: 0 deg
#	Queued Time: 2019-06-05 20:40:30
#	Start magnet voltage: -10 V
#	Magnet voltage step: 0.01 V
#	Stop magnet voltage: 10 V
#Data:
V,Xfield,Yfield,Zfield,elapsed_time
-9.99603271484375,0.005683203125,-0.339772900390625,-0.00039417114257812505,6.352363348007202
-9.98626708984375,0.00566265869140625,-0.3396447387695313,-0.00039418945312500006,6.717384338378906
-9.97802734375,0.0056542053222656255,-0.33950537109375,-0.00037274169921875,7.083405017852783
-9.9664306640625,0.005618811035156251,-0.3393357299804688,-0.00037908325195312503,7.445425748825073
-9.95635986328125,0.00557227783203125,-0.33915482177734374,-0.000393115234375,7.809446573257446
-9.94598388671875,0.005572369384765625,-0.33900781860351564,-0.000392779541015625,8.17346739768982
-9.93682861328125,0.005587792968750001,-0.33882925415039067,-0.000397125244140625,8.53648829460144
-9.92645263671875,0.005581842041015625,-0.33868565673828127,-0.000371484375,8.902509212493896
-9.91668701171875,0.005589794921875,-0.33848862304687505,-0.00038651123046875,9.265529870986938
-9.90875244140625,0.00559912109375,-0.3383169982910157,-0.00038377075195312506,9.631550788879395
-9.896240234375,0.0055991821289062505,-0.33814556274414065,-0.0004045166015625,9.991571187973022
-9.8876953125,0.005602386474609375,-0.3380006164550782,-0.0004058349609375,10.353592157363892
-9.87701416015625,0.005610992431640625,-0.3378575378417969,-0.000449273681640625,10.712612628936768
-9.8675537109375,0.005602166748046876,-0.33769808349609376,-0.00040681762695312507,11.071633338928223
-9.85687255859375,0.005597698974609375,-0.3375537048339844,-0.00042008056640625,11.443654537200928
-9.84619140625,0.005585058593750001,-0.3373857177734375,-0.000412164306640625,11.802675008773804
-9.83612060546875,0.005605810546875,-0.33723498535156254,-0.000392718505859375,12.16169548034668
-9.8309326171875,0.005587670898437501,-0.3370767028808594,-0.000408038330078125,12.522716283798218
-9.82086181640625,0.005581884765625,-0.33690723876953127,-0.000405487060546875,12.895737648010254
-9.80682373046875,0.005584741210937501,-0.33676853637695314,-0.000388165283203125,13.25475788116455
-9.80133056640625,0.005616308593750001,-0.3366041442871094,-0.000388189697265625,13.615778684616089
-9.7869873046875,0.00558970947265625,-0.3364003601074219,-0.00041913452148437504,13.976799249649048
-9.77630615234375,0.005567938232421875,-0.33620937500000003,-0.00039865722656250006,14.334819793701172
-9.76776123046875,0.005583782958984375,-0.33607410888671874,-0.000409478759765625,14.692840337753296
-9.757080078125,0.005572302246093751,-0.33591065673828124,-0.0003938110351562501,15.049860715866089
-9.75067138671875,0.005595263671875,-0.33576103515625005,-0.000408477783203125,15.415881633758545
-9.7381591796875,0.00559407958984375,-0.3355671325683594,-0.0004078125,15.775902271270752
-9.727783203125,0.0055860656738281255,-0.3354191162109375,-0.00041491699218750006,16.134922742843628
-9.7198486328125,0.0055258117675781255,-0.33523463134765624,-0.00041228637695312506,16.500943660736084
-9.70672607421875,0.005545178222656251,-0.3351093200683594,-0.000409771728515625,16.861964464187622
-9.69757080078125,0.0055287841796875,-0.3349446960449219,-0.000409930419921875,17.225985050201416
-9.6875,0.0055630859375,-0.33477099609375,-0.00042521972656250006,17.586005926132202
-9.6771240234375,0.005613861083984375,-0.33457255859375,-0.00039163208007812506,17.945026397705078
-9.66644287109375,0.005566680908203125,-0.3344496032714844,-0.000406695556640625,18.30704689025879
-9.65667724609375,0.005545245361328125,-0.33427246704101565,-0.00037995605468750006,18.669067859649658
-9.64691162109375,0.005546331787109376,-0.3341169494628906,-0.00039072265625000007,19.03108835220337
-9.63653564453125,0.0055314697265625,-0.3339299011230469,-0.00039874267578125,19.391108989715576
-9.62677001953125,0.005558453369140626,-0.3338069946289063,-0.0003779052734375,19.752129554748535
-9.620361328125,0.00552880859375,-0.33361499633789066,-0.000354119873046875,20.113150358200073
-9.6075439453125,0.00553316650390625,-0.3334817932128906,-0.0003970703125,20.476171016693115
-9.5965576171875,0.00550216064453125,-0.3333026000976563,-0.000386767578125,20.836191654205322
-9.58740234375,0.005525823974609375,-0.33311313476562504,-0.00038858642578125,21.19621229171753
-9.57733154296875,0.0055026916503906256,-0.33297810668945316,-0.00038245239257812504,21.55723285675049
-9.5703125,0.005492669677734375,-0.33276925048828127,-0.00039387817382812503,21.918253660202026
-9.56146240234375,0.005509814453125,-0.3326083740234375,-0.00041773681640625,22.292274951934814
-9.54681396484375,0.005514599609375,-0.3324757202148438,-0.00040913696289062503,22.655295848846436
-9.5367431640625,0.0055127746582031255,-0.33228760986328126,-0.00040592041015625004,23.017316341400146
-9.5269775390625,0.005488311767578125,-0.3321314880371094,-0.00040482177734375,23.378337144851685
-9.52056884765625,0.005528930664062501,-0.33195670776367187,-0.00039829101562500004,23.74235773086548
-9.51019287109375,0.00550799560546875,-0.33174280395507816,-0.000409930419921875,24.103378534317017
-9.4964599609375,0.0055321105957031255,-0.3316123413085938,-0.00039652709960937504,24.465399265289307
-9.48822021484375,0.0055039978027343756,-0.33145220947265625,-0.000397003173828125,24.839420795440674
-9.4805908203125,0.005503961181640625,-0.33126613159179685,-0.00039182739257812504,25.1994411945343
-9.466552734375,0.005486846923828125,-0.33108402099609374,-0.00039671020507812504,25.559462070465088
-9.46044921875,0.005490789794921875,-0.33095076293945314,-0.000388446044921875,25.920482397079468
-9.4464111328125,0.00549002685546875,-0.330785498046875,-0.00038695068359375,26.279503107070923
