#Procedure: <__main__.daedalusFieldRasterProcedure>
#Parameters:
#	stage X End Position: 26.9 mm
#	stage X Start Position: 26.7 mm
#	stage X Scan Step Size: 0.01 mm
#	stage Y End Position: 21.76 mm
#	stage Y Start Position: 21.56 mm
#	stage Y Scan Step Size: 0.01 mm
#	Delay between averages: 0.1 s
#	Volts to magnet: -3 V
#	name: alignedLeftFine90
#	Number of Averages: 3
#	Magnet Phi: 90 deg
#Data:
X,Y,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std
26.7,21.56,0.1525532235188802,0.0002872305826822977,0.001667875227864576,4.203588100170139e-06,1.2083321234270381e-05,2.562703010869942e-06
26.71,21.56,0.1525519763671875,0.0002913931803385482,0.0016020915364583267,8.587949413528438e-06,2.5139594919226147e-05,6.415377242718539e-06
26.720000000000002,21.56,0.15257301111653646,0.00031308710937500567,0.0014131043131510358,2.3878378761623418e-05,1.3887692009163093e-05,1.4862940190207094e-05
26.730000000000004,21.56,0.15255697311197916,0.00031821202799479686,0.0012183614746093692,2.804817654191242e-05,2.2906775941082553e-05,1.8741073735377154e-05
26.740000000000006,21.56,0.1525664478027344,0.00031932490234375344,0.0010117554361979096,1.3805435481336673e-05,1.1353252210741163e-05,1.2107069896764749e-05
26.750000000000007,21.56,0.15257554407552085,0.0002867870605468813,0.0008278361653645769,1.3993469397297127e-05,6.234443696039604e-06,9.012932012871659e-06
26.76000000000001,21.56,0.15256791875,0.0003120820638020892,0.0006230672851562438,2.2794527350851052e-05,1.0266130618476231e-05,2.7562132206516378e-06
26.77000000000001,21.56,0.15254261560872395,0.0003061921712239647,0.0004221700683593686,7.062266661952628e-06,7.469574975385905e-06,3.2548433735020223e-06
26.780000000000012,21.56,0.15254510991210937,0.00029279291992187945,0.00021272182617186838,8.920710742114391e-06,2.2937405298473196e-05,1.0431496871609092e-05
26.790000000000013,21.56,0.15254312626953126,0.0002860953287760458,2.8605794270761264e-06,1.2717964308992514e-05,1.478339215662595e-05,1.1155958078047228e-05
26.800000000000015,21.56,0.1525575346354167,0.0002820303873697985,-0.00019811801757813052,2.8873433710757154e-05,2.4808236282941125e-06,1.2953829666010059e-05
26.810000000000016,21.56,0.1525467029296875,0.00029054072265625547,-0.00040141595052084017,2.3387044532781842e-05,1.1394892616543757e-05,1.3601260917680254e-05
26.820000000000018,21.56,0.15256483240559895,0.0002865714029947966,-0.0006134398763020891,1.1592400369179154e-05,4.5379199707361915e-06,1.3427379564932778e-05
26.83000000000002,21.56,0.1525667204264323,0.00027901728515625457,-0.0008222574218750047,1.1812866703658804e-05,1.3548664583465433e-05,1.0546145001802066e-05
26.84000000000002,21.56,0.15257793461914063,0.0002785676595052147,-0.0010350178385416704,1.747100474433117e-05,1.2407697521635676e-05,1.2303434372053304e-05
26.850000000000023,21.56,0.1525419198079427,0.0002866426106770889,-0.0012195678059895877,1.714899658396189e-05,6.863365250503197e-06,5.3713303330848815e-06
26.860000000000024,21.56,0.15253240646158853,0.00026589676106771276,-0.001442203710937504,1.9877308714764445e-05,5.343953157894792e-06,4.388024493325852e-06
26.870000000000026,21.56,0.15255354090169274,0.0002769827799479231,-0.0016709431315104217,1.3101301457655134e-05,5.686586545362214e-06,4.542536691573412e-06
26.880000000000027,21.56,0.15250623865559898,0.0002640351888020878,-0.0018637918457031291,6.281339696413015e-06,1.4703330995362222e-05,1.2166167973507774e-05
26.89000000000003,21.56,0.1525234098795573,0.0002855256673177144,-0.0020748331054687547,5.482258084128735e-06,1.0668021520234049e-05,1.507497685431948e-05
26.90000000000003,21.56,0.1525428516113281,0.0002823416666666717,-0.002264371679687509,2.1027943311030197e-05,9.732095165324298e-06,8.231311389847043e-06
26.910000000000032,21.56,0.15253878260091147,0.00026929031575521206,-0.002480499202473963,2.0337289168396326e-05,1.267273713354227e-05,1.3525166913266224e-05
26.7,21.57,0.15256356083984376,0.0003195303873697944,0.001644596419270827,1.8200651527411552e-05,7.813803775929432e-06,1.0938762788687152e-05
26.71,21.57,0.1525815397623698,0.00031450515950520963,0.0015960612630208277,2.571785643477863e-05,6.2198015321849405e-06,1.2247384405727818e-05
26.720000000000002,21.57,0.1525829801920573,0.00029582229817709066,0.0013996704752604107,1.2937756633106853e-05,1.2609706047615622e-05,5.04468110109249e-06
26.730000000000004,21.57,0.1526227242513021,0.0002836478190104223,0.0012167013183593696,3.714367447001023e-05,9.587253877771756e-06,6.126089440334634e-06
26.740000000000006,21.57,0.15257937708333333,0.0002619315104166742,0.001027353987630204,1.3784846753155345e-05,7.774138576089376e-06,4.817408475049471e-06
26.750000000000007,21.57,0.1525814217610677,0.0002653718587239627,0.0008321472819010356,1.3120851706366568e-05,1.7282515454000675e-05,1.8929187121326387e-05
26.76000000000001,21.57,0.15255449305013022,0.0002695792154947969,0.0006289470052083246,7.127948737317714e-06,9.633466162311395e-06,3.4229581232510033e-06
26.77000000000001,21.57,0.15256893600260416,0.0003060111002604245,0.0004091085449218675,6.8362505402153495e-06,9.979430756627622e-06,8.629395512065371e-06
26.780000000000012,21.57,0.1525673551920573,0.0002965160644531316,0.00021300055338540716,5.980316540001473e-06,1.440305629064591e-05,1.7860479856712906e-05
26.790000000000013,21.57,0.15257308232421876,0.00029255284830729855,2.378401692701889e-06,7.458006597708099e-06,1.8889271106626082e-05,5.537047867054122e-06
26.800000000000015,21.57,0.15257016687825523,0.0002828462239583389,-0.0001705586100260494,7.177100005775688e-06,1.8561874024098008e-05,1.0353465275257032e-05
