#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: alignedLeftvp
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: 3 V
#	Queued Time: 2019-07-05 16:30:47
#	Start Y position: -15 mm
#	Y position step: 0.01 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,0.00397657963867188,0.00360650751953126,0.09426285000000001,86.74042643744113,47.793949330687,60.83008551597595
-14.99,0.003961345263671881,0.003617396191406254,0.09429126796875001,86.74379213771566,47.59849439053461,61.63008642196655
-14.98,0.003935838671875004,0.00354986079101563,0.09430736904296874,86.78327220514704,47.9516728965827,62.41008758544922
-14.97,0.003969536181640629,0.003519141796875007,0.094292976953125,86.77996993784416,48.44181573593741,63.20008873939514
-14.96,0.003957512255859379,0.0034502147949218853,0.09428471279296875,86.81272877338633,48.91762448461839,63.98008966445923
-14.950000000000001,0.00395848271484376,0.0033839306152343776,0.09432987880859375,86.84003603359483,49.47434155356725,64.78009080886841
-14.940000000000001,0.003949107714843754,0.003280830029296883,0.09432297573242188,86.88438563206934,50.28095863717939,65.57009172439575
-14.930000000000001,0.003930943652343762,0.0032832409179687563,0.09430962124023437,86.89146450047292,50.13036486306833,66.38009285926819
-14.920000000000002,0.003970775195312505,0.0031922252929687533,0.094299910546875,86.90742987511071,51.203154551968176,67.16009426116943
-14.910000000000002,0.00395922124023438,0.0030752880371093805,0.09433408413085938,86.95795010667878,52.16206047376082,67.94009518623352
-14.900000000000002,0.003954417773437503,0.0030352184570312524,0.09435979213867188,86.9759076008921,52.491912038773656,68.75009632110596
-14.890000000000002,0.003961754199218757,0.002951252392578131,0.09436240444335937,87.00311434499575,53.316256180157346,69.54009747505188
-14.880000000000003,0.003950749560546883,0.0029140636718750015,0.09439048061523438,87.02276214002887,53.58760096603736,70.3300986289978
-14.870000000000003,0.003969328662109382,0.002879243115234381,0.0943989095703125,87.02639423986237,54.043889219783345,71.13009977340698
-14.860000000000003,0.0039367847167968775,0.002832685498046883,0.0943930501953125,87.05868517084573,54.263364778581014,71.94010090827942
-14.850000000000003,0.003940678759765628,0.0027434337890625063,0.09439820766601562,87.08813739685586,55.155018096863046,72.7401020526886
-14.840000000000003,0.00395494267578126,0.0027187755859375065,0.0944029623046875,87.08967510767827,55.4939118800493,73.53010296821594
-14.830000000000004,0.0039212573730468825,0.0026586681640625026,0.09441798916015626,87.12749070729956,55.86217210881795,74.32010412216187
-14.820000000000004,0.0039556567871093865,0.002558710888671878,0.09441819057617187,87.1435481697145,57.103249788184016,75.12010526657104
-14.810000000000004,0.003991783496093755,0.002535920361328131,0.09440385341796875,87.13214841200138,57.57281532233074,75.90010643005371
-14.800000000000004,0.00395494267578126,0.002435932568359382,0.09440727749023438,87.18326556215486,58.370208714674156,76.68010759353638
-14.790000000000004,0.003976872607421883,0.0024049755371093814,0.09442636318359376,87.182265132448,58.83695150738762,77.46010851860046
-14.780000000000005,0.003946007128906255,0.0023230175292968808,0.09441487026367187,87.22339448460451,59.51464428365821,78.25010967254639
-14.770000000000005,0.0040253833496093835,0.0022561352050781275,0.09442909145507812,87.2023161117552,60.73036784329462,79.04011082649231
-14.760000000000005,0.003974339648437505,0.0022066540039062527,0.09446250209960938,87.24486555402962,60.95985649809242,79.83011198043823
-14.750000000000005,0.0039800220214843765,0.002126874951171878,0.09445776577148438,87.26480520818917,61.88049952192608,80.63011312484741
-14.740000000000006,0.003994127246093757,0.0020648754394531343,0.09445228481445313,87.27454987400615,62.66203626235046,81.4101140499115
-14.730000000000006,0.003955949755859382,0.0020239086425781275,0.09448094692382814,87.30725492468665,62.90520110311184,82.21011519432068
-14.720000000000006,0.003978178759765631,0.0019699779785156274,0.0944933431640625,87.31026566240158,63.65557348892149,83.02011632919312
-14.710000000000006,0.0039627368652343856,0.0019041393554687577,0.09449396572265625,87.33614546027351,64.33519504808025,83.83011746406555
-14.700000000000006,0.003924595996093752,0.0018385692871093762,0.09452981166992187,87.37499649141155,64.89815410794145,84.64011859893799
-14.690000000000007,0.003949553271484385,0.0017784252441406315,0.09451496791992188,87.37605246184047,65.75866884199922,85.46913814544678
-14.680000000000007,0.003928526660156258,0.0017264599121093807,0.09456823330078125,87.40191443558813,66.27607036091669,86.28518486022949
-14.670000000000007,0.00391742436523438,0.0016277721679687565,0.09458777065429688,87.4320712662423,67.43608834642177,87.03722786903381
-14.660000000000007,0.003947771044921881,0.0015755871093750054,0.094568074609375,87.42644555549617,68.24266124791598,87.79727125167847
-14.650000000000007,0.0039490894042968835,0.0015274608886718805,0.09455988979492187,87.43612432456109,68.85412148542966,88.55931496620178
-14.640000000000008,0.003975682421875008,0.0014570934570312527,0.09456712856445312,87.43626832549663,69.87204030580253,89.32935881614685
-14.630000000000008,0.003931676074218758,0.0014298412597656338,0.0945815755859375,87.46730194871179,70.01508038304479,90.09740281105042
-14.620000000000008,0.003973259326171881,0.0013447033203125014,0.09456504116210937,87.46018392943876,71.30220938049393,90.85244607925415
-14.610000000000008,0.003973076220703128,0.0012704113281250054,0.09460548916015626,87.47541066740479,72.26805836710197,91.62049007415771
-14.600000000000009,0.003950920458984382,0.0012499828613281305,0.09460690517578126,87.49195325176137,72.443793612012,92.37253308296204
-14.590000000000009,0.003965843554687508,0.001173963574218756,0.09463104458007812,87.4974182795871,73.51026488950359,93.18057918548584
