#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 10vp
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0.01 deg
#	Magnet Voltage: 10 V
#	Queued Time: 2019-06-30 16:47:21
#	Start Y position: -15 mm
#	Y position step: 0.1 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,0.008278435107421885,0.007980134228515623,0.19872759609375001,86.68852927626763,46.05110502859946,60.83898711204529
-14.9,0.008269920703125003,0.006996802929687511,0.19879369106445313,86.88092064742237,49.76696179219705,62.05898904800415
-14.8,0.008261998339843764,0.005744977978515628,0.19893979702148437,87.1042472308592,55.187191668469964,63.25899076461792
-14.700000000000001,0.008283824511718753,0.004550861767578129,0.19909789638671876,87.28209802103916,61.21704844382723,64.46899247169495
-14.600000000000001,0.008296226855468748,0.003335017041015631,0.1992107442871094,87.43003650952767,68.10026618668196,65.70201253890991
-14.500000000000002,0.008292027636718761,0.0021171154296875105,0.19942605190429688,87.54275628445777,75.67726710950407,66.93208312988281
-14.400000000000002,0.0082641833984375,0.000843952587890634,0.19960628872070313,87.61685385111404,84.16907057843582,68.17715430259705
-14.300000000000002,0.00830142094726563,-0.0003638904296874926,0.19980311489257813,87.61856096729296,92.50993744617156,69.41722512245178
-14.200000000000003,0.0082894763671875,-0.001533153124999992,0.20008795375976565,87.58745300405366,100.47854484582233,70.63829517364502
-14.100000000000003,0.008298979541015633,-0.0026714221679687428,0.200225887109375,87.50677044308648,107.84324605195206,71.86736536026001
-14.000000000000004,0.008324077197265627,-0.0037790210449218653,0.20040617885742187,87.3882052485304,114.4174208540536,73.07743453979492
-13.900000000000004,0.008341490527343759,-0.004939104052734372,0.2006624837890625,87.23416935718174,120.63032198341382,74.35250759124756
-13.800000000000004,0.008318815966796879,-0.0061523303710937435,0.2009568197265625,87.05260905342975,126.48544542908513,75.5655767917633
-13.700000000000005,0.008353526660156256,-0.007303465624999998,0.20129591274414063,86.84487738634014,131.1631134137811,76.83264946937561
-13.600000000000005,0.008408531542968757,-0.008533934374999996,0.2015677267089844,86.59854659608683,135.4240776899007,78.10272192955017
-13.500000000000005,0.008402141162109383,-0.009719829150390623,0.20186477871093753,86.35823307783737,139.15878215894932,79.31979155540466
-13.400000000000006,0.008379429980468762,-0.010845177050781245,0.20214764003906252,86.12139572779193,142.30884958175906,80.5348608493805
-13.300000000000006,0.008394035693359385,-0.011971416064453122,0.20247005825195313,85.86965146690441,144.96289230351823,81.75193071365356
-13.200000000000006,0.008430247851562503,-0.013132530566406245,0.2027992452636719,85.59972632940706,147.30212235183387,82.96800017356873
-13.100000000000007,0.008427556201171887,-0.014331584521484374,0.20323039150390626,85.32317508734985,149.5427354456723,84.18707013130188
-13.000000000000007,0.008447050830078136,-0.015536723681640621,0.20363440151367188,85.0366301100226,151.4678311740544,85.40913987159729
-12.900000000000007,0.008443443652343757,-0.016741637011718744,0.2040529806152344,84.74986753499928,153.23645497633996,86.61720895767212
-12.800000000000008,0.008502061816406253,-0.018014085742187495,0.204472762109375,84.43582826986339,154.7342154770045,87.83127856254578
-12.700000000000008,0.008546220751953132,-0.01922870366210937,0.20488952236328126,84.13622407971798,156.03718697389843,89.09935092926025
-12.600000000000009,0.00852339360351563,-0.020404869433593747,0.20541067714843753,83.8554833491714,157.32903759087534,90.36142325401306
-12.500000000000009,0.008529069873046885,-0.021617265673828122,0.20580696621093753,83.5576490364594,158.46833788684359,91.64149641990662
-12.40000000000001,0.008570872851562508,-0.02281091801757812,0.206316219140625,83.26401339044787,159.4070155789934,92.91556930541992
-12.30000000000001,0.008581029101562505,-0.024085814257812498,0.20679800625000003,82.95165567788203,160.39059241622147,94.13263893127441
-12.20000000000001,0.008585191699218758,-0.02535167729492187,0.2073162435546875,82.64343143716947,161.2916414102072,95.41671228408813
-12.10000000000001,0.00860615727539063,-0.026654399462890624,0.20786037197265628,82.32557916823019,162.10579919478053,96.62878155708313
-12.00000000000001,0.0086824451171875,-0.028026964160156247,0.20843769130859377,81.98732716005854,162.7875940985814,97.84785151481628
-11.900000000000011,0.00869781376953125,-0.029346281787109373,0.20902193813476563,81.66910833714608,163.4909377687546,99.06592082977295
-11.800000000000011,0.008701713916015631,-0.030651652880859373,0.20956225185546876,81.35467850140155,164.15125788670463,100.34299397468567
-11.700000000000012,0.008709733935546887,-0.031976506396484375,0.21015863247070313,81.03840768173376,164.7634475197632,101.57006430625916
-11.600000000000012,0.008782310839843759,-0.033316991015625,0.21078516445312503,80.71650316503269,165.2328267405137,102.79513430595398
-11.500000000000012,0.008793205615234383,-0.03473026005859375,0.21137378139648438,80.38025557514395,165.79209480907403,104.00920391082764
-11.400000000000013,0.00879396245117188,-0.03617198369140625,0.21206305141601564,80.04372016955311,166.33561449845925,105.22227311134338
-11.300000000000013,0.008871922656250003,-0.03765743901367187,0.21270415859375003,79.691259272231,166.7431198518461,106.43934273719788
-11.200000000000014,0.008886290332031262,-0.03920757939453125,0.21342060756835937,79.33220943410427,167.2298151747774,107.65441226959229
-11.100000000000014,0.008919652148437512,-0.04069771611328125,0.2141361104980469,78.98972308130843,167.63803848544902,108.87548208236694
-11.000000000000014,0.008927495166015632,-0.04224224736328125,0.21479809169921876,78.63475623454893,168.06668305550474,110.1015522480011
-10.900000000000015,0.008969389697265635,-0.043731871386718746,0.2155176107421875,78.29728409478794,168.40939690970615,111.33162260055542
