#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 5vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: -5 V
#	Queued Time: 2019-06-30 19:54:14
#	Start Y position: -15 mm
#	Y position step: 0.1 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.005717426708984369,-0.005440574999999996,-0.13745204868164063,-86.71375539675427,-133.57867197481787,60.84008502960205
-14.9,-0.005672694042968739,-0.004710216113281242,-0.13754450473632815,-86.93150114533566,-129.7039147928972,62.10008692741394
-14.8,-0.005707056835937495,-0.003909971972656245,-0.13763581333007813,-87.12256951148923,-124.4155029917362,63.320088624954224
-14.700000000000001,-0.005734016064453118,-0.00309973027343749,-0.13772033481445312,-87.29024519035298,-118.39504639724116,64.56009030342102
-14.600000000000001,-0.0057028881347656185,-0.0022517505371093677,-0.13780180454101562,-87.45236806105233,-111.5462822818502,65.82911109924316
-14.500000000000002,-0.005711103466796867,-0.0013889331542968689,-0.137943937109375,-87.56019413219614,-103.66889957776463,67.04718065261841
-14.400000000000002,-0.0057089184082031175,-0.0004947864257812407,-0.13812145786132812,-87.62430141237407,-94.95339192708889,68.26625037193298
-14.300000000000002,-0.005752357128906246,0.00034012568359375467,-0.13825787143554688,-87.61336956969383,-86.61615183282161,69.50732135772705
-14.200000000000003,-0.005716999462890615,0.001158045605468755,-0.13842656040039064,-87.58706074753059,-78.5490033041142,70.77739405632019
-14.100000000000003,-0.005728559521484371,0.0019378002441406278,-0.13854015903320313,-87.50056116736788,-71.31086042695043,72.046466588974
-14.000000000000004,-0.005762415722656247,0.0027210949218750002,-0.1387073587402344,-87.36953070869254,-64.72265041542146,73.27053666114807
-13.900000000000004,-0.005766218212890618,0.003533381298828131,-0.13888674716796875,-87.21234637507897,-58.50116857735488,74.48460602760315
-13.800000000000004,-0.005774512890624993,0.004322919873046879,-0.13906130161132813,-87.03062402620304,-53.18071387206563,75.69367527961731
-13.700000000000005,-0.005761542919921869,0.00517219355468751,-0.13929143466796876,-86.81847654329005,-48.08536662003501,76.91874527931213
-13.600000000000005,-0.005777918652343748,0.005990620068359376,-0.1394891214355469,-86.58535029805695,-43.964564166035245,78.13081479072571
-13.500000000000005,-0.005762910107421866,0.006833649853515623,-0.13971199741210938,-86.3390176540627,-40.141391897504434,79.34988451004028
-13.400000000000006,-0.005804786328124999,0.007602302197265633,-0.139930948828125,-86.08959347326406,-37.36377451374055,80.56595373153687
-13.300000000000006,-0.005782935742187495,0.00838846552734375,-0.14017408847656251,-85.84272561899625,-34.582044461840276,81.77902317047119
-13.200000000000006,-0.005803577832031247,0.009188605908203133,-0.14042328281250002,-85.57446647553944,-32.276748795220044,83.00309324264526
-13.100000000000007,-0.005817182568359371,0.00999939082031251,-0.14065207309570313,-85.29810829784373,-30.18886253552431,84.21616268157959
-13.000000000000007,-0.00584286616210937,0.010837348583984378,-0.14096157626953126,-85.00825486216499,-28.330956630996816,85.44623303413391
-12.900000000000007,-0.0058408214843749945,0.011671680859375005,-0.14122424106445314,-84.71987661921608,-26.584609264282,86.7173056602478
-12.800000000000008,-0.005875538281249995,0.012558607128906253,-0.14153761386718752,-84.4051322907151,-25.072520714843044,87.92837500572205
-12.700000000000008,-0.005884547070312489,0.013401380566406253,-0.14188027744140627,-84.11017983025603,-23.70628101190275,89.14844465255737
-12.600000000000009,-0.005897413281249993,0.01421500971679688,-0.1421666177734375,-83.82168359739987,-22.532206363147708,90.36951470375061
