#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 10vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0.01 deg
#	Magnet Voltage: -10 V
#	Queued Time: 2019-06-30 16:47:33
#	Start Y position: -15 mm
#	Y position step: 0.1 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.008435828808593747,-0.007967937060546867,-0.19856081943359374,-86.6554279385388,-133.3661705534588,60.86748123168945
-14.9,-0.00841815302734375,-0.006959392138671867,-0.1986066263183594,-86.85218632889946,-129.58096388132734,62.105552196502686
-14.8,-0.008411738232421868,-0.00574210698242187,-0.19878874912109376,-87.06707039517428,-124.31862748803934,63.37962484359741
-14.700000000000001,-0.008428333691406248,-0.004547508593749999,-0.19892066440429687,-87.24366754986816,-118.34908645504602,64.59469437599182
-14.600000000000001,-0.008456092480468747,-0.0033374438964843683,-0.19906503696289066,-87.38524050219321,-111.53811892310843,65.81076407432556
-14.500000000000002,-0.008422474316406248,-0.0020930103027343716,-0.1992256143554688,-87.50566621199346,-103.95548976807083,67.0928373336792
-14.400000000000002,-0.008455042675781246,-0.0008532336914062466,-0.1994961587890625,-87.56083265260496,-95.76244843739806,68.34490895271301
-14.300000000000002,-0.008477430371093747,0.0003111278808593798,-0.19964314365234376,-87.56687971422102,-87.89814643537538,69.61298155784607
-14.200000000000003,-0.008501862744140616,0.001542634228515631,-0.19986647128906251,-87.52451457546917,-79.71576275297839,70.8870542049408
-14.100000000000003,-0.008487727001953119,0.002601075390625006,-0.20008893833007815,-87.45962682950339,-72.9622460210594,72.10112380981445
-14.000000000000004,-0.008527119091796875,0.003768842724609381,-0.20037526035156253,-87.33611698588383,-66.15538029095515,73.31619334220886
-13.900000000000004,-0.008498322705078117,0.004925300244140632,-0.20060505771484374,-87.19680795484979,-59.90507240723004,74.53326272964478
-13.800000000000004,-0.008500147656249991,0.006090638378906256,-0.20085014438476562,-87.01966741562532,-54.37714354999134,75.80433559417725
-13.700000000000005,-0.008530793408203119,0.0073076427734375116,-0.20117055454101565,-86.8040793048572,-49.41600065171504,77.03140568733215
-13.600000000000005,-0.008540382031249995,0.008500806835937506,-0.20143787021484377,-86.57665752761396,-45.133059237014095,78.25047540664673
-13.500000000000005,-0.008561036328124993,0.009689564160156254,-0.20176833286132811,-86.33337025600841,-41.4616145274603,79.47154521942139
-13.400000000000006,-0.008579047802734371,0.010817560986328127,-0.2020873147949219,-86.09165296050634,-38.416764139077614,80.68461465835571
-13.300000000000006,-0.008613972119140618,0.011938593701171875,-0.20240031528320312,-85.83986552264649,-35.811321987250295,81.90568447113037
