#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 8vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: -8 V
#	Queued Time: 2019-06-30 17:39:16
#	Start Y position: -15 mm
#	Y position step: 0.1 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.007471589306640623,-0.007063194628906248,-0.17768365878906253,-86.68826127140926,-133.3905411566532,60.80008506774902
-14.9,-0.0074534984863281195,-0.006137999316406247,-0.1777033548339844,-86.88987928732256,-129.471654083578,62.01008677482605
-14.8,-0.007470850781249996,-0.005105345507812498,-0.17784086704101562,-87.08726643395781,-124.34747831507703,63.220088481903076
-14.700000000000001,-0.007489753369140623,-0.004025023242187495,-0.17798779697265624,-87.2649633511361,-118.25376090063264,64.48009014129639
-14.600000000000001,-0.007499415234374994,-0.002898143359374994,-0.17812283115234376,-87.41559484501495,-111.12898696347035,65.70511054992676
-14.500000000000002,-0.0074840160644531195,-0.0018271594726562423,-0.1782786294921875,-87.52565657535831,-103.71989248435787,66.93218088150024
-14.400000000000002,-0.007503413037109372,-0.0007312854492187437,-0.17844321689453124,-87.58077595903467,-95.56648810971127,68.1482503414154
-14.300000000000002,-0.007487708691406247,0.00038476679687500515,-0.17858004550781253,-87.59587913499556,-87.05836045079977,69.36432003974915
-14.200000000000003,-0.007511817578124996,0.001417109326171881,-0.17878641147460936,-87.55171232432629,-79.31666925328746,70.5803894996643
-14.100000000000003,-0.0074852916992187435,0.0024003185546875028,-0.17899324741210937,-87.48539337816798,-72.22044292600222,71.80045938491821
-14.000000000000004,-0.0075031017578124914,0.003448292187500007,-0.1792172708496094,-87.36192384853688,-65.31732929524252,73.02252912521362
-13.900000000000004,-0.007530964306640624,0.004473780468750008,-0.17943313388671875,-87.205151162966,-59.28750808248115,74.24459910392761
-13.800000000000004,-0.007536274365234373,0.00554428217773438,-0.17966188144531253,-87.01898483210869,-53.65884650216227,75.49967098236084
-13.700000000000005,-0.007537745312499997,0.006643500927734386,-0.179988077734375,-86.80486277259311,-48.60819342829543,76.74974250793457
-13.600000000000005,-0.007531275585937497,0.007701295117187507,-0.1802145608886719,-86.57940533162953,-44.36051522327611,78.01881504058838
-13.500000000000005,-0.007521271923828121,0.008751911572265625,-0.18049276523437502,-86.34179553639376,-40.67530828107534,79.23488450050354
-13.400000000000006,-0.007551368359374998,0.009789826611328128,-0.18081943149414065,-86.08839946198836,-37.64474543218628,80.4539544582367
-13.300000000000006,-0.007608192089843743,0.010788984326171883,-0.18111764926757815,-85.83104992820904,-35.19078237867288,81.66102337837219
-13.200000000000006,-0.007594599560546866,0.011797712353515635,-0.1814446634277344,-85.57820984537553,-32.77079888363733,82.89609408378601
-13.100000000000007,-0.007598749951171872,0.01284727290039063,-0.18173746127929688,-85.30478276935744,-30.602953600891745,84.16416645050049
-13.000000000000007,-0.007607972363281243,0.013913276318359383,-0.18214224643554686,-85.02431183113816,-28.67044994007685,85.3842363357544
-12.900000000000007,-0.007651844433593742,0.015077668408203126,-0.18251134433593752,-84.70712086338573,-26.90757510198843,86.60130596160889
-12.800000000000008,-0.007653162792968744,0.01618661005859376,-0.18292349643554687,-84.40965935100687,-25.305170765386624,87.81937551498413
-12.700000000000008,-0.0076444347656249925,0.017262470654296883,-0.18331223544921874,-84.11982884760732,-23.885463032665,89.06444668769836
-12.600000000000009,-0.0077354625976562424,0.01831173823242188,-0.1837031351074219,-83.82404101699252,-22.900747479690914,90.32151865959167
-12.500000000000009,-0.00772295649414062,0.01937994501953126,-0.184080265234375,-83.53417588911623,-21.727405308168493,91.54858899116516
-12.40000000000001,-0.00774260371093749,0.020487073925781252,-0.18452105502929692,-83.23106996493725,-20.702896450784234,92.8206615447998
-12.30000000000001,-0.007782551220703121,0.02159390986328126,-0.18497092685546876,-82.92617426289138,-19.819411810972706,94.02873063087463
-12.20000000000001,-0.00775062983398437,0.02276596796875001,-0.18543146152343748,-82.61039018688103,-18.801042326277376,95.25980114936829
-12.10000000000001,-0.007814423779296871,0.023943738964843753,-0.18597732333984374,-82.28743262542649,-18.074925284022623,96.53987431526184
-12.00000000000001,-0.007810474804687495,0.02516439326171875,-0.18646045322265625,-81.95681793650328,-17.24319460968257,97.77794528007507
-11.900000000000011,-0.007854542187499994,0.02635509760742187,-0.18700364169921876,-81.6340836264288,-16.59550036884595,99.06001853942871
-11.800000000000011,-0.00790291254882812,0.02751208002929688,-0.18752521762695315,-81.3211205814954,-16.026842030480992,100.31809043884277
-11.700000000000012,-0.00787355463867187,0.028699500683593754,-0.1880325357421875,-81.00638664821876,-15.341336905631133,101.55416131019592
-11.600000000000012,-0.007922596386718744,0.029904340771484378,-0.18858119296875,-80.68382674185297,-14.838549972347057,102.81923365592957
-11.500000000000012,-0.007909376171874996,0.03115420649414062,-0.1891309732421875,-80.35481849700318,-14.245189499138984,104.04930377006531
-11.400000000000013,-0.007951777294921872,0.03241698115234376,-0.189750382421875,-80.02345997968361,-13.782334610050073,105.26137328147888
-11.300000000000013,-0.00796690180664062,0.033796644238281257,-0.190291007421875,-79.65884010965425,-13.26421200150223,106.47844290733337
-11.200000000000014,-0.00797929194335937,0.03515371210937501,-0.19095859775390628,-79.30987360778384,-12.788475465701122,107.68851208686829
-11.100000000000014,-0.008049799755859371,0.036475635937500014,-0.19156631870117188,-78.96639657974106,-12.445109545524398,108.90858173370361
-11.000000000000014,-0.008087311962890621,0.03780540888671875,-0.19221565341796876,-78.62770806247174,-12.074691030637272,110.12965154647827
-10.900000000000015,-0.00807893793945312,0.039187080029296883,-0.19285171909179685,-78.27905339672284,-11.649075937415567,111.34872126579285
-10.800000000000015,-0.00813010981445312,0.04058373530273439,-0.19347358188476566,-77.92465375437735,-11.328071156294639,112.62879467010498
-10.700000000000015,-0.008136225537109368,0.04203491328125,-0.19417725620117185,-77.56553842291272,-10.95463530309092,113.85586476325989
-10.600000000000016,-0.008196619824218744,0.04354911005859376,-0.1948475748046875,-77.18728352790698,-10.659255903254827,115.12193727493286
-10.500000000000016,-0.00818736689453125,0.045090497998046875,-0.19553996982421878,-76.80991542606596,-10.291431929084741,116.33800649642944
-10.400000000000016,-0.008223719433593742,0.04672438471679688,-0.19629746494140624,-76.4129005888223,-9.98210014335571,117.56107687950134
-10.300000000000017,-0.008323969677734369,0.04830178950195313,-0.19706287021484375,-76.03271692916661,-9.777885452382666,118.7941472530365
-10.200000000000017,-0.008326893261718746,0.04990739252929688,-0.19770953159179688,-75.64511242044381,-9.472368902338392,120.06221961975098
-10.100000000000017,-0.008355030468749997,0.051536518505859386,-0.19849399204101562,-75.26342439385097,-9.20859697487289,121.27428913116455
-10.000000000000018,-0.008396796826171865,0.053251423291015634,-0.1992045267089844,-74.85714831619563,-8.96073998225105,122.50335931777954
-9.900000000000018,-0.008390797070312497,0.054973566845703134,-0.19994217319335938,-74.45707010159803,-8.678265401988435,123.73242974281311
-9.800000000000018,-0.008399329785156243,0.05676505244140627,-0.20078937778320313,-74.05072496128005,-8.416788209875666,125.00750255584717
-9.700000000000019,-0.00844802973632812,0.058679603222656265,-0.20149194125976563,-73.60463012403854,-8.192509790605586,126.27457523345947
-9.60000000000002,-0.008482484082031248,0.06062586787109375,-0.20229704990234373,-73.16384270480874,-7.964848442965457,127.49564504623413
-9.50000000000002,-0.008525129345703125,0.06253399775390625,-0.20308309726562498,-72.73624694393624,-7.763156522688471,128.72971558570862
-9.40000000000002,-0.008542884472656248,0.06454387324218752,-0.20382691440429687,-72.28538015849429,-7.539718219247148,129.9977879524231
-9.30000000000002,-0.008578034619140619,0.0665366955078125,-0.20458382968750002,-71.84458852585544,-7.3461575819820215,131.23885917663574
-9.20000000000002,-0.008570875195312494,0.06856209223632813,-0.20529336337890627,-71.39827428894654,-7.1255212852206276,132.51493215560913
-9.100000000000021,-0.008651362255859371,0.07067016108398438,-0.20606865634765625,-70.93971644055793,-6.979358525903444,133.78900480270386
-9.000000000000021,-0.00859959223632812,0.07293562739257814,-0.20684391269531247,-70.45236706664326,-6.7245042713374765,135.0000741481781
-8.900000000000022,-0.00866627314453125,0.07525254633789064,-0.20757795200195314,-69.95182357349177,-6.5693866053288925,136.23414492607117
-8.800000000000022,-0.008733582714843743,0.07763985102539064,-0.20838151035156252,-69.44722024657946,-6.418130475469815,137.49721717834473
-8.700000000000022,-0.008748664501953121,0.0800791515625,-0.209062980078125,-68.92745161171742,-6.2348491012943725,138.72428703308105
-8.600000000000023,-0.008790998486328118,0.08248173334960937,-0.2097371377929688,-68.4217108723251,-6.083683825360578,139.96735835075378
-8.500000000000023,-0.008808637646484374,0.08493759272460938,-0.210411710546875,-67.91080174133833,-5.920817390772865,141.2364308834076
-8.400000000000023,-0.008820142773437498,0.08744742548828127,-0.21105865268554688,-67.39170055393194,-5.759502239681179,142.50850367546082
-8.300000000000024,-0.008863465527343746,0.09013748896484375,-0.21172212924804687,-66.83933327850909,-5.615995992588035,143.71657276153564
-8.200000000000024,-0.008923908642578117,0.09288960078125,-0.2123349710449219,-66.27540298554847,-5.487567367232805,144.94164276123047
-8.100000000000025,-0.008875239208984372,0.09577171137695314,-0.21296030063476565,-65.69400932752272,-5.294522909432843,146.17071294784546
-8.000000000000025,-0.008920057324218744,0.09875600092773437,-0.2135268045410156,-65.09068703519202,-5.161190378501462,147.43678545951843
-7.900000000000025,-0.008922272900390618,0.10168601191406251,-0.21402847080078127,-64.50210398815216,-5.014482169545696,148.67885661125183
-7.800000000000026,-0.008955189160156245,0.10460974238281251,-0.2144986490234375,-63.91927288852047,-4.892915691066809,149.95992994308472
-7.700000000000026,-0.008943873242187497,0.10765055048828126,-0.21485485629882814,-63.30836158898563,-4.749366905650438,151.25900435447693
-7.600000000000026,-0.008966315869140623,0.11076759760742189,-0.2151965677246094,-62.68766597767961,-4.627836966664327,152.51507592201233
-7.500000000000027,-0.008988239697265615,0.11403162348632814,-0.21554814243164064,-62.04637024065949,-4.5068693091237675,153.7611472606659
