#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 6vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: -6 V
#	Queued Time: 2019-06-30 17:38:47
#	Start Y position: -15 mm
#	Y position step: 0.1 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.0063161266601562405,-0.006005076953125001,-0.15254555454101565,-86.73015090286978,-133.55387092007481,60.85008525848389
-14.9,-0.006289796093749994,-0.005233354541015617,-0.15263022250976563,-86.93139944740261,-129.76177078132758,62.050086975097656
-14.8,-0.0062855724609375,-0.004317222949218741,-0.15276603793945315,-87.14241895924607,-124.48308681357871,63.29008889198303
-14.700000000000001,-0.006276453808593742,-0.0033728015624999996,-0.15284353427734376,-87.33090897035372,-118.2524174273193,64.53009033203125
-14.600000000000001,-0.006340040234374997,-0.002462742968749994,-0.15296393833007813,-87.45401343377242,-111.22830067536562,65.76009225845337
-14.500000000000002,-0.006337665966796871,-0.0015035327636718707,-0.15315762729492188,-87.56476097151008,-103.34598680416626,66.98009395599365
-14.400000000000002,-0.006354792431640617,-0.0005234607421874954,-0.15332624912109377,-87.61863626175219,-94.70897072828014,68.18009567260742
-14.300000000000002,-0.00634452631835937,0.000361164501953129,-0.15344388828125,-87.6284807303986,-86.74193282476307,69.39009714126587
-14.200000000000003,-0.006363117626953123,0.0012779918945312538,-0.15358718662109375,-87.58027192733783,-78.6435955475924,70.6400990486145
-14.100000000000003,-0.0063547985351562475,0.0021354625976562555,-0.15377253208007813,-87.50366318112759,-71.42562378667097,71.89010071754456
-14.000000000000004,-0.006374226025390617,0.003002979687500004,-0.15395741367187502,-87.37956874862121,-64.77427351654163,73.1201024055481
-13.900000000000004,-0.006417353466796866,0.003931464794921881,-0.15417000522460939,-87.20529924256591,-58.507104508420795,74.36010432243347
-13.800000000000004,-0.0064235302246093695,0.004846931103515632,-0.15438677768554687,-87.01630368650444,-52.96330070623587,75.61010599136353
-13.700000000000005,-0.006428803662109371,0.005729456738281256,-0.15460335483398438,-86.81192229578262,-48.292043604942805,76.82010769844055
-13.600000000000005,-0.006431513623046871,0.006680366162109375,-0.15480513095703127,-86.57195277191727,-43.91270444537057,78.06010937690735
-13.500000000000005,-0.0064320873535156226,0.007571278027343753,-0.15500887241210937,-86.3329040757505,-40.34916092487415,79.29011106491089
-13.400000000000006,-0.006426038769531246,0.008471949414062513,-0.15530136508789064,-86.08312474896523,-37.18059677156749,80.53011274337769
-13.300000000000006,-0.006456153515624993,0.00934234736328126,-0.15552822666015625,-85.82387765283119,-34.646928205901695,81.77011466026306
-13.200000000000006,-0.006443458203124995,0.010235114697265624,-0.155826749609375,-85.56190135857923,-32.192233061566434,83.02011632919312
-13.100000000000007,-0.006446699169921868,0.011154255322265633,-0.15610636386718751,-85.28215857581743,-30.026139518007202,84.27011823654175
-13.000000000000007,-0.006440040234375,0.012051801708984379,-0.15644094638671877,-85.00808900528911,-28.118410361432236,85.5201199054718
-12.900000000000007,-0.006480732373046867,0.012994630078125007,-0.1567603494628906,-84.7076783100318,-26.506528438306265,86.76012134552002
-12.800000000000008,-0.006500306347656248,0.013946503857421882,-0.15711354770507813,-84.40655398366827,-24.989689361144872,87.99012327194214
-12.700000000000008,-0.006549598339843747,0.014878120068359382,-0.15746386508789065,-84.10589150941378,-23.759900387232534,89.24012494087219
-12.600000000000009,-0.006535102490234368,0.015784779003906263,-0.15776263828125,-83.81952606965025,-22.49018702142813,90.47012662887573
-12.500000000000009,-0.006552180126953119,0.016693555859375,-0.15813599033203127,-83.5300277094347,-21.42988671072167,91.6901285648346
-12.40000000000001,-0.006580848339843744,0.0176430919921875,-0.15851391391601563,-83.22536867718351,-20.455444193191227,92.91013026237488
-12.30000000000001,-0.006569971874999997,0.018607044628906257,-0.15890223789062502,-82.9211051831177,-19.4476456217028,94.16013193130493
-12.20000000000001,-0.006602491406249994,0.019624378613281257,-0.15932081088867187,-82.59535587643866,-18.595169939347258,95.40013360977173
-12.10000000000001,-0.006611451367187493,0.020644636181640627,-0.15972782993164064,-82.2713235136549,-17.757680789679192,96.62013530731201
-12.00000000000001,-0.006607514599609371,0.021664789990234384,-0.16018403110351562,-81.95174134335437,-16.96110983002256,97.8401370048523
-11.900000000000011,-0.0066356884277343695,0.022724042919921875,-0.1605925149902344,-81.6143735960894,-16.278426787802257,99.06013894081116
-11.800000000000011,-0.006661188916015623,0.023728791455078127,-0.1610196390136719,-81.2977168677912,-15.680588461227913,100.28014063835144
-11.700000000000012,-0.00671805537109374,0.024753724316406253,-0.16153570957031252,-80.9777140028092,-15.184085314690275,101.54014205932617
-11.600000000000012,-0.006711860302734372,0.02572915766601562,-0.1619493509277344,-80.67589199733797,-14.620678268201946,102.76014399528503
-11.500000000000012,-0.006734229687499996,0.026828730419921884,-0.16247683505859375,-80.33826892084416,-14.09059488371868,103.98014569282532
