#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/icarus
#	Magnetic field strength: 0.13 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 1 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.04091,-88.74181146232796,-87.6317783544968,-0.0048928376790364535,0.00010746170247396177,-0.11833641147460938,2.8836281755913793e-05,1.119347972350762e-05,1.8720990495325923e-05,0.11843756874091498,-3.9043231455870133,-3.6822509765625
0.0,-89.0,26.31999,7.34728,-66.08684984431981,-87.42217766564158,-0.004874305371093744,0.0021613333658854206,-0.1184313130045573,1.1797782576724872e-05,2.2001595736681887e-05,6.580637838731789e-06,0.1185512805276796,-3.890843627373176,-3.66851806640625
0.0,-88.0,26.31999,7.65563,-49.08868073890814,-86.8742604888248,-0.004892758333333328,0.004239932405598963,-0.11855754388020834,1.718219786078163e-05,2.1783232261047273e-05,2.367086281061474e-05,0.11873418767069566,-3.8737493337868067,-3.65142822265625
0.0,-87.0,26.31999,7.96394,-37.660173549876944,-86.11888502725616,-0.004922213899739579,0.006377757926432297,-0.11875088291015627,1.3873986322203604e-05,1.0141751545335984e-05,6.598204336059901e-06,0.11902384709706121,-3.8532168779475757,-3.63037109375
0.0,-86.0,26.31999,8.27102,-30.2062242254792,-85.3098849566588,-0.004906139274088536,0.008427485302734378,-0.11886149895833335,9.743961890166181e-06,2.154008462736036e-05,1.0986733134767517e-05,0.11926084288535965,-3.829290263644735,-3.60748291015625
0.0,-85.0,26.31999,8.57595,-25.036055511294098,-84.40905922249588,-0.00493068354492187,0.010556536002604167,-0.11902261752929688,3.24922101301299e-05,3.8570656055277095e-06,1.2716517223531665e-05,0.11959153638999596,-3.802017024860832,-3.5797119140625
0.0,-84.0,26.31999,8.87773,-21.3139775903936,-83.5194751777095,-0.0049222261067708275,0.012615762483723965,-0.11921687615559895,6.396244293704994e-06,1.01188022269229e-05,3.4519398488515574e-05,0.11998353775910814,-3.7715172152837693,-3.55377197265625
0.0,-83.0,26.31999,9.17568,-18.576339103956894,-82.62320877249192,-0.00492274897460937,0.014647659456380212,-0.11935808098958334,2.638587760196911e-06,2.5031573669597958e-05,4.080985187216138e-06,0.12035422253719658,-3.738002777094583,-3.515625
0.0,-82.0,26.31999,9.46899,-16.377915477261094,-81.66326515116808,-0.004936919303385409,0.016798115185546882,-0.11948052158203126,8.19788164764009e-06,5.425136222975422e-06,5.182839625035953e-07,0.12075655213490188,-3.701766479511011,-3.48052978515625
0.0,-81.0,26.31999,9.75684,-14.743403404033826,-80.75693442091443,-0.004952578889973952,0.018820012565104172,-0.11958472893880208,1.2855333446862722e-05,1.1063436918100518e-05,1.6757195448260948e-05,0.12115786522541103,-3.663156773293061,-3.4405517578125
0.0,-80.0,26.31999,10.03913,-13.316609488722767,-79.78139352753955,-0.0049681550618489514,0.020989594677734383,-0.11965557447916668,8.415294457457447e-06,1.6444123920611047e-05,7.66477203542108e-06,0.12158413610908932,-3.622550138130627,-3.4002685546875
0.0,-79.0,26.31999,10.31494,-12.092743436610366,-78.80714387157794,-0.004964122672526036,0.02316988032226563,-0.1197503559733073,1.0047611961671644e-05,1.4113805040911726e-05,8.924077820024336e-06,0.12207224755770582,-3.5803276187460087,-3.36151123046875
0.0,-78.0,26.31999,10.58422,-11.161372735741036,-77.8745876398198,-0.004979652050781244,0.025238369905598964,-0.11973696689453127,4.546380377711742e-06,1.541833607553183e-05,3.177937512655207e-06,0.12246923487611397,-3.5368582713370627,-3.31451416015625
0.0,-77.0,26.31999,10.84656,-10.21683886360614,-76.91273495042668,-0.004938628287760411,0.027401533154296883,-0.1197688577636719,8.284059523775725e-07,1.8999098757440585e-05,7.070342638157267e-06,0.12296265025846413,-3.4924895512421426,-3.270263671875
0.0,-76.0,26.31999,11.10166,-9.506590842901694,-75.90868158790208,-0.004963648632812491,0.029640648551432298,-0.11972431023763024,5.686173088614488e-06,1.830584679079735e-05,4.316255423942992e-06,0.12343871481903836,-3.4475432157525496,-3.2257080078125
0.0,-75.0,26.31999,11.34932,-8.888786967065869,-74.95487543638835,-0.004967479606119786,0.031762328238932304,-0.11960269972330728,1.7686954383540929e-06,6.782285468667486e-06,9.759023766477035e-06,0.1238480001045576,-3.402314821354205,-3.179931640625
