#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 1vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0.01 deg
#	Magnet Voltage: -1 V
#	Queued Time: 2019-06-30 17:37:08
#	Start Y position: -15 mm
#	Y position step: 0.1 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.0013337414062499983,-0.0012956958496093685,-0.03281026401367188,-86.75629128306313,-134.17104022218473,60.85048055648804
-14.9,-0.001341206005859373,-0.0011819629394531211,-0.03284276523437501,-86.88434689094527,-131.38871965686357,62.07555055618286
-14.8,-0.0013411937988281192,-0.0009519458496093647,-0.032832767675781256,-87.13228461328377,-125.36618059172152,63.345623254776
-14.700000000000001,-0.0013259411132812426,-0.0007188037597656224,-0.032900626562500014,-87.37526176793025,-118.46249126183238,64.58369421958923
-14.600000000000001,-0.0013089306152343702,-0.0005660510742187472,-0.032902890966796876,-87.5182290370081,-113.38621762922345,65.81476426124573
-14.500000000000002,-0.0012990917480468697,-0.0003522571289062415,-0.03295431308593751,-87.6610813918712,-105.17131562290494,67.04283475875854
-14.400000000000002,-0.0013171154296874946,-0.0001854602539062486,-0.03296451206054688,-87.68938538140974,-98.01500461822623,68.29390621185303
-14.300000000000002,-0.0012997448242187404,5.721552734375135e-05,-0.032984879492187515,-87.74128648211752,-87.47943356264719,69.52797675132751
-14.200000000000003,-0.0012855602539062413,0.00025670893554688434,-0.033048313330078134,-87.72841685946265,-78.70734388593579,70.79604911804199
-14.100000000000003,-0.0013517956054687405,0.0004530346191406326,-0.03305215244140625,-87.53010306712042,-71.4721735187331,72.02511954307556
-14.000000000000004,-0.0013170604980468695,0.0006322216308593809,-0.03310218295898438,-87.47292963280044,-64.35784185145377,73.31019330024719
-13.900000000000004,-0.0012790600097656174,0.0008098766601562501,-0.03316089877929688,-87.38608041786871,-57.658781064427494,74.579265832901
-13.800000000000004,-0.0013320202148437432,0.0010021740234375034,-0.03318205356445313,-87.12412603861891,-53.04324070472095,75.80833601951599
-13.700000000000005,-0.0013406444824218683,0.001230299023437506,-0.03320266513671876,-86.86315792707832,-47.45763905082189,77.09040927886963
-13.600000000000005,-0.001355805615234372,0.0013895153320312575,-0.03328005771484375,-86.66145276771508,-44.296502129278494,78.30147862434387
-13.500000000000005,-0.0013520214355468713,0.001617664746093754,-0.033338498876953136,-86.38153116852641,-39.888403015229,79.52454876899719
-13.400000000000006,-0.0013150890624999897,0.0017875744140625066,-0.03332545566406251,-86.19018662496259,-36.34130533948063,80.7636194229126
-13.300000000000006,-0.0013188976562499913,0.0019750438964843825,-0.033432969091796876,-85.93678800152652,-33.7342637009628,82.0256917476654
-13.200000000000006,-0.0013333324707031219,0.0021714733398437575,-0.03349067172851564,-85.64901150634674,-31.55084168770858,83.29676413536072
-13.100000000000007,-0.0013465343749999928,0.0023402050292968823,-0.03353969516601563,-85.39761136379094,-29.915762089356825,84.51883435249329
-13.000000000000007,-0.0013377636230468698,0.002584327343750005,-0.03361576938476563,-85.05236268596322,-27.368108569190543,85.73190355300903
-12.900000000000007,-0.0013354198730468683,0.0027250194824218754,-0.0337081216796875,-84.85569228029304,-26.107572275158702,86.95297360420227
-12.800000000000008,-0.0013651989257812414,0.0029612255371093826,-0.03374222202148439,-84.48020813990692,-24.750881710829937,88.17204332351685
-12.700000000000008,-0.0013372631347656136,0.0031683056152343805,-0.03387566318359376,-84.2033586206722,-22.883400630585776,89.4521164894104
-12.600000000000009,-0.0013454601562499988,0.0033887890136718793,-0.03392772006835939,-83.86612810091987,-21.654697621771618,90.74419021606445
-12.500000000000009,-0.001375159863281246,0.0035889049804687587,-0.033959299658203136,-83.54302213452259,-20.965321689819714,92.02326345443726
-12.40000000000001,-0.0013976574218749968,0.0037922741210937583,-0.034100248144531255,-83.24071819165061,-20.231561119823713,93.24833369255066
-12.30000000000001,-0.0013770519531249928,0.004004237011718759,-0.03414941196289064,-82.93160652979832,-18.97802763181975,94.51940608024597
-12.20000000000001,-0.001360828808593749,0.004205189160156254,-0.034251236914062504,-82.64699462912891,-17.93194589898574,95.74147605895996
-12.10000000000001,-0.0013828808105468687,0.00440310786132813,-0.03433706455078126,-82.34489043498358,-17.435900486872494,96.96454620361328
-12.00000000000001,-0.0014207592285156168,0.00464370234375,-0.03442604770507813,-81.97075679687083,-17.011699844962955,98.2166178226471
-11.900000000000011,-0.0013705333984374915,0.004844776562500007,-0.03454885043945314,-81.70849584911203,-15.795618093837113,99.44568824768066
-11.800000000000011,-0.0013878063476562424,0.005087049511718754,-0.034643998144531264,-81.345769732528,-15.259618130878948,100.68675899505615
-11.700000000000012,-0.0014075817382812467,0.005283118847656254,-0.03476075229492189,-81.06134879979074,-14.918760565706163,101.90482878684998
-11.600000000000012,-0.0013879284179687465,0.005516712597656258,-0.034812912939453135,-80.71956749556853,-14.121744693877414,103.12389850616455
-11.500000000000012,-0.0013782787597656151,0.005746229199218751,-0.03496192416992188,-80.40661760108162,-13.488037469716913,104.38797068595886
-11.400000000000013,-0.001423743847656249,0.0059428783691406264,-0.03504916782226563,-80.10954368606468,-13.472512926138934,105.60804057121277
-11.300000000000013,-0.0014231334960937425,0.006224042919921881,-0.03512296542968751,-79.6972427940586,-12.87933298936063,106.83111047744751
-11.200000000000014,-0.0014087963378906151,0.00650713618164063,-0.035262497900390634,-79.30788505323946,-12.216012643128932,108.08418202400208
-11.100000000000014,-0.0014490673339843663,0.00674887202148438,-0.03535493564453126,-78.95256298555091,-12.118135722483734,109.32825326919556
-11.000000000000014,-0.0014439708984374938,0.006996076611328131,-0.03549588413085939,-78.62123194146385,-11.66193231533996,110.54632306098938
-10.900000000000015,-0.0014710460937499975,0.007247980908203125,-0.035592490576171885,-78.26156211696346,-11.472880649636767,111.78339385986328
-10.800000000000015,-0.0014557567871093732,0.007503229931640633,-0.035729416845703126,-77.92541704914613,-10.979959750021084,113.05446648597717
-10.700000000000015,-0.001408820751953116,0.0077784069335937525,-0.03585241489257813,-77.56601738597756,-10.266088183834155,114.32953929901123
-10.600000000000016,-0.0014594799316406185,0.008065015820312507,-0.03597640170898438,-77.1661254453841,-10.257481025236116,115.61061263084412
-10.500000000000016,-0.0014207714355468706,0.008322376660156255,-0.036112711523437514,-76.8411814606864,-9.68796949293266,116.83868288993835
-10.400000000000016,-0.001441462353515617,0.008589643505859383,-0.03622253208007813,-76.4798234926788,-9.526270425357614,118.08275413513184
-10.300000000000017,-0.0014431469238281175,0.008930726269531258,-0.03637985629882814,-76.03550342286594,-9.179274140726129,119.34982633590698
-10.200000000000017,-0.0014458324707031164,0.00922645380859375,-0.03652361240234376,-75.65684956431993,-8.906111889061568,120.61389875411987
-10.100000000000017,-0.0014518261230468676,0.009525910595703124,-0.03664955844726563,-75.26917286732991,-8.665656680597817,121.84096908569336
-10.000000000000018,-0.00147238276367187,0.009840870312500007,-0.036741013525390644,-74.84634188201706,-8.509424131032794,123.11504197120667
-9.900000000000018,-0.001482752636718744,0.010149805859375007,-0.03691616000976564,-74.4714937142944,-8.311364479125348,124.3301112651825
-9.800000000000018,-0.0014965954101562456,0.010530384472656251,-0.037050022314453125,-73.98245523067243,-8.088799184740191,125.55318117141724
-9.700000000000019,-0.0015235058105468671,0.0108494396484375,-0.037176035498046885,-73.57960284564155,-7.993353060983213,126.83525466918945
-9.60000000000002,-0.0015156261718749925,0.011177119091796875,-0.037335459326171876,-73.18991467061718,-7.722251644596133,128.0653247833252
-9.50000000000002,-0.0015263866699218726,0.01152979853515626,-0.037438645361328134,-72.74248023365196,-7.541320138044629,129.33839774131775
-9.40000000000002,-0.0015173168457031164,0.011920728710937502,-0.037571244238281266,-72.26347994958661,-7.253824579317818,130.55746746063232
-9.30000000000002,-0.001538038281249994,0.012286664990234376,-0.03776753330078126,-71.84762504939519,-7.135141120692279,131.80953907966614
-9.20000000000002,-0.0015693676269531165,0.012656446484375007,-0.037853391455078135,-71.38055877581566,-7.068453618627946,133.05661034584045
-9.100000000000021,-0.0015345531738281196,0.013020747021484383,-0.03799081821289064,-70.96013462808259,-6.7215577907364095,134.27168011665344
-9.000000000000021,-0.0015084301269531197,0.013508008984375,-0.038124198339843755,-70.3779235632747,-6.371782570716517,135.48374938964844
-8.900000000000022,-0.0015627941406249901,0.013873420361328132,-0.038297995947265635,-69.97116144268438,-6.427083243843226,136.7098195552826
-8.800000000000022,-0.0015703380859374977,0.014326148632812508,-0.03841847324218751,-69.43737935128938,-6.255412730740908,137.93288946151733
-8.700000000000022,-0.0015729992187499958,0.014760999707031257,-0.03857281284179689,-68.9510008661546,-6.082742780153739,139.2209632396698
-8.600000000000023,-0.0015595409667968699,0.015201203564453127,-0.03869551791992188,-68.45076574357252,-5.857666553561045,140.44403314590454
-8.500000000000023,-0.0015812816894531165,0.015653608349609383,-0.038778928564453134,-67.91676490443338,-5.7682842999659725,141.70210480690002
-8.400000000000023,-0.00158347895507812,0.01613097651367188,-0.03894679965820313,-67.40436058399709,-5.606412977586488,142.93317532539368
-8.300000000000024,-0.001591645458984374,0.016586567333984385,-0.039077652929687505,-66.90654038868215,-5.481314253961814,144.21124839782715
-8.200000000000024,-0.001563612011718743,0.017136939648437502,-0.039155661962890644,-66.27547750658685,-5.2133574338918685,145.42931818962097
-8.100000000000025,-0.001532746533203115,0.017670917919921883,-0.03927977084960938,-65.69785454307606,-4.957334854267756,146.65338802337646
-8.000000000000025,-0.0015889660156249916,0.018201514843750002,-0.03936373691406251,-65.10155428036197,-4.989190367319953,147.88545870780945
-7.900000000000025,-0.0016058544433593669,0.01876442377929688,-0.039451255224609384,-64.48139288847737,-4.891439491601531,149.13653016090393
-7.800000000000026,-0.0016255626953124921,0.019321296337890634,-0.039539505957031255,-63.87738754725921,-4.809152198142247,150.37460112571716
-7.700000000000026,-0.0015840465820312413,0.01985862543945313,-0.03964095249023438,-63.31802169014769,-4.56060899502961,151.6486737728119
-7.600000000000026,-0.0015927318847656219,0.020416120556640632,-0.039647336767578124,-62.683299531507224,-4.460806113096544,152.8787441253662
-7.500000000000027,-0.0016081859863281214,0.021035029248046885,-0.03973168735351563,-62.032947889683285,-4.371915578876006,154.13881635665894
-7.400000000000027,-0.0015950451171874921,0.02167156489257814,-0.03976688632812501,-61.34607985636566,-4.20942681760801,155.3648862838745
-7.300000000000027,-0.0016061291015624923,0.022345582226562508,-0.039801133154296876,-60.625745126804105,-4.111167606764353,156.5869562625885
-7.200000000000028,-0.0016072948730468661,0.022903046826171877,-0.039821006201171884,-60.033780060404354,-4.014333814603997,157.83402752876282
-7.100000000000028,-0.001579798535156239,0.02361297114257814,-0.03984116000976564,-59.28957085430699,-3.827603745651161,159.0880994796753
-7.000000000000028,-0.0015875683105468705,0.02424967768554688,-0.039855863378906266,-58.627798064774424,-3.7456722152028754,160.32016968727112
