#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: 3vn
#	Center Calibration File: ./icarus_center_calib.csv
#	Azimuthal Angle: 0 deg
#	Magnet Voltage: -3 V
#	Queued Time: 2019-06-30 14:50:15
#	Start Y position: -15 mm
#	Y position step: 0.01 mm
#	Stop Y position: 15 mm
#Data:
R,Xfield,Yfield,Zfield,theta,phi,elapsed_time
-15.0,-0.004018354443359372,-0.003712565966796866,-0.09604225864257815,-86.73978032259542,-132.7349060918255,60.854480504989624
-14.99,-0.0039962536132812435,-0.003687852832031241,-0.09608373813476562,-86.76080137771972,-132.7016736107303,61.674527645111084
-14.98,-0.004007783154296868,-0.0036693958007812458,-0.09603617343749998,-86.7615805645434,-132.47620496530448,62.440571308135986
-14.97,-0.003983662060546865,-0.0036241382324218724,-0.09602114658203126,-86.78981929139572,-132.29437112853736,63.26761865615845
-14.96,-0.003972028759765621,-0.0035688647949218694,-0.09602076206054688,-86.81699005600491,-131.939670065606,64.03366231918335
-14.950000000000001,-0.003962263134765623,-0.003535264941406241,-0.09601933383789063,-86.83460389783367,-131.74041972554878,64.8087067604065
-14.940000000000001,-0.003996113232421869,-0.003411461230468746,-0.09602024326171874,-86.86789406000848,-130.48721459901535,65.64075422286987
-14.930000000000001,-0.004005738476562493,-0.00341284672851562,-0.09603996982421875,-86.86364529758612,-130.4306454196982,66.47180199623108
-14.920000000000002,-0.003990266064453123,-0.0033470081054687434,-0.09605040683593752,-86.89629310022548,-129.9896959925897,67.24584627151489
-14.910000000000002,-0.0040137829101562425,-0.0032680408203124914,-0.09602573032226563,-86.91464096744822,-129.15264213615507,68.07589364051819
-14.900000000000002,-0.003972083691406246,-0.003200004931640618,-0.09606449374999998,-86.96062199590928,-128.85574360796713,68.84993815422058
-14.890000000000002,-0.004024238232421866,-0.003154509326171867,-0.09607607211914063,-86.95353856301008,-128.0920947081015,69.67698526382446
-14.880000000000003,-0.004021564892578121,-0.003085441943359371,-0.09609444980468751,-86.98054271446863,-127.49629334552547,70.50103235244751
-14.870000000000003,-0.004039954785156244,-0.003049553271484373,-0.09605468540039061,-86.9835183590843,-127.04727050391223,71.32107925415039
-14.860000000000003,-0.00399292109374999,-0.0029998157226562433,-0.09609091586914062,-87.02478696206337,-126.91693359345338,72.09212327003479
-14.850000000000003,-0.003993885449218741,-0.0029220325195312424,-0.09609607333984377,-87.05203346680402,-126.19019218129536,72.8611671924591
-14.840000000000003,-0.004013154248046873,-0.0028635669433593747,-0.09610914707031251,-87.06350673477063,-125.50957343933645,73.62921118736267
-14.830000000000004,-0.003993763378906244,-0.0028158679687499966,-0.09608256625976563,-87.08851589352861,-125.18637404923896,74.40125560760498
-14.820000000000004,-0.004019379833984364,-0.002772673388671869,-0.09608586215820311,-87.09081492065798,-124.59892760200871,75.22630262374878
-14.810000000000004,-0.003983771923828115,-0.0027028369628906146,-0.096165030859375,-87.13410611045755,-124.15539239301799,76.06135034561157
-14.800000000000004,-0.003987543896484369,-0.0026550830566406183,-0.09611945590820312,-87.14672785814409,-123.65743172937754,76.84739542007446
-14.790000000000004,-0.004017817333984368,-0.0025628467285156165,-0.096124698828125,-87.16174961725626,-122.53259764132298,77.67344260215759
-14.780000000000005,-0.0040089733398437424,-0.0025211658203124973,-0.09614475498046876,-87.18004073877788,-122.16499348064714,78.45848751068115
-14.770000000000005,-0.003991755322265617,-0.0024465564453124977,-0.09615188999023438,-87.21234053976437,-121.50423261740718,79.22753143310547
-14.760000000000005,-0.003969062451171866,-0.002418584033203122,-0.09617472324218751,-87.23317934753693,-121.35641785086699,80.00557613372803
-14.750000000000005,-0.004011085156249997,-0.0023621570312499923,-0.09616502475585936,-87.22871014702861,-120.49413848773682,80.77361989021301
-14.740000000000006,-0.003957038525390616,-0.002281883593749999,-0.09621886997070311,-87.28201435367475,-119.97052195696835,81.60266733169556
-14.730000000000006,-0.003970484570312495,-0.00226216313476562,-0.09622696323242189,-87.2811384370871,-119.67210490111597,82.38571238517761
-14.720000000000006,-0.0039956371582031205,-0.0022007495605468677,-0.09620538120117189,-87.28532639889717,-118.8454517823591,83.15175604820251
-14.710000000000006,-0.003955469921874996,-0.0021131458007812437,-0.0961839517578125,-87.33053750572333,-118.11264025969594,83.93380069732666
-14.700000000000006,-0.004007667187499994,-0.0021073108398437443,-0.09623462314453127,-87.30616575640197,-117.7362833017009,84.70684480667114
-14.690000000000007,-0.0039983104980468726,-0.00201845585937499,-0.09618937778320313,-87.33403496839489,-116.78588583569254,85.50989103317261
-14.680000000000007,-0.004027973583984372,-0.001956517382812495,-0.0962498208984375,-87.33624518869823,-115.90734897969135,86.29193568229675
-14.670000000000007,-0.004026148632812497,-0.0018793445312499935,-0.09624008579101562,-87.35666731472335,-115.02244604101828,87.06497979164124
-14.660000000000007,-0.0040290416992187425,-0.0018275928222656196,-0.09622454013671874,-87.36753402709294,-114.39927409060012,87.85902500152588
-14.650000000000007,-0.00399864619140624,-0.00177639653320312,-0.0962307046875,-87.39663617052062,-113.95316074181387,88.63106942176819
-14.640000000000008,-0.004032813671874989,-0.0017371692382812456,-0.09625131015624999,-87.38793726424889,-113.30437757600116,89.41311407089233
-14.630000000000008,-0.003979560498046868,-0.0016651477539062487,-0.09628548984375002,-87.43468801321634,-112.70565515903745,90.18215799331665
-14.620000000000008,-0.00400888178710937,-0.0015973376953124924,-0.09626284580078126,-87.43319036105872,-111.72479412330807,90.96820306777954
-14.610000000000008,-0.0040262340820312464,-0.001551597949218747,-0.09627187900390627,-87.43374772745088,-111.07526671453734,91.7352466583252
-14.600000000000009,-0.004005964306640623,-0.0014819141113281212,-0.09624164829101561,-87.45883672902039,-110.30079157398816,92.56529450416565
-14.590000000000009,-0.004001948193359368,-0.0014225208007812434,-0.09627580356445314,-87.47400740976897,-109.56811644408803,93.34333896636963
-14.580000000000009,-0.004010548046874993,-0.001347630664062495,-0.09631096591796875,-87.48463159995015,-108.57345916643516,94.17838668823242
-14.57000000000001,-0.003992969921874999,-0.0013130481445312453,-0.0963230630859375,-87.50132699791573,-108.20293210480702,94.95843148231506
-14.56000000000001,-0.00400376704101562,-0.0012600879394531195,-0.09629089755859374,-87.50402339851561,-107.47012284595678,95.78447842597961
-14.55000000000001,-0.004052967480468746,-0.0012068591796874917,-0.0963173013671875,-87.4860284997096,-106.58204418902983,96.56252312660217
-14.54000000000001,-0.004047681835937497,-0.001131267138671871,-0.09632363071289063,-87.50165321241066,-105.61489091598875,97.39457058906555
-14.53000000000001,-0.004003846386718739,-0.0010749561035156216,-0.09633452548828125,-87.53586670531635,-105.02841770431162,98.22061777114868
-14.52000000000001,-0.0040088939941406165,-0.0009690173828124926,-0.09637519931640626,-87.54954082272057,-103.58870989809914,98.99366211891174
-14.51000000000001,-0.004014643505859367,-0.000933226367187491,-0.09634028110351561,-87.55023406716376,-103.08631932698142,99.76970648765564
-14.50000000000001,-0.004035401562499992,-0.0008816028320312447,-0.09633780917968751,-87.54488994713877,-102.32362240927488,100.53475022315979
-14.49000000000001,-0.004004591015624996,-0.0008030261718749987,-0.09634897861328123,-87.57263863796192,-101.33892935559787,101.30179405212402
-14.480000000000011,-0.004021271923828118,-0.0007524036132812439,-0.09637018222656252,-87.56916940445866,-100.59783910269032,102.1268413066864
-14.470000000000011,-0.004024213818359372,-0.0006997607910156217,-0.0963556314453125,-87.57263442381546,-99.86439066308435,102.95488858222961
-14.460000000000012,-0.004017945507812495,-0.0005885303222656207,-0.0964129556640625,-87.58818333713765,-98.33316533783302,103.77893567085266
-14.450000000000012,-0.004017115429687489,-0.0005580981933593701,-0.09637955112304689,-87.59038730701191,-97.90947845682331,104.55798029899597
-14.440000000000012,-0.003980506542968741,-0.000536162158203124,-0.096430753515625,-87.61494219126645,-97.67139533771342,105.38902807235718
-14.430000000000012,-0.003995887402343738,-0.0004775500976562444,-0.09640268955078127,-87.60958030635433,-96.81511795538142,106.22507572174072
-14.420000000000012,-0.003970588330078122,-0.000404863330078116,-0.09644016513671877,-87.63016662830839,-95.82207552479132,107.05512309074402
-14.410000000000013,-0.0040137157714843705,-0.0003307971679687438,-0.09642293491210938,-87.60830091850355,-94.71148015197241,107.87817025184631
-14.400000000000013,-0.004048975781249992,-0.0002593372070312447,-0.09644590244140624,-87.59110960024712,-93.66479301310892,108.64821410179138
-14.390000000000013,-0.004004047802734369,-0.00022495610351561807,-0.09642726840820312,-87.61846952339555,-93.21562089820661,109.42425870895386
-14.380000000000013,-0.004060645703124997,-0.00016191289062499753,-0.09647222080078127,-87.58785318528535,-92.28338401102019,110.2483057975769
-14.370000000000013,-0.004049213818359369,-0.00011642338867186991,-0.09646007480468749,-87.59524923933579,-91.64692008598692,111.0733528137207
-14.360000000000014,-0.004004761914062495,-3.262211914062396e-05,-0.09651561679687498,-87.62388705967051,-90.46671149145716,111.85339760780334
-14.350000000000014,-0.004036341503906242,3.771479492187951e-05,-0.09650978793945314,-87.60500239759916,-89.46465488897906,112.6854453086853
-14.340000000000014,-0.004027851513671868,8.02257812500054e-05,-0.0965196512207031,-87.60990889096337,-88.85894726930087,113.45348906517029
-14.330000000000014,-0.003995234326171868,0.00012080195312500625,-0.09653673496093751,-87.62904819200244,-88.26810310471045,114.22053289413452
-14.320000000000014,-0.0040283703124999945,0.00020999873046875783,-0.09653056430664061,-87.6071037287964,-87.01587525135118,115.04458022117615
-14.310000000000015,-0.004022913769531247,0.0002810253417968797,-0.09654653110351563,-87.60816411843861,-86.00402790055396,115.87362766265869
-14.300000000000015,-0.004028205517578119,0.0003052685058593796,-0.09658268833007813,-87.60489032719691,-85.66625167213058,116.64367151260376
-14.290000000000015,-0.004049610546874992,0.00039010737304687876,-0.09655197543945312,-87.5871867827852,-84.49755759718435,117.41971588134766
-14.280000000000015,-0.004014570263671871,0.0004227428710937564,-0.09651537875976562,-87.60499337102088,-83.9887845785085,118.19776034355164
-14.270000000000016,-0.0040497143066406185,0.00047414057617187894,-0.0965603189453125,-87.58205297462496,-83.32221147352799,118.9477949142456
