#Procedure: <__main__.daedalusVoltCenterCalibrationProcedure>
#Parameters:
#	Calibration Name: volt_center
#	Center Calibration File: ./proj_field_center_calib_icarus.csv
#	Magnet Azimuthal Angle: 0 deg
#	Queued Time: 2019-06-02 22:16:01
#	Start magnet voltage: -5 V
#	Magnet voltage step: 0.5 V
#	Stop magnet voltage: 5 V
#Data:
V,Xfield,Yfield,Zfield,elapsed_time
-4.99847412109375,0.003723907470703125,0.24119013671875,0.0004655456542968751,3.367192506790161
-4.4976806640625,0.0034955139160156253,0.2271016540527344,0.00037081909179687505,4.02923059463501
-3.99810791015625,0.0032567260742187502,0.21114094238281253,0.00030645141601562506,4.698268890380859
-3.497314453125,0.002969659423828125,0.19273534545898438,0.000234796142578125,5.350306034088135
-2.99774169921875,0.0026689392089843753,0.17055027465820313,0.00013336181640625,6.0303449630737305
-2.49969482421875,0.0022246826171875003,0.1442689392089844,0.000142034912109375,6.682382345199585
-2.00103759765625,0.001769140625,0.11632320556640625,0.00012618408203125,7.349420547485352
-1.49871826171875,0.001317620849609375,0.0878525634765625,2.8778076171875002e-05,8.021458864212036
-0.9991455078125,0.0009201599121093749,0.05918433227539063,9.881591796875001e-06,8.68649697303772
-0.4986572265625,0.0004964477539062499,0.030363433837890627,-4.7460937500000004e-05,9.358535289764404
-0.0030517578125,6.476440429687501e-05,0.001532513427734375,-0.00011132812499999999,10.02457332611084
0.50201416015625,-0.00039066772460937503,-0.02735814819335938,-0.00021223754882812503,10.692611455917358
0.99945068359375,-0.0008328125000000001,-0.056099475097656254,-0.00026641845703125,11.357649564743042
1.50238037109375,-0.0012775146484375,-0.08476510009765625,-0.000342877197265625,12.028688192367554
1.9989013671875,-0.0017621398925781251,-0.11311942138671877,-0.00036905517578125004,12.697726488113403
2.501220703125,-0.0021518310546875,-0.14098272705078127,-0.00041976318359375004,13.359764099121094
3.00048828125,-0.0025573486328125,-0.16721134033203125,-0.00048259277343750003,14.018801927566528
3.5009765625,-0.00291732177734375,-0.18980894165039064,-0.00050816650390625,14.680839776992798
4.00177001953125,-0.00321533203125,-0.2087606384277344,-0.00058221435546875,15.353878259658813
4.501953125,-0.0034950439453125003,-0.22516201171875003,-0.000726007080078125,16.008915662765503
5.00152587890625,-0.0036658508300781256,-0.239955712890625,-0.000717755126953125,16.66895341873169
5.001220703125,-0.0037216796875,-0.23996946411132813,-0.0007334045410156251,17.033974170684814
4.500732421875,-0.00345145263671875,-0.22585762329101564,-0.000644854736328125,17.695012092590332
4.000244140625,-0.0031874389648437504,-0.20986830444335935,-0.0005602783203125,18.37005090713501
3.5003662109375,-0.0029117919921875,-0.19148712768554688,-0.00052666015625,19.043089151382446
3.001708984375,-0.0025943420410156253,-0.16931411743164063,-0.00043413696289062504,19.713127613067627
2.50091552734375,-0.00219591064453125,-0.14306369628906251,-0.0003489990234375,20.381165742874146
2.001953125,-0.001763494873046875,-0.11511664428710938,-0.000332708740234375,21.058204650878906
1.5020751953125,-0.00130294189453125,-0.086700927734375,-0.00031592407226562505,21.728242874145508
1.0015869140625,-0.0008838195800781251,-0.058004943847656254,-0.000258740234375,22.39228081703186
0.50048828125,-0.000465185546875,-0.029229467773437504,-0.00019268798828125,23.059319019317627
0.00213623046875,-3.2958984375e-05,-0.000377191162109375,-8.709716796875e-05,23.720356941223145
-0.50018310546875,0.00043941650390625004,0.028529852294921876,-4.354248046875e-05,24.37139391899109
-0.99761962890625,0.00086495361328125,0.05727565307617188,4.2926025390625e-05,25.022431135177612
-1.497802734375,0.0013194213867187502,0.0859081298828125,5.0750732421875e-05,25.68946933746338
-1.99920654296875,0.0017487121582031252,0.114336669921875,0.000110858154296875,26.357507467269897
-2.49847412109375,0.00221566162109375,0.14215900268554688,0.000217437744140625,27.02154564857483
-2.99713134765625,0.0025845947265625002,0.16841599121093753,0.0002717041015625,27.709584951400757
-3.497314453125,0.0029474792480468754,0.19106602172851564,0.00029352416992187505,28.379623413085938
-3.9984130859375,0.0031867309570312503,0.21000485229492188,0.000419830322265625,29.044661283493042
-4.49737548828125,0.003443109130859375,0.2264459228515625,0.00047338256835937503,29.701699018478394
-4.9981689453125,0.0036920837402343747,0.24118599243164063,0.0005023986816406251,30.37473750114441
