#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 12.25 mm
#	stage Y guess: 14.1 mm
#	Calibration Name: probe_wire_side_1.55mm_shim
#	Volts to magnet: 6 V
#	Queued Time: 2019-02-04 17:48:11
#	Scaling from Z field difference to mm: 0.15 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
12.25,14.101632712097167,0.011146246337890625,0.21201616210937502,0.0108084716796875,4.001083612442017
12.25,14.103252313842773,0.011097100830078125,0.2119935485839844,0.010772003173828126,4.771084785461426
12.25,14.104869758605957,0.011115887451171876,0.211964892578125,0.01073798828125,5.541085958480835
12.25,14.10648184753418,0.011128204345703125,0.21194416503906252,0.01069024658203125,6.311086893081665
12.25,14.108090522460937,0.01113521728515625,0.2119251220703125,0.010651922607421876,7.081088066101074
12.25,14.109686256408692,0.011072949218750001,0.21193236083984376,0.0106232421875,7.851089239120483
12.25,14.111279640197754,0.011112957763671875,0.2119557556152344,0.010537066650390626,8.63109016418457
12.25,14.11286415802002,0.011079699707031251,0.21197677001953125,0.010521337890625001,9.40109133720398
12.25,14.114440715332032,0.011083093261718751,0.21202373657226561,0.01046995849609375,10.171092510223389
12.25,14.116013898010255,0.01114586181640625,0.2120299987792969,0.010430401611328126,10.951093435287476
12.25,14.117571105651857,0.011122064208984376,0.21195523681640627,0.01039892578125,15.841168403625488
12.25,14.119126843872072,0.0111861572265625,0.21198961791992188,0.010354644775390626,16.65517830848694
12.25,14.120678473205569,0.0111255615234375,0.21196895141601566,0.01022841796875,17.48819351196289
12.25,14.122217261352542,0.011077764892578126,0.21202290039062502,0.010220794677734376,18.333208799362183
12.25,14.120677284851077,0.011125347900390626,0.211924462890625,0.010273083496093752,19.123209953308105
12.25,14.1222184753418,0.011175396728515627,0.2119210205078125,0.010294769287109375,19.893211126327515
12.25,14.123751302490238,0.011129022216796874,0.2119331787109375,0.01022996826171875,20.67321228981018
12.25,14.12528020202637,0.011135858154296876,0.21194788818359378,0.010174542236328125,25.5332190990448
12.25,14.126799437255864,0.011136822509765625,0.2119474060058594,0.010117504882812501,26.323220014572144
12.25,14.125275993347172,0.011138916015625,0.21197998046875002,0.010113623046875,27.084221124649048
12.25,14.123759627380375,0.011108056640625,0.21189763793945315,0.010094763183593751,27.864222288131714
12.25,14.122245684814457,0.011094427490234376,0.21196172485351564,0.010125701904296874,28.64422345161438
12.25,14.123762290649418,0.011142755126953126,0.2119181396484375,0.010055706787109375,29.434224367141724
12.25,14.125274569702153,0.011126873779296876,0.2119153503417969,0.010074688720703126,30.194225549697876
12.25,14.123756930236821,0.011136804199218751,0.2119181335449219,0.010110351562500001,30.974226713180542
12.25,14.12224135162354,0.011163153076171876,0.21193052978515625,0.010054486083984376,31.764227628707886
12.25,14.123764736938481,0.011137084960937502,0.21191353149414063,0.0101046142578125,32.54422879219055
12.25,14.12527841033936,0.0111575927734375,0.21190745849609374,0.01011136474609375,33.32422995567322
12.25,14.126783529052739,0.011152044677734375,0.2118485778808594,0.010084600830078125,38.19125986099243
12.25,14.125266914062504,0.011182696533203126,0.2118472290039063,0.01009202880859375,38.96126103401184
12.25,14.123753753356937,0.01114029541015625,0.21188463745117186,0.0100958984375,39.74126219749451
12.25,14.125271466064456,0.01119691162109375,0.21188612060546874,0.010115313720703125,40.609294176101685
12.25,14.126784718322757,0.01113609619140625,0.21192777709960942,0.010039056396484376,41.48333168029785
12.25,14.12526861419678,0.011193029785156251,0.21186571044921876,0.010119097900390625,42.359352111816406
12.25,14.126786639099125,0.011124322509765625,0.2118625671386719,0.01012908935546875,43.21836519241333
12.25,14.128301085205083,0.011125640869140627,0.2118903564453125,0.010127825927734375,44.05038094520569
12.25,14.129809664611821,0.011106121826171876,0.21193258056640626,0.010029229736328126,44.951409339904785
12.25,14.13131621063233,0.011125683593750001,0.21190577392578125,0.009969555664062501,45.831427574157715
12.25,14.1328158380127,0.011160760498046875,0.21195112304687502,0.009946600341796875,46.62142848968506
12.25,14.13430927185059,0.011147949218750001,0.21189134521484376,0.009940234375,47.38142967224121
12.25,14.135796849060062,0.011147454833984376,0.2119539001464844,0.009836682128906251,48.172430992126465
12.25,14.137276288146976,0.011101025390625,0.21191658325195314,0.009841436767578126,48.972431898117065
12.25,14.138747286987309,0.01117342529296875,0.2119003173828125,0.009727093505859374,49.742433071136475
12.25,14.140211424865727,0.01112523193359375,0.21192920532226564,0.009725286865234377,50.52243399620056
12.25,14.141674491577152,0.011138024902343752,0.21190656127929688,0.009718731689453126,51.312435150146484
12.25,14.143129539184574,0.011141662597656251,0.21194161987304688,0.009619030761718751,52.10243630409241
12.25,14.144577279968265,0.011165338134765626,0.2118921630859375,0.009600103759765626,52.88243746757507
12.25,14.146018718261722,0.01114359130859375,0.21195411376953124,0.00959105224609375,53.66243839263916
12.25,14.147456052246097,0.011155047607421876,0.21188058471679688,0.009545098876953125,54.45243954658508
12.25,14.14888658660889,0.011139093017578126,0.21193590698242187,0.009513226318359375,55.24344062805176
