#Procedure: <__main__.daedalusRadialVoltCalibrationProcedure>
#Parameters:
#	Calibration Name: r10
#	Center Calibration File: ./proj_field_center_calib_icarus.csv
#	Queued Time: 2019-06-04 22:15:19
#	Radial Distance: 10 mm
#	Start magnet voltage: -10 V
#	Magnet voltage step: 0.1 V
#	Stop magnet voltage: 10 V
#Data:
V,Xfield,Yfield,Zfield,elapsed_time
-10.0,-0.007425378417968751,-0.05676047973632813,-0.22550058593750003,10.370014429092407
-9.898681640625,-0.007393951416015625,-0.05645504150390625,-0.22449416503906253,10.82001519203186
-9.7979736328125,-0.007315594482421875,-0.05616572265625,-0.223433740234375,11.260015726089478
-9.69818115234375,-0.007289422607421875,-0.05590653076171875,-0.22240054931640627,11.700016498565674
-9.6014404296875,-0.007256976318359375,-0.05563218994140626,-0.22127534179687502,12.140017032623291
-9.4976806640625,-0.0072462646484375,-0.055360363769531254,-0.2201410583496094,12.593035459518433
-9.3988037109375,-0.007213287353515625,-0.055079675292968755,-0.21904606323242187,13.014059782028198
-9.29656982421875,-0.007196539306640624,-0.05479917602539063,-0.21790885009765626,13.43208384513855
-9.19677734375,-0.007165332031250001,-0.05451027221679688,-0.21676302490234375,13.861108303070068
-9.09820556640625,-0.007103826904296876,-0.054221435546875,-0.21559636840820315,14.271131753921509
-9.0008544921875,-0.007061218261718751,-0.05391048583984375,-0.21445476684570314,14.68815541267395
-8.896484375,-0.007046197509765626,-0.053628576660156246,-0.21324527587890627,15.107179641723633
-8.797607421875,-0.006963763427734375,-0.05332556152343751,-0.21210845336914064,15.537204027175903
-8.699951171875,-0.006972485351562501,-0.05301356201171875,-0.21089699096679687,15.950227737426758
-8.59710693359375,-0.006895721435546876,-0.05267484741210937,-0.2096679443359375,16.359251022338867
-8.49609375,-0.006875994873046876,-0.052398852539062506,-0.20844949340820312,16.77227473258972
-8.39691162109375,-0.006801287841796876,-0.052109545898437505,-0.20720039672851565,17.189298391342163
-8.30047607421875,-0.006787445068359376,-0.05175525512695313,-0.20591065063476563,17.60332226753235
-8.1976318359375,-0.0067348388671875,-0.05145692749023437,-0.2046743103027344,18.017345905303955
-8.09722900390625,-0.006698406982421876,-0.05112785034179688,-0.20343046875000004,18.428369522094727
-7.99652099609375,-0.006632757568359376,-0.05079998779296875,-0.20214872436523437,18.841392993927002
-7.89642333984375,-0.006591137695312501,-0.050473504638671875,-0.200840283203125,19.25041651725769
-7.80029296875,-0.0066016357421875005,-0.050128723144531255,-0.19953380737304688,19.65843963623047
-7.696533203125,-0.006548651123046876,-0.04978776245117188,-0.19819425048828127,20.06946325302124
-7.59674072265625,-0.006508264160156251,-0.049464678955078126,-0.1969174072265625,20.475486516952515
-7.49786376953125,-0.00644912109375,-0.049126098632812504,-0.1955764343261719,20.89551067352295
-7.3974609375,-0.00639674072265625,-0.04879586181640625,-0.19424033203125002,21.322535037994385
-7.301025390625,-0.0063581298828125,-0.04845310668945313,-0.19289453735351564,21.740558862686157
-7.19696044921875,-0.006343621826171875,-0.04813786010742188,-0.1914995788574219,22.162582874298096
-7.09808349609375,-0.0063152709960937504,-0.04779592895507813,-0.19011070556640627,22.580606937408447
-6.9970703125,-0.0062574218749999995,-0.047417681884765625,-0.1886984802246094,22.988630294799805
-6.898193359375,-0.00618319091796875,-0.047048486328125,-0.18724669799804688,23.40965437889099
-6.79718017578125,-0.006157586669921875,-0.04667997436523438,-0.1858453857421875,23.827678203582764
-6.69677734375,-0.00609295654296875,-0.046333258056640625,-0.18436610107421877,24.243702173233032
-6.59759521484375,-0.006064868164062501,-0.045934680175781256,-0.1829526062011719,24.65772581100464
-6.5020751953125,-0.005977600097656251,-0.0455974609375,-0.18145267944335938,25.06774926185608
-6.3970947265625,-0.0059591796875,-0.04521517944335938,-0.17997957763671876,25.479772806167603
-6.2969970703125,-0.0058893066406250005,-0.0448080078125,-0.17844990234375002,25.90079665184021
-6.19659423828125,-0.0058282958984375004,-0.044421801757812504,-0.17687774658203126,26.31182026863098
-6.097412109375,-0.00577451171875,-0.04403468627929688,-0.17531509399414064,26.722843885421753
-5.9967041015625,-0.005752398681640625,-0.0436336669921875,-0.17378458862304688,27.13086724281311
-5.897216796875,-0.0056926391601562504,-0.04320797729492187,-0.17222139892578125,27.548890829086304
-5.79803466796875,-0.005602276611328125,-0.04283743896484375,-0.17057898559570314,27.965914964675903
-5.70159912109375,-0.005595007324218751,-0.042417498779296875,-0.16898404541015627,28.375938415527344
-5.59722900390625,-0.005502197265625001,-0.04201560058593751,-0.1673245544433594,28.787961959838867
-5.49896240234375,-0.005441748046875,-0.04160696411132813,-0.165656494140625,29.208986043930054
-5.3973388671875,-0.00540147705078125,-0.041178363037109374,-0.1639939208984375,29.622009754180908
-5.296630859375,-0.0053781127929687506,-0.04074009399414063,-0.1622751159667969,30.050034284591675
-5.201416015625,-0.00532645263671875,-0.040295312500000006,-0.160509912109375,30.45505714416504
-5.09857177734375,-0.005240667724609375,-0.03986066284179687,-0.15872587890625,30.87408137321472
-5.00213623046875,-0.005200769042968751,-0.03938784790039063,-0.15691966552734377,31.285104751586914
-4.89715576171875,-0.0051710205078125005,-0.03891490478515625,-0.15515614013671875,31.703128576278687
-4.7967529296875,-0.005108343505859376,-0.03844605102539063,-0.15333276977539065,32.119152545928955
-4.69757080078125,-0.0050371337890625,-0.037991485595703124,-0.1514357360839844,32.53417634963989
-4.5965576171875,-0.004984448242187501,-0.03750210571289063,-0.14945216674804687,32.95420026779175
-4.50164794921875,-0.004889843750000001,-0.03700564575195313,-0.14751398315429687,33.37322425842285
