#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/3V/icarus
#	Magnetic field strength: 0.2 T
#	Number of Averages: 3
#	Phi End Position: -45 mm
#	Phi Start Position: -45 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-45.0,-90.0,16.1718,11.25189,-118.11415872136513,-87.85583218014672,-0.006573878124999997,-0.003512211962890618,-0.1990714476888021,8.925535503316647e-06,2.2338736000441506e-05,2.615521661540796e-05,0.1992109253815917,-0.0007890746184082975,-0.39610007176906203,-10.0,-9.779052734375
-45.0,-85.0,17.26046,12.34044,-64.86335251391418,-83.94009779128224,-0.018974557649739574,0.008903136344401047,-0.1974303140625,1.029273577978711e-05,2.128754142747663e-05,1.6772666015549634e-05,0.19853974056996163,-0.0014602594300383853,-0.7354998177424422,-9.480413387286049,-9.2578125
-45.0,-80.0,18.29565,13.37564,-56.076527307835,-79.2666845327838,-0.030541631217447917,0.020541291455078135,-0.19417521152343753,6.312804442430583e-06,2.887082764796332e-05,7.894285001566923e-06,0.19763286331538277,-0.0023671366846172437,-1.1977444666374963,-8.58614099585828,-8.3642578125
-45.0,-75.0,19.22133,14.30132,-52.62103590538074,-74.594918980898,-0.04150241612955729,0.03170685541992188,-0.18954729200846354,2.9226356548674358e-05,1.750897049893825e-05,3.775047302845863e-06,0.19661116736582518,-0.003388832634174832,-1.7236216434590363,-7.559477138213122,-7.3382568359375
-45.0,-70.0,20.01643,15.09646,-50.72299760717614,-69.8469520965715,-0.05221732905273437,0.04270439977213542,-0.18380476271158855,2.3871729512760224e-05,3.518476118940928e-05,1.4328330490669783e-05,0.19579199679446366,-0.004208003205536354,-2.14922125236497,-6.615183890962753,-6.39190673828125
-45.0,-65.0,20.68394,15.76388,-49.51704531270629,-65.0759555815678,-0.06260771805013021,0.05343983881835938,-0.17713496901041667,2.5964888879222256e-05,1.591502515415234e-05,8.15474356051209e-06,0.1953262398621806,-0.004673760137819422,-2.39279686186411,-5.849732386872674,-5.62774658203125
-45.0,-60.0,21.24281,16.32274,-48.7040968965821,-60.36188369930351,-0.07254873164062502,0.06372642736002605,-0.16971829420572918,2.7152526328008866e-05,7.615450038715764e-06,9.029304189906982e-06,0.19526565339259885,-0.0047343466074011575,-2.4245670066114164,-5.284724467158786,-5.0628662109375
-45.0,-55.0,21.71894,16.79892,-48.06513075595387,-55.65208800104249,-0.08221345535481771,0.07385627762044272,-0.16171984042968748,1.58722048678395e-05,7.422805750088065e-06,2.456663143549145e-06,0.19587523777632052,-0.004124762223679496,-2.1058109593157264,-4.8862286926171485,-4.6630859375
-45.0,-50.0,22.14115,17.22113,-47.566127039970084,-51.02832366024508,-0.09130151891276041,0.08346877965494792,-0.15291784254557292,2.1451697689264843e-05,2.3975301518047123e-05,4.508655420069336e-06,0.1966897839280323,-0.0033102160719677143,-1.682962890019191,-4.606314998246756,-4.383544921875
-45.0,-45.0,22.53545,17.61544,-47.188216383525145,-46.312538962026245,-0.10017400833333333,0.09280042434895834,-0.14295728549804687,2.3366335983799426e-05,1.2944002451363307e-05,2.4266768095955997e-05,0.19769556439607733,-0.002304435603922683,-1.1656486127861794,-4.407719734625087,-4.185791015625
-45.0,-40.0,22.92221,18.00214,-46.83842261412262,-41.47415417977791,-0.10855326044921876,0.10180139277343751,-0.1315450092936198,1.7569993575533064e-05,4.811235323607861e-06,1.3743751447490084e-05,0.19862382383497237,-0.0013761761650276372,-0.6928555389060681,-4.268119404768916,-4.0460205078125
-45.0,-35.0,23.31463,18.39466,-46.52949695049119,-36.38903475055845,-0.11655571202799479,0.11049325475260417,-0.11836084384765626,1.58457346397824e-05,7.665559359587566e-06,1.2588303319740573e-05,0.19950760062841214,-0.0004923993715878761,-0.24680732465174704,-4.1758302804986975,-3.95294189453125
-45.0,-30.0,23.71843,18.79841,-46.26610588905982,-31.221005664085993,-0.12372075922851562,0.11837023025716147,-0.10378395989583333,1.1596346666338734e-05,1.2794925776205631e-05,1.2448748516871176e-05,0.200223495141988,0.00022349514198799492,0.11162283518700135,-4.123466962438855,-3.9013671875
-45.0,-25.0,24.13365,19.21363,-46.02794303413462,-25.955269318253862,-0.12993165400390627,0.12535113642578125,-0.0878814391438802,1.4806405154848112e-05,2.2786921178559154e-05,1.0210170823751808e-05,0.20079414697999828,0.0007941469799982726,0.395503052226607,-4.102587591777071,-3.8818359375
-45.0,-20.0,24.55606,19.63604,-45.79665967347182,-20.815141720482583,-0.1347610627766927,0.1310646943684896,-0.07146579583333335,1.2247954204794062e-05,8.705365594724112e-06,1.243287414572985e-05,0.2011115564175788,0.0011115564175787906,0.5527063871311333,-4.10178456612288,-3.87908935546875
-45.0,-15.0,24.98225,20.06223,-45.59614841801987,-15.811289390972194,-0.13833096430664063,0.1354819062825521,-0.054831679215494804,1.602228150398016e-05,1.2483821107571161e-05,9.370200376737462e-06,0.2012394485719692,0.0012394485719691983,0.6159073585047788,-4.109488003900359,-3.887939453125
-45.0,-10.0,25.41543,20.49546,-45.40999646622413,-10.896394821316726,-0.14069637364908857,0.13869705927734377,-0.03803233229166667,1.5696607326277163e-05,1.4384820562070741e-05,1.0121960506206682e-05,0.20119344449989096,0.00119344449989095,0.5931825974039611,-4.119031068286746,-3.896484375
-45.0,-5.0,25.87135,20.95134,-45.22948043394239,-5.882693530848445,-0.14204673782552082,0.14091342280273436,-0.02061565748697917,2.9381055619180155e-05,3.0557269517304456e-05,5.912250432120256e-06,0.20114391312310415,0.0011439131231041344,0.5687038227222101,-4.129766714469265,-3.90777587890625
-45.0,0.0,26.31953,21.39956,-45.05588900476787,-0.9941877248065993,-0.14224462397460938,0.14196739008789064,-0.00348752231445313,2.3621839282448393e-05,1.9253778428450202e-05,1.423890763497742e-05,0.2009985962884794,0.0009985962884793975,0.4968175434649212,-4.131643094830029,-3.90838623046875
-45.0,5.0,26.82218,21.90216,-44.87112445175123,4.397301619243861,-0.1413703909830729,0.14200779536132813,0.015408842024739583,1.448314858990305e-05,1.5723832206896235e-05,8.551571151133226e-06,0.20097072872096358,0.0009707287209635707,0.48301995377215967,-4.12929947755291,-3.90655517578125
-45.0,10.0,27.26923,22.34927,-44.68986573305464,9.315595776251222,-0.13945005,0.14096792923177084,0.03252638759765625,1.3294317324485839e-05,1.1386257763550141e-05,2.186219146940575e-05,0.20093839704508698,0.0009383970450869694,0.46700733104604686,-4.120521476812255,-3.89801025390625
-45.0,15.0,27.69302,22.77306,-44.50867429427458,14.02838909615901,-0.13675402135416667,0.13911976638997398,0.04874143683268229,2.6296749140625143e-06,2.8956576232286047e-05,9.542281866022663e-06,0.20107635221838288,0.00107635221838287,0.5352952778921893,-4.112310801060368,-3.89007568359375
-45.0,20.0,28.10972,23.18976,-44.328493034255985,18.848882820902677,-0.13306415319010415,0.136220313671875,0.06500762742513021,1.3534955966213228e-05,1.3594158539175061e-05,1.0665285756833142e-05,0.2012163868687341,0.0012163868687340984,0.6045168028623945,-4.107413172049504,-3.8836669921875
-45.0,25.0,28.52224,23.60222,-44.12913882500972,23.74001342203479,-0.12840589106445313,0.13236982945963544,0.08110731411132813,1.8782637588711483e-06,9.07543083814326e-06,1.7615250130618102e-05,0.20146523524812618,0.0014652352481261677,0.7272893739317219,-4.114333814340358,-3.8909912109375
-45.0,30.0,28.92747,24.00745,-43.905797765651876,28.812971426264536,-0.1226675040201823,0.12744458328450523,0.0972972717936198,1.9430608429571646e-05,1.0727918376346051e-05,8.328525825413641e-06,0.20188164218071972,0.001881642180719706,0.9320521471859754,-4.144767700723522,-3.922119140625
-45.0,35.0,29.32187,24.40186,-43.66693787910435,33.85207520888606,-0.11610981969401042,0.12164243891601563,0.11279594733072917,1.517161158891969e-05,1.3732900209772141e-05,1.1859862581553375e-05,0.2024877747150401,0.002487774715040081,1.2286048965381304,-4.20910030432857,-3.9892578125
-45.0,40.0,29.70572,24.78576,-43.38237412734126,38.90459957941293,-0.10858950109049477,0.11490096145833334,0.12758723761393231,2.5712451428013017e-05,4.633492595516702e-06,2.2411930043805468e-05,0.20315613181266765,0.003156131812667634,1.553549865567403,-4.3148142859059275,-4.09149169921875
-45.0,45.0,30.08585,25.16583,-43.07320424451237,43.85316020107047,-0.10037444575195313,0.10736307083333334,0.14120664069010416,1.751069026221036e-05,1.369766920468206e-05,1.7572942841151697e-05,0.20381651972732562,0.003816519727325607,1.8725271790684628,-4.4693210850600495,-4.24713134765625
-45.0,50.0,30.47664,25.55662,-42.699903830783164,48.87055041037489,-0.09111592117513019,0.09874171056315105,0.15385760301106768,5.838374190781726e-06,1.909895554296458e-05,7.594397815061989e-06,0.20426502025760784,0.004265020257607832,2.0879836656462385,-4.685741848778586,-4.46502685546875
-45.0,55.0,30.89982,25.9798,-42.2639737277307,53.92405053294446,-0.08104813553059896,0.0891833263671875,0.16540515346679688,1.078662850261273e-05,1.9313161774851185e-05,1.0020147382741683e-05,0.2046492872410682,0.004649287241068195,2.2718316314444484,-4.989240200706458,-4.771728515625
-45.0,60.0,31.38242,26.46246,-41.673450992161385,59.225942446358744,-0.06968248611653645,0.07828290929361979,0.17599134731445312,9.449332100726761e-06,2.5523595757745765e-05,2.0049885014189284e-05,0.20483363270813432,0.004833632708134306,2.3597846917169636,-5.4204875855771855,-5.19775390625
