#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/3V/icarus
#	Magnetic field strength: 0.2 T
#	Number of Averages: 3
#	Phi End Position: -173 mm
#	Phi Start Position: -173 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
-173.0,-90.0,24.57101,35.64482,-79.7381532758615,-87.87632673493826,-0.007263915152994784,0.0013150809244791724,-0.1990718891764323,1.673097497257064e-05,1.736353854587003e-05,1.853156159997741e-05,0.19920871206215246,-0.0007912879378475512,-0.3972155282047464,-10.0,-9.78179931640625
-173.0,-85.0,24.75872,34.11646,-149.95094356021045,-84.55727090162603,-0.009416787874348952,-0.016278152311197912,-0.19737230014648435,1.1757631789824417e-05,4.775186996782757e-06,7.020928613338089e-06,0.19826618219366343,-0.0017338178063365794,-0.87448993426575,-9.480413387286049,-9.25872802734375
-173.0,-80.0,24.93711,32.66328,-160.8188609746206,-79.94495674819343,-0.011309616243489577,-0.03251124964192708,-0.19412733554687503,1.002924855455926e-05,2.436114378597247e-05,1.9261163570863865e-05,0.19715555071918142,-0.0028444492808185895,-1.4427436967626044,-8.58614099585828,-8.365478515625
-173.0,-75.0,25.09661,31.36416,-164.83246011971133,-75.24525271809877,-0.013062114615885412,-0.048184443001302084,-0.18955907789713544,1.2212678069467783e-05,1.8258025622680197e-05,8.222539321488041e-06,0.19602296650851023,-0.003977033491489784,-2.028860986203432,-7.559477138213122,-7.3406982421875
-173.0,-70.0,25.23368,30.24796,-166.8713768038275,-70.5191040291127,-0.01476752436523437,-0.06331635218098958,-0.18379338372395834,1.0552281300960315e-05,6.3491063214156216e-06,2.278718947190929e-05,0.19495396413021995,-0.005046035869780058,-2.5883217570326225,-6.615183890962753,-6.39373779296875
-173.0,-65.0,25.34871,29.3107,-168.14956844686728,-65.71107891798538,-0.016423792675781246,-0.07827202438151042,-0.17721981398111983,1.906506226730668e-05,1.61967129582073e-05,3.331840709938086e-05,0.19443022716167238,-0.00556977283832763,-2.8646640595118265,-5.849732386872674,-5.6280517578125
-173.0,-60.0,25.44501,28.52658,-169.02420324721393,-60.94565868720233,-0.017975023551432285,-0.09268248987630208,-0.1699388569498698,1.4609892536228053e-05,1.388654864648463e-05,4.028477346526238e-05,0.19440257329257166,-0.005597426707428355,-2.8792966125012907,-5.284724467158786,-5.06744384765625
-173.0,-55.0,25.52709,27.85824,-169.67093162910805,-56.27510158725097,-0.019400717317708326,-0.10644823694661458,-0.16208901767578124,1.3325300590955161e-05,1.3643308799125498e-05,1.9508305105574852e-05,0.19488577329447102,-0.005114226705528996,-2.624217570669684,-4.8862286926171485,-4.66400146484375
-173.0,-50.0,25.59988,27.26556,-170.1697636359572,-51.57259409245575,-0.020773369498697913,-0.11988773889973958,-0.15336383863932293,1.8103562599570025e-05,1.8958643082822352e-05,1.2050722816909227e-05,0.1957678978305939,-0.004232102169406116,-2.161795787922456,-4.606314998246756,-4.385986328125
-173.0,-45.0,25.66782,26.71215,-170.59347618401904,-46.80073919695869,-0.022016486767578124,-0.13289690434570314,-0.14345342604166667,1.587081430852487e-05,3.7175671435289066e-06,3.986616979046626e-06,0.19678719043004259,-0.0032128095699574255,-1.6326314547895189,-4.407719734625087,-4.18426513671875
