#Procedure: <__main__.daedalusRadialPoloarCalibrationProcedure>
#Parameters:
#	Calibration Name: probe_wire_side_1.55mm_shim
#	Center Calibration File: ./proj_field_center_calib.csv
#	Azimuthal Angle: 90 deg
#	Magnet Voltage: 7 V
#	Queued Time: 2019-02-07 10:41:19
#	Start Y position: -11.5 mm
#	Y position step: 0.01 mm
#	Stop Y position: 20 mm
#Data:
R,Xfield,Yfield,Zfield,elapsed_time
-11.5,0.032387451171875,0.001248321533203125,0.16336170043945314,7.771011114120483
-11.49,0.0324242919921875,0.001234613037109375,0.16340667114257812,8.621012210845947
-11.48,0.03248176879882813,0.0012223266601562501,0.16346290283203124,9.481013536453247
-11.47,0.032635784912109375,0.0012310791015625,0.16346201782226563,10.321014642715454
-11.46,0.03273505859375,0.0011451843261718751,0.16350603027343752,11.19101595878601
-11.450000000000001,0.032935235595703126,0.001226715087890625,0.16354020385742188,12.031017065048218
-11.440000000000001,0.03307487182617188,0.0012787841796875,0.16359465332031253,12.891018390655518
-11.430000000000001,0.0331425537109375,0.001203509521484375,0.16354829711914065,13.75201940536499
-11.420000000000002,0.0332883544921875,0.001250482177734375,0.1636484130859375,14.58202075958252
-11.410000000000002,0.033452899169921876,0.0012074218750000002,0.16368271484375002,15.452021837234497
-11.400000000000002,0.03354808349609375,0.0012157226562500001,0.16370454711914062,16.292023181915283
-11.390000000000002,0.03372468872070313,0.00124161376953125,0.1637025634765625,17.13202428817749
-11.380000000000003,0.033754272460937505,0.0012001220703125,0.16375249633789063,17.96202564239502
-11.370000000000003,0.03394251708984375,0.00122662353515625,0.16379517822265627,18.82202649116516
-11.360000000000003,0.03405215454101562,0.001191259765625,0.16380901489257815,19.65202760696411
-11.350000000000003,0.0341961669921875,0.0012231689453125,0.16392001342773438,20.522028923034668
-11.340000000000003,0.034361669921875,0.001201708984375,0.16383040771484375,21.362030029296875
-11.330000000000004,0.034426617431640626,0.00121063232421875,0.16391419067382815,22.212031364440918
-11.320000000000004,0.034560229492187504,0.001197418212890625,0.1639360046386719,23.082032680511475
-11.310000000000004,0.03473319091796875,0.0011494689941406251,0.16390362548828127,23.93203377723694
-11.300000000000004,0.0348609619140625,0.001139990234375,0.16402840576171876,24.78203511238098
-11.290000000000004,0.0350391845703125,0.001136517333984375,0.1640322998046875,25.65203619003296
-11.280000000000005,0.03504852294921875,0.0011328125,0.16407082519531252,26.502037286758423
-11.270000000000005,0.03530225830078125,0.00113125,0.16403973388671877,27.34203863143921
-11.260000000000005,0.03539313354492187,0.0011225341796875,0.16413884887695313,28.183039903640747
-11.250000000000005,0.03553914794921875,0.001099072265625,0.16412589721679688,29.03304100036621
-11.240000000000006,0.03560787353515625,0.001083770751953125,0.164211767578125,33.86304783821106
-11.230000000000006,0.035629302978515624,0.001104901123046875,0.16422849121093752,34.50304865837097
-11.220000000000006,0.035914599609375,0.001060260009765625,0.1643176513671875,35.45304989814758
-11.210000000000006,0.036033056640625,0.001015936279296875,0.16425958251953127,36.30305099487305
-11.200000000000006,0.03613761596679688,0.0010436828613281251,0.16437463989257814,41.11305785179138
-11.190000000000007,0.036288720703125,0.0011325073242187502,0.16439193115234374,41.94405913352966
-11.180000000000007,0.036415704345703126,0.0010982421875,0.16438531494140626,42.79308271408081
-11.170000000000007,0.03656524658203125,0.001026519775390625,0.16443031616210937,43.66613245010376
-11.160000000000007,0.03676510009765625,0.00105572509765625,0.16446532592773438,44.53118181228638
-11.150000000000007,0.036799774169921876,0.00101571044921875,0.16450160522460938,45.39523124694824
-11.140000000000008,0.036899108886718754,0.0010830810546875,0.16454013671875,46.26828145980835
-11.130000000000008,0.03705206298828125,0.00103404541015625,0.16452630615234376,47.12333035469055
-11.120000000000008,0.037249560546875,0.0009892456054687501,0.16460947875976562,47.986379623413086
-11.110000000000008,0.03729357299804688,0.0009665344238281251,0.1646337097167969,48.852429151535034
-11.100000000000009,0.03746760864257813,0.00102890625,0.16464719848632814,49.72447896003723
-11.090000000000009,0.03763326416015625,0.000951239013671875,0.16466484375,50.60452938079834
-11.080000000000009,0.03775161743164063,0.00098731689453125,0.16472962036132813,51.47057890892029
-11.07000000000001,0.0379003662109375,0.0009684265136718751,0.16479641723632812,52.36462998390198
-11.06000000000001,0.038079583740234374,0.00097310791015625,0.16481192626953126,53.23467993736267
-11.05000000000001,0.038234252929687504,0.000969647216796875,0.16484396362304687,54.09272885322571
-11.04000000000001,0.0383169189453125,0.0009635498046875,0.16485103149414063,54.95677828788757
-11.03000000000001,0.03838347778320313,0.0009330810546875001,0.16493440551757813,55.837828636169434
-11.02000000000001,0.03861680908203125,0.000923907470703125,0.1649377685546875,56.70387816429138
-11.01000000000001,0.03871272583007813,0.0009448547363281251,0.1649479248046875,57.565927505493164
-11.00000000000001,0.03883834228515626,0.0009286071777343751,0.16495549316406252,58.45097804069519
-10.99000000000001,0.03899070434570313,0.0009681091308593751,0.16503928833007814,59.31802773475647
-10.980000000000011,0.03918483276367188,0.0009404602050781251,0.16505521240234378,60.19407773017883
-10.970000000000011,0.03918541870117188,0.0009545227050781251,0.16502595825195313,61.070127964019775
-10.960000000000012,0.03934920654296875,0.000923516845703125,0.1651313171386719,61.92817687988281
-10.950000000000012,0.039548107910156255,0.00086951904296875,0.1651896667480469,62.791226387023926
-10.940000000000012,0.039670611572265625,0.0009367919921875001,0.1652201354980469,63.65527582168579
-10.930000000000012,0.03977673339843751,0.00088074951171875,0.16520573120117188,64.53732633590698
-10.920000000000012,0.03998038940429688,0.00085921630859375,0.16528930053710938,65.40337562561035
