#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/5V/icarus
#	Magnetic field strength: 0.05 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.06341,-89.38349665187442,-87.63414178522152,-0.002464484814453119,2.6518912760423636e-05,-0.0596538227701823,7.035510220715619e-06,1.0845087213240648e-05,1.813799196064743e-05,0.05970471471960757,-1.814808178276459,-1.593017578125
0.0,-85.0,26.31999,8.60253,-24.946782215678184,-84.38833177371139,-0.002457742464192702,0.005283452506510422,-0.0593052408203125,1.1487560493602892e-05,2.6219865977780957e-05,1.9471045848042475e-05,0.05959082947202621,-1.7598160059516383,-1.536865234375
0.0,-80.0,26.31999,10.06555,-13.255437298085768,-79.78907781976207,-0.0024123831705729092,0.010240668896484383,-0.05840922641601564,8.912100311200978e-06,1.1564501640685645e-05,8.801033909255418e-06,0.05934920911458269,-1.6626164205276075,-1.43951416015625
0.0,-75.0,26.31999,11.37365,-8.841472039327263,-74.9773054951327,-0.002343262890624994,0.015064425813802088,-0.05680727736002606,9.940835203146679e-06,1.2900210518949058e-05,6.807616164067918e-06,0.05881746821423935,-1.5408839585746152,-1.3189697265625
0.0,-70.0,26.31999,12.49699,-6.4962892412223034,-69.98470091340977,-0.002244534456380199,0.0197113760904948,-0.05446128533528647,4.926597946324065e-06,9.45861973728025e-06,6.762817112410573e-06,0.057962124552834476,-1.4132541281547888,-1.1907958984375
0.0,-65.0,26.31999,13.44006,-5.069114106289873,-64.85848152690826,-0.0021325715657551994,0.024041356559244793,-0.05142727654622397,8.645046669435134e-06,1.5461656258271524e-05,1.6132349875379117e-05,0.05680932546381455,-1.2949158503800582,-1.0772705078125
0.0,-60.0,26.31999,14.22934,-4.125751270540635,-59.812465773248576,-0.0020091544108072853,0.027853602246093758,-0.048005643652343756,5.688689031896225e-07,1.1992006745779308e-05,5.205951781966963e-06,0.05553738994592632,-1.1953554732780216,-0.972900390625
0.0,-55.0,26.31999,14.90176,-3.352886610572877,-54.8846006186448,-0.0018268586751302024,0.031182618359375008,-0.04441907342122397,1.7240457397384292e-05,1.185427920026704e-05,1.779665868105687e-05,0.05430236812483794,-1.1165835305572296,-0.89324951171875
0.0,-50.0,26.31999,15.49786,-2.782508034172401,-50.06392984500381,-0.0016609284993489546,0.03417397781575522,-0.04086755364583334,5.6067146868982185e-06,3.194622809960157e-06,4.9130870266654144e-06,0.05329893417533549,-1.0559570737577175,-0.83709716796875
0.0,-45.0,26.31999,16.05443,-2.3245316688733135,-45.18458649140328,-0.0014986563639322835,0.03691907872721355,-0.03718833001302085,1.1062720801838269e-05,1.630060402492185e-05,7.484646309343302e-06,0.05242362286336851,-1.0099418534735367,-0.78826904296875
