#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/10V/icarus
#	Magnetic field strength: 0.05 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.07509,-87.83479723806991,-87.57680574207868,-0.0031540376302083262,0.00011924759114584117,-0.07458515618489585,1.8713830349501683e-05,1.3109102511285682e-05,1.1542082464048042e-05,0.07465191019984735,-2.2815726488675896,-2.059326171875
0.0,-85.0,26.31999,8.61845,-25.178664606333435,-84.34883716596386,-0.0030916861490885342,0.006576522981770835,-0.07343921298828125,1.3972525569733141e-05,9.264432165238762e-06,4.602506768453247e-06,0.07379788060718522,-2.186663404607863,-1.9659423828125
0.0,-80.0,26.31999,10.08325,-13.60764004333012,-79.75678154221909,-0.0030162629720051994,0.012460466666666675,-0.07094535312500001,2.1033696256086853e-05,2.2120358450160484e-06,3.588891407717869e-06,0.07209441172447661,-2.0205211073930203,-1.7999267578125
0.0,-75.0,26.31999,11.39135,-9.002801261842752,-74.92799142733487,-0.00282128413085937,0.017807252148437504,-0.06694981276041669,8.613193076123886e-06,2.153137845175213e-05,1.3013521048571638e-05,0.06933495007483545,-1.8143064399380335,-1.5948486328125
0.0,-70.0,26.31999,12.51342,-6.666619916187656,-69.92371855293337,-0.0026280692057291596,0.022484728141276045,-0.06194012037760418,2.5228969918924242e-05,4.74339206374153e-06,1.1188528649995431e-05,0.06594731427229839,-1.6036728295548055,-1.3800048828125
0.0,-65.0,26.31999,13.45481,-5.070309511125907,-64.81630780959753,-0.0023489595052083242,0.026474510856119796,-0.05652396844075522,1.632683419819317e-05,1.2346056200965578e-05,1.0964415372712704e-05,0.06246099858407169,-1.4181045313532128,-1.19537353515625
0.0,-60.0,26.31999,14.24169,-4.021255854156805,-59.75241429331979,-0.0020937918619791593,0.029783828889973964,-0.05120217482096356,1.7466558632122005e-05,7.450750852071866e-06,1.325343091997424e-05,0.059271604787664155,-1.270891213176589,-1.05255126953125
0.0,-55.0,26.31999,14.91216,-3.328269454834052,-54.83319360645135,-0.0018962047851562441,0.0326062247233073,-0.04635735874023439,1.4631416604527534e-05,5.28628428882421e-06,1.221965086625321e-05,0.056707726040327616,-1.160712280844771,-0.9381103515625
0.0,-50.0,26.31999,15.50663,-2.799798539097129,-49.99885713767392,-0.0017162690755208251,0.03509420079752606,-0.04187192783203126,9.28355940127659e-06,2.5659186140101264e-05,1.1097965021789854e-05,0.054660834694756556,-1.0800477673581432,-0.85784912109375
0.0,-45.0,26.31999,16.06213,-2.3400987402317734,-45.135796267884324,-0.0015304882324218675,0.03745215978190105,-0.037661519303385425,1.5099484167276884e-05,7.984532785404076e-06,1.0427823052853363e-05,0.05313564437172002,-1.02156229622873,-0.79986572265625
0.0,-40.0,26.31999,16.60753,-1.9465640433342544,-40.19097910003229,-0.0013505687988281181,0.039737771761067714,-0.03358968092447918,1.1542973956749698e-05,1.3594137834202445e-05,1.440634531517203e-05,0.05204979543882376,-0.9803847565475328,-0.75775146484375
0.0,-35.0,26.31999,17.16175,-1.5738554389933912,-35.19294450984417,-0.0011520926432291602,0.04193107010091146,-0.02958254388020834,8.658549654776718e-06,5.25928607915644e-06,2.362173694898079e-05,0.05132902550887349,-0.9536647532741829,-0.7305908203125
0.0,-30.0,26.31999,17.73286,-1.3184201237953985,-30.087639066305115,-0.0010135265624999963,0.04403796910807292,-0.025521982763671874,1.1751989272322763e-05,1.4894417682150953e-05,1.536945303562472e-05,0.050909150095495036,-0.9390348650404972,-0.7159423828125
0.0,-25.0,26.31999,18.32024,-1.0190654711792555,-24.89276422965732,-0.0008193167643229087,0.046060281526692705,-0.02137678216145834,1.0219093850352206e-05,2.5025275652351044e-05,9.817102600758243e-06,0.05078570300642626,-0.933390350935432,-0.71075439453125
0.0,-20.0,26.31999,18.91792,-0.7582744792430794,-19.850967695955337,-0.0006317720052083295,0.047734372102864596,-0.017234922216796882,1.0996994303899033e-05,9.978519870686528e-06,9.124563293806552e-06,0.05075442798160907,-0.9330343947973253,-0.7135009765625
0.0,-15.0,26.31999,19.52112,-0.5377963670375703,-14.970259792902741,-0.0004605358398437435,0.049063152213541676,-0.013119718359375006,1.0812578478473657e-05,2.3191153616610628e-05,1.5119339184410297e-05,0.050789093398270674,-0.935074970729421,-0.7122802734375
0.0,-10.0,26.31999,20.13324,-0.3719359035498263,-10.160824669928969,-0.0003247672037760367,0.05002885859375,-0.008966491634114589,1.5012309677076149e-05,7.16926438266261e-06,1.1934766168990822e-05,0.0508270610812265,-0.9385283654049886,-0.7196044921875
0.0,-5.0,26.31999,20.77612,-0.1534487854711205,-5.133928818365368,-0.00013592443033853588,0.0507522920247396,-0.004559832698567715,1.210794577145507e-05,8.843425237789456e-06,7.5453448651976806e-06,0.05095690037133477,-0.9430251420799153,-0.72052001953125
0.0,0.0,26.31999,21.39956,0.0696725505767497,-0.36924105176817196,6.192916666667575e-05,0.050927920686848975,-0.00032820834960938194,9.610449171807444e-06,7.88674415440595e-06,1.0536833091605221e-05,0.05092901590869803,-0.9433157819861416,-0.7244873046875
0.0,5.0,26.31999,22.12314,0.26810402888812296,5.170972063860959,0.00023733199869792332,0.05071920283203126,0.004589951643880204,5.317546685103077e-06,1.0617957352285402e-05,4.531799955356525e-06,0.05092702149632838,-0.9427241514718472,-0.7232666015625
0.0,10.0,26.31999,22.75796,0.49525058566445346,10.10229987556736,0.00043250818684896497,0.05003583491210938,0.008915144921874995,7.0517952126252145e-06,1.9110048615422135e-05,9.446342862213771e-06,0.0508256986932948,-0.9391152675059099,-0.7171630859375
0.0,15.0,26.31999,23.35763,0.6834140808742443,14.93997519757447,0.0005852242513020878,0.04906145543619792,0.01309183559570312,1.937988266726598e-05,1.4473515237825993e-05,5.464643117053594e-06,0.05078154247566005,-0.9368611468143421,-0.71380615234375
0.0,20.0,26.31999,23.94664,0.8819183281925811,19.874011133266162,0.0007347847981770869,0.0477331534342448,0.017256720035807287,3.730342834017881e-06,4.8293540004878316e-06,1.0621434077710736e-05,0.0507620747396225,-0.9361188809496612,-0.71685791015625
