#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/2V/icarus
#	Magnetic field strength: 0.25 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.04096,-91.7748199950982,-87.58956735087378,-0.008255612337239579,-0.0002558114095052022,-0.1962135497395833,2.223236172210159e-05,6.325245609003239e-06,3.3416114773882053e-06,0.1963873154660146,-9.643510870109823,-9.42138671875
0.0,-85.0,26.31999,8.57595,-25.98733173690246,-84.51045836139201,-0.008347687939453119,0.01712490555013022,-0.19823301181640626,1.7694933580574525e-05,9.203556942978203e-06,1.1984159286127954e-05,0.19914636139743763,-9.390819135694663,-9.17236328125
0.0,-80.0,26.31999,10.03913,-13.676674653314274,-79.90091507725842,-0.008473556673177075,0.03482152827148438,-0.20121025384114585,1.5783685374589728e-05,1.0741959771720989e-05,3.853841587480257e-06,0.20437687306707106,-8.947543615593094,-8.726806640625
0.0,-75.0,26.31999,11.34921,-9.128514707653304,-75.09937310034904,-0.008617357535807287,0.05362904169921876,-0.20412918287760418,9.413716497611199e-06,1.4373840202320139e-05,2.1064676059512744e-05,0.21123223302032965,-8.403571820202316,-8.18328857421875
0.0,-70.0,26.31999,12.47557,-6.697957756994578,-70.10176600954073,-0.008688272249348955,0.0739824942545573,-0.20579868361002607,3.6827702676647315e-06,6.3893330777784356e-06,7.5003744623503135e-06,0.2188652409735818,-7.856018733976086,-7.635498046875
0.0,-65.0,26.31999,13.42155,-5.166053022301412,-64.99881572173325,-0.008611321158854162,0.09524768590494792,-0.20508135572916666,2.0218029375253462e-05,1.1155613013457388e-05,1.493544476937249e-05,0.22628442056416864,-7.368270796259224,-7.14630126953125
0.0,-60.0,26.31999,14.21322,-4.136580880545573,-59.9341401182134,-0.008412539827473954,0.11631956090494792,-0.20146245110677086,1.0929513846429877e-05,2.068168581707326e-05,9.310000759141757e-06,0.23278344073712967,-6.969856846058759,-6.748046875
0.0,-55.0,26.31999,14.88773,-3.39374984365113,-54.99318393542767,-0.008085617220052079,0.1363476533528646,-0.19501733798828125,1.655652263231675e-05,1.07096396680986e-05,1.3404649716045488e-05,0.23809204500927295,-6.660982371221776,-6.43829345703125
0.0,-50.0,26.31999,15.48536,-2.8324775957423416,-50.15507068068511,-0.007671182405598953,0.15504739090169276,-0.18602447503255207,1.6467795157133453e-05,5.973919829263146e-06,9.693400438744433e-06,0.242288352538992,-6.426672805387249,-6.20819091796875
0.0,-45.0,26.31999,16.04336,-2.37208999382474,-45.25870206464563,-0.007153769075520827,0.1726943615234375,-0.17441039625651045,3.718029183874524e-06,1.0729294177427449e-05,1.3556248809705871e-06,0.24554735843891012,-6.250744633863816,-6.03179931640625
0.0,-40.0,26.31999,16.59044,-1.9670467358214445,-40.29381821753538,-0.006490731966145827,0.18898657547200523,-0.16033169752604168,2.485195089201614e-05,7.87398199860821e-07,1.1649696917089335e-05,0.2479199639836905,-6.122365346840181,-5.9002685546875
0.0,-35.0,26.31999,17.14543,-1.6298914477440183,-35.281842925401676,-0.005793598583984369,0.20360816157226566,-0.14412407626953128,1.7601278386007585e-05,1.564730085923413e-05,1.8342558281055928e-05,0.24952274165681942,-6.035751001238358,-5.814208984375
0.0,-30.0,26.31999,17.71664,-1.333393216216061,-30.12808774673512,-0.005039985302734369,0.21652859003906252,-0.12569312534179689,9.084993651797285e-06,4.15355785918262e-06,1.6595288007238433e-05,0.25041723885217015,-5.98612184999024,-5.76416015625
