#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/2V/icarus
#	Magnetic field strength: 0.15 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.04096,-91.03816396826184,-87.59332167617703,-0.005506383414713535,-9.97831705729114e-05,-0.13103484694010417,1.217611271307471e-05,3.518598970505653e-06,1.7191827354523103e-05,0.13115052926926177,-4.570074042506484,-4.34844970703125
0.0,-85.0,26.31999,8.576,-25.94061565393573,-84.47323979246343,-0.005589167431640618,0.011489700472005216,-0.13204786166992188,1.6880822178092658e-05,1.0551341410142568e-05,7.1846563131846035e-06,0.13266457621050967,-4.450323056401823,-4.2279052734375
0.0,-80.0,26.31999,10.03913,-13.747246403812667,-79.87219183957089,-0.005658704785156242,0.023130032503255214,-0.13330597120768228,5.8966679055392065e-06,8.793667658217987e-06,8.795474974498387e-06,0.13541603045086875,-4.240254132813658,-4.0185546875
0.0,-75.0,26.31999,11.34932,-9.141143704233667,-75.05901521481707,-0.005684801383463532,0.0353289318359375,-0.13409773349609375,1.1983539985458825e-05,3.7894558784325362e-06,1.1513406083411712e-05,0.13878995828310897,-3.9824650956615972,-3.759765625
0.0,-70.0,26.31999,12.47562,-6.642939679938101,-70.05869935170655,-0.005612944694010411,0.04819488846028647,-0.13373550611979168,1.1089266929361449e-05,1.8516099747561566e-05,1.686420425993147e-05,0.14226537884866547,-3.7229788794939047,-3.50006103515625
0.0,-65.0,26.31999,13.42165,-5.1651343970446835,-64.96896876036985,-0.005530305126953118,0.06118027054036459,-0.13155038649088543,5.066802778687103e-06,8.21219099715241e-06,1.0673499087257881e-05,0.145186479963152,-3.4918344115227167,-3.26904296875
0.0,-60.0,26.31999,14.21322,-4.125894527015723,-59.90884313335723,-0.005313933463541659,0.0736663301106771,-0.12745662631835938,4.775540644865804e-06,7.3000740219906045e-06,1.581770871560228e-05,0.14730973380360207,-3.303025452160505,-3.082275390625
0.0,-55.0,26.31999,14.88773,-3.39347501609913,-54.96317948058242,-0.005054682568359369,0.08524396276041668,-0.12178818149414065,1.55732473978347e-05,1.2524082244714813e-05,1.5014579793470507e-05,0.14874287934088112,-3.1566493824014583,-2.93487548828125
0.0,-50.0,26.31999,15.48546,-2.804673355465144,-50.135092769208654,-0.004689702506510411,0.09572790644531252,-0.11476937045898439,2.2361220737315735e-06,1.0569499909120547e-05,2.9287845491539482e-06,0.14952536165331176,-3.045609733133231,-2.8228759765625
0.0,-45.0,26.31999,16.04331,-2.3698587879483526,-45.24301491545818,-0.004370439811197911,0.10560331334635416,-0.10659411614583335,1.0561356590451507e-05,1.7914003323940002e-05,6.298166350335614e-06,0.1501115123192854,-2.9622371128444005,-2.7410888671875
0.0,-40.0,26.31999,16.59034,-1.9528314077843592,-40.290491652202945,-0.003909711865234369,0.1146659354166667,-0.0972675658528646,1.8104958168684056e-05,9.374187134011846e-06,1.7061899014294837e-05,0.15041456697670502,-2.901397979138367,-2.681884765625
0.0,-35.0,26.31999,17.14543,-1.6440324181455783,-35.281042705353435,-0.003525536246744785,0.12283389602864585,-0.08694603468424478,8.331562390504143e-06,7.662194035807238e-06,1.3875885445932741e-05,0.15053308063916446,-2.8603513128489695,-2.6422119140625
0.0,-30.0,26.31999,17.71664,-1.3185303058122506,-30.125626593042593,-0.0029974376953124937,0.1302284903483073,-0.07558866977539062,7.4538162625311104e-06,8.524620037838328e-06,2.2320237582171957e-06,0.15060574799638127,-2.8368319847820875,-2.6165771484375
0.0,-25.0,26.31999,18.30346,-1.0711031050207733,-24.95244231396907,-0.0025529206868489507,0.13654571650390626,-0.06354548740234375,9.619721956111685e-06,7.958765943535858e-06,1.227008353837726e-05,0.15062960887156254,-2.8271712223755996,-2.60528564453125
0.0,-20.0,26.31999,18.90007,-0.8275689623591966,-19.928785045088123,-0.002044184521484367,0.14151690791015628,-0.051314186539713556,1.3930047528884117e-05,1.2335582074931648e-05,1.7174575261679538e-05,0.15054686863246958,-2.8261969890766636,-2.603759765625
0.0,-15.0,26.31999,19.50224,-0.6071928600480453,-15.042996793678382,-0.0015399812337239527,0.1453098807291667,-0.03905475660807292,6.16997575576866e-06,9.289682225569362e-06,9.331842710040697e-06,0.1504746058092218,-2.8292338424577066,-2.6104736328125
0.0,-10.0,26.31999,20.11365,-0.39107401588066437,-10.189268149660101,-0.0010103832519531171,0.14802772537434897,-0.026606388281250004,9.23438449048003e-06,1.4655804229896155e-05,1.4586943508787218e-05,0.15040321888574107,-2.8342066356662943,-2.613525390625
0.0,-5.0,26.31999,20.75714,-0.18605764294874105,-5.194072223778325,-0.00048659581705728466,0.1498448986328125,-0.013621394791666672,1.0965811705090831e-05,7.784996894960218e-06,5.899155119076709e-06,0.1504635265366244,-2.8405449342653237,-2.61871337890625
0.0,0.0,26.31999,21.39956,0.013259896203734809,-0.26921249003109887,3.4794970703129015e-05,0.1503484569824219,-0.0007064391438802118,1.9924030935276036e-05,1.0384232172602042e-05,8.317594268245226e-06,0.15035012066489725,-2.8404409059341775,-2.61871337890625
0.0,5.0,26.31999,22.10396,0.22988028447343856,5.121027111862582,0.0006009224934895909,0.14977420974934896,0.013422505761718745,4.789102531681784e-06,1.2584268453095775e-05,1.1272006410390329e-05,0.15037565851828724,-2.839362753311892,-2.61627197265625
0.0,10.0,26.31999,22.73806,0.4425598394666516,10.039090031850517,0.0011440133138020923,0.148106143343099,0.026220090804036453,1.228957720146973e-05,1.236051211381985e-05,9.93190515383324e-06,0.15041353537564583,-2.8344228383806214,-2.613525390625
0.0,15.0,26.31999,23.33825,0.6582492834299625,14.87702820510175,0.0016708138509114688,0.1454257112141927,0.03863491217447917,8.511295579047927e-06,1.114385217367907e-05,1.316476144013513e-05,0.15047951867216977,-2.8306822697720806,-2.60833740234375
0.0,20.0,26.31999,23.92803,0.8780186237339327,19.83321642553322,0.002170063118489591,0.14159805008138024,0.0510771810546875,1.6271191446512093e-05,2.007667408445556e-05,9.325538067809958e-06,0.15054433029935277,-2.828984889338289,-2.608642578125
0.0,25.0,26.31999,24.51153,1.1210854750417822,24.852606718642622,0.002671753792317715,0.13652900100911458,0.06324954637044271,2.9611871128222222e-05,7.676816055734717e-06,2.4360105441459474e-06,0.15049189845616393,-2.8324269099669697,-2.613525390625
0.0,30.0,26.31999,25.08452,1.3900980119181523,29.986710605408362,0.0031598356608072997,0.13021364049479167,0.07516073614908854,6.381879315224247e-06,7.648083121961197e-06,1.0441520366497934e-05,0.1503818905014266,-2.846012624076645,-2.6239013671875
0.0,35.0,26.31999,25.64222,1.6782030605586804,35.14614036001704,0.003596768033854172,0.12276267207031251,0.08646391404622396,1.3869738754531589e-05,1.8795155748622328e-05,9.307827753168564e-06,0.15019859795059756,-2.874447469458987,-2.652587890625
0.0,40.0,26.31999,26.18486,1.9935799331748019,40.21040929777318,0.003982382047526048,0.11440805170898438,0.09677650966796875,9.44586085040899e-06,1.024193564540818e-05,1.1523415948017343e-05,0.14990248325539024,-2.9206966383392516,-2.69927978515625
