#Procedure: <__main__.icarusCalibCheckFieldSweepProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/3V/icarus
#	Magnetic field strength: 0.11 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,Bmag_deviation,Bmag_percent_dev,V,act_V
0.0,-90.0,26.31999,7.04836,-88.87452171744962,-87.64535679803144,-0.0045387462890624924,8.916743164062944e-05,-0.11040090528971354,1.1712929021686378e-05,1.2812432195904527e-05,2.3374834703798156e-05,0.11049419920292487,0.0004941992029248721,0.4472625771215963,-3.5384296966077007,-3.31573486328125
0.0,-85.0,26.31999,8.58804,-24.999887014980573,-84.4271467565579,-0.004540274202473954,0.009736699576822922,-0.11010527337239584,1.438015252295771e-05,1.5021643796639296e-05,5.486689012672582e-06,0.11062815479295031,0.0006281547929503084,0.56780734897545,-3.4104356042060466,-3.187255859375
0.0,-80.0,26.31999,10.05193,-13.310172102819672,-79.79573001418991,-0.004522850699869785,0.019117843782552088,-0.10913877760416668,1.5050032221815763e-05,5.78004397737813e-06,8.996303674240386e-06,0.11089283523419867,0.000892835234198669,0.8051333815327719,-3.199662751744599,-2.97637939453125
0.0,-75.0,26.31999,11.36105,-8.825284313053379,-74.98006691263188,-0.004407121940104164,0.02838541580403646,-0.107056046484375,1.5149371147182435e-05,1.0419711621607229e-05,2.116933162187278e-05,0.11084291426621573,0.0008429142662157302,0.7604584125163565,-2.9588563349607755,-2.738037109375
0.0,-70.0,26.31999,12.48562,-6.504380442377046,-69.987305614013,-0.004287470654296871,0.037605085400390634,-0.10391683343098958,9.635768918311265e-06,1.4147109236311181e-05,2.170057827177455e-05,0.11059490550159244,0.0005949055015924409,0.5379140195421344,-2.7323837412858527,-2.50946044921875
0.0,-65.0,26.31999,13.42966,-5.023697804416535,-64.92033161688538,-0.004095751090494787,0.046592687125651046,-0.09994060255533854,9.875071228218019e-06,7.553356984042871e-06,8.973308787695361e-06,0.1103439065363749,0.0003439065363748939,0.3116679000861049,-2.5400706761942193,-2.31719970703125
0.0,-60.0,26.31999,14.21985,-4.019525242933127,-59.85051779041539,-0.003875184277343744,0.05514764114583334,-0.09517971388346354,1.2389283800755363e-05,1.7548254795387577e-05,7.5968615179810786e-06,0.11007023808491996,7.02380849199602e-05,0.06381205868362984,-2.3896021709914614,-2.16644287109375
0.0,-55.0,26.31999,14.89334,-3.284314811011618,-54.932707399805125,-0.0036208914713541603,0.06309825149739583,-0.09003664340820312,2.0015012856634435e-05,2.2365947677329026e-05,8.082337676173315e-06,0.11000498785642343,4.987856423430137e-06,0.004534209330526175,-2.2772217602117992,-2.05657958984375
0.0,-50.0,26.31999,15.49041,-2.759295767566561,-50.09640460204994,-0.0033945527669270773,0.07043216059570313,-0.08432294305013022,1.7133744543747287e-05,4.893573347587777e-06,1.0463906697145315e-05,0.1099207485386716,-7.925146132839456e-05,-0.07209872783982436,-2.1942864842680265,-1.97418212890625
0.0,-45.0,26.31999,16.04795,-2.286527305436999,-45.21416228445666,-0.003088738151041659,0.07735647903645833,-0.07799904575195314,2.1654479996514266e-05,8.572083431556135e-06,2.5422657543290292e-05,0.10989729883167737,-0.00010270116832263032,-0.09345194960608731,-2.1330500663559055,-1.9097900390625
0.0,-40.0,26.31999,16.59493,-1.900118744696329,-40.23268377855533,-0.002782984570312494,0.08388676264648438,-0.07101092115885417,2.8344991169609453e-05,1.1313028251232278e-05,2.248514630700532e-05,0.10994218878235601,-5.7811217643991e-05,-0.05258328789363596,-2.0886536791269212,-1.86614990234375
0.0,-35.0,26.31999,17.14992,-1.5653059283504303,-35.231869680624705,-0.0024516755696614525,0.08971774205729166,-0.06338732496744792,1.4256591686548663e-05,1.2485194710217338e-05,3.0412307583662843e-06,0.10987828229220932,-0.00012171770779068058,-0.11077503693312715,-2.0586346212851203,-1.83685302734375
0.0,-30.0,26.31999,17.72123,-1.2692606565508724,-30.0828382272361,-0.002106092480468745,0.09505570795898437,-0.05507734775390625,1.3120021367784266e-05,2.627907476824026e-05,7.727889607537994e-06,0.10987964996633695,-0.00012035003366304975,-0.10952895618062174,-2.041351467026525,-1.81976318359375
