#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/7V/icarus
#	Magnetic field strength: 0.25 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.05882,-90.2100059141624,-87.60061752594129,-0.008365699414062495,-3.066289062499811e-05,-0.1996523131673177,8.617420542687547e-07,3.4072745004479625e-06,1.3449534281236098e-05,0.1998275056641603,-10.0,-9.77874755859375
0.0,-85.0,26.31999,8.59932,-25.61053248120387,-84.44756902807788,-0.008588361767578122,0.01791684077148438,-0.20438581943359377,1.659892117301057e-05,9.00816600819732e-06,5.980101973025408e-06,0.2053493032046204,-10.0,-9.77996826171875
0.0,-80.0,26.31999,10.06264,-13.616255908122147,-79.82803756178097,-0.00897514155273437,0.03705278844401042,-0.21248249505208336,7.292656604234877e-06,1.4129497910949375e-05,2.962605254689748e-05,0.2158755961217637,-10.0,-9.77783203125
0.0,-75.0,26.31999,11.37054,-9.110655416296714,-75.01171557776814,-0.009428846386718745,0.05879623530273439,-0.22241606438802086,4.652643411351006e-06,5.6539862442543454e-06,7.053569994812795e-06,0.2302494432736268,-10.0,-9.779052734375
0.0,-70.0,26.31999,12.49388,-6.641172119524887,-70.01093533931255,-0.009616029003906247,0.08258907384440105,-0.22858022861328128,1.5329564861990002e-05,3.408707681862727e-06,3.136826349853705e-05,0.24323310639216,-9.69059144652332,-9.46868896484375
0.0,-65.0,26.31999,13.43685,-5.153956102006254,-64.90299694552392,-0.009405296988932286,0.10427515172526043,-0.22353770948893228,5.9638403105609945e-06,6.666429411131039e-06,2.099258058319923e-05,0.2468418004356928,-8.724708460875169,-8.502197265625
0.0,-60.0,26.31999,14.22608,-4.128794113005765,-59.83838672377542,-0.009007274527994788,0.124778614453125,-0.21528060906575522,1.2917623599812901e-05,1.3604633644091294e-05,2.4688843343149287e-05,0.24899111281125438,-7.925967069378445,-7.703857421875
0.0,-55.0,26.31999,14.89895,-3.3934767644227537,-54.900452923642,-0.00851132522786458,0.1435379385904948,-0.20459600416666665,1.321087718107284e-05,6.003130229811739e-06,1.6429220749945682e-05,0.2500702049283557,-7.305452851130309,-7.0831298828125
0.0,-50.0,26.31999,15.49536,-2.819659070981542,-50.06213748563697,-0.00791124791666666,0.16062762161458335,-0.19208325799153647,1.4037656325987202e-05,1.6714855653600145e-05,1.306928109152625e-05,0.2505190584961549,-6.836486315715475,-6.61468505859375
0.0,-45.0,26.31999,16.05223,-2.370258908263102,-45.17779619585528,-0.007304780224609372,0.17647620356445315,-0.17772693068033854,1.144501895115825e-05,1.0530361151236925e-05,2.096496897036478e-05,0.25056750014258833,-6.487011610479728,-6.26678466796875
0.0,-40.0,26.31999,16.59855,-1.9763458214270606,-40.20590943700538,-0.006595742952473953,0.1911397981282552,-0.16165560906575524,1.0971892114828903e-05,1.0074452775192488e-05,2.8402447184953116e-05,0.25042057063273687,-6.23480885282589,-6.0125732421875
0.0,-35.0,26.31999,17.15303,-1.6403768560949723,-35.19756007437046,-0.005852941031901035,0.20437815058593747,-0.14421899407552086,2.262402266673828e-05,8.504150487574435e-06,2.6334012829344346e-05,0.2502075210856104,-6.067354616118914,-5.84503173828125
0.0,-30.0,26.31999,17.72414,-1.3343683480099613,-30.05039845307501,-0.005041488802083327,0.21643484410807293,-0.12524664910481773,2.4012545224419198e-05,1.750990474730115e-05,8.912048757270896e-06,0.25011233769131164,-5.973779968337001,-5.750732421875
0.0,-25.0,26.31999,18.31132,-1.0589648803424232,-24.876114593541054,-0.004193810172526037,0.2268821809407552,-0.10521823317057293,7.641904348944386e-06,5.08611327905443e-06,5.500226790402801e-06,0.25012794458783255,-5.937224395671988,-5.71624755859375
0.0,-20.0,26.31999,18.90915,-0.8153400929257497,-19.859136413514737,-0.0033472464518229084,0.23520264806315105,-0.08496109205729167,8.235754985216743e-06,2.21763999989436e-05,1.0929345694015965e-05,0.25009973386290385,-5.93502470926276,-5.71319580078125
0.0,-15.0,26.31999,19.51234,-0.5855688852157233,-14.964189637694007,-0.0024684378580729083,0.2415192313151042,-0.06455649204101563,1.7476068389202904e-05,1.614461786557127e-05,1.2633493985815793e-05,0.25001034567621333,-5.947660710702925,-5.72479248046875
0.0,-10.0,26.31999,20.12447,-0.37151441145332975,-10.128340762810243,-0.0015955720540364547,0.24606922521158855,-0.04395811761067709,2.835930139154598e-05,2.2890615828524053e-05,8.487504634404029e-06,0.24996984928243893,-5.967497797975657,-5.74554443359375
0.0,-5.0,26.31999,20.76643,-0.16566158482413937,-5.156041253973876,-0.000720299430338534,0.2491223441080729,-0.02247930087890626,1.1762960890272088e-05,5.978075665631387e-06,1.671215025151117e-05,0.2501355235330936,-5.993337603465348,-5.7757568359375
0.0,0.0,26.31999,21.39956,0.035552115355248305,-0.3087159139533701,0.00015511357421875657,0.24998096227213548,-0.001346938004557298,7.20313631168636e-06,6.443472962588507e-06,2.2702689825687378e-06,0.24998463912951102,-5.99373719058119,-5.77178955078125
0.0,5.0,26.31999,22.11156,0.2516531824157223,5.131725773174289,0.0010940377278645895,0.24908622553710938,0.022369598453776035,1.607056655687003e-05,8.95482192232253e-06,1.0809122642852253e-05,0.25009107062399666,-5.9922190236245,-5.7696533203125
0.0,10.0,26.31999,22.74633,0.46569676901791224,10.079859099382597,0.002000267382812504,0.24609222732747396,0.04374790045572916,1.2125456806308004e-05,1.0097437712134149e-05,1.199113931676153e-05,0.2499585249894155,-5.969998337383153,-5.74737548828125
0.0,15.0,26.31999,23.34544,0.6779141750432672,14.8958580046959,0.0028592008951822978,0.24164194453125,0.0642817444498698,6.18331085777043e-06,3.4168786626425054e-07,1.6724023621038595e-05,0.2500622863530626,-5.956225102241423,-5.733642578125
0.0,20.0,26.31999,23.93369,0.9009272150749633,19.818978313545806,0.003700415901692712,0.23531394770507816,0.08481677659505209,1.946478299884958e-05,7.593717036035164e-06,5.218762446611734e-06,0.2501604138435351,-5.9516165838177395,-5.72967529296875
0.0,25.0,26.31999,24.51643,1.1570356234268246,24.84338702172474,0.004584204964192713,0.22697649653320315,0.10510794277343749,1.0087423560987724e-05,4.102591733602591e-06,1.289786318619983e-05,0.25017398855137823,-5.9663217441214265,-5.74432373046875
0.0,30.0,26.31999,25.08906,1.4086848642354624,29.97907766516882,0.005326573535156256,0.2166053559895834,0.12498949591471353,6.212481500738471e-06,1.6838018412160015e-05,1.5105780153585092e-05,0.2501372157796871,-6.020926913853699,-5.79833984375
0.0,35.0,26.31999,25.64717,1.7012041416049413,35.13909648061238,0.006073283740234382,0.20448531407877604,0.14398670457356774,9.30259213581496e-06,8.712751392613778e-06,6.332132642895927e-06,0.2501665436129319,-6.136988528603795,-5.91705322265625
0.0,40.0,26.31999,26.19011,2.0360325422007457,40.189723698237756,0.0067916064941406324,0.19104143590494793,0.16148575445963542,2.2818058264329356e-05,3.4201636154738566e-06,1.0115371665522794e-05,0.2502410938371099,-6.329369062200485,-6.10809326171875
0.0,45.0,26.31999,26.72766,2.405437235441344,45.07802741280542,0.007418820035807294,0.17660710769856772,0.1772449626302083,1.2555692043178721e-05,1.604517121243858e-05,1.124675215239434e-05,0.25032156550757095,-6.607797195901531,-6.3848876953125
0.0,50.0,26.31999,27.27974,2.842801083094312,49.9325244876292,0.007984921110026048,0.16080154129231772,0.19141368618164065,1.0644215492562112e-06,8.67909095913587e-06,1.0801230496561459e-05,0.25012015893318534,-6.985463634403837,-6.76422119140625
0.0,55.0,26.31999,27.87712,3.3645561306419185,54.81783086630104,0.008436017708333335,0.14349366775716146,0.2039011556640625,9.35587035086589e-06,1.16981339133077e-05,2.2632043886237038e-05,0.249474007388181,-7.486634122230047,-7.26470947265625
0.0,60.0,26.31999,28.55836,4.056029605054282,59.76009288269457,0.008843278857421881,0.12471207799479168,0.2144710938151042,1.341206231346648e-05,1.6567068979252698e-05,1.313862355932533e-05,0.24825220252996016,-8.144715084982257,-7.92327880859375
0.0,65.0,26.31999,29.36493,4.981024851409083,64.8201036892771,0.009082463427734382,0.10421051752929689,0.22250074062500003,1.539384162840235e-05,1.8674390056844162e-05,1.4467573247121535e-05,0.24586358551911172,-8.983349193732924,-8.76251220703125
0.0,70.0,26.31999,30.33442,6.365220357528964,69.90618488636464,0.009217117154947925,0.08262518834635417,0.2272604513183594,1.374862322031685e-05,4.868071451168049e-06,7.4200996149410926e-06,0.2419900612243051,-9.981393248525434,-9.76287841796875
0.0,75.0,26.31999,31.49123,8.58198956439267,74.89841281375897,0.008781462451171883,0.05818841873372397,0.21807381598307293,1.638280995444411e-05,5.998051917654003e-06,2.522859486169058e-05,0.2258742910889411,-10.0,-9.77996826171875
0.0,80.0,26.31999,32.83503,12.768938364958812,79.73585827080622,0.008347170865885418,0.03683262446289063,0.20855814825846355,1.1865264027386994e-05,1.3142815147707416e-05,2.4682496612754603e-05,0.21195003819600478,-10.0,-9.7784423828125
0.0,85.0,26.31999,34.32733,24.019328880523386,84.4430380883778,0.007966856738281255,0.017877619580078125,0.2011709513997396,7.785398842849205e-06,1.3185408667453014e-05,1.4566230963598201e-05,0.2021208345896451,-10.0,-9.7796630859375
0.0,90.0,26.31999,35.87635,90.81639500619379,87.7392761345786,0.007784430794270841,-0.00011092615559895232,0.19720621751302084,1.923276065766537e-05,6.256404879788668e-06,1.4957280200293876e-05,0.1973598284687025,-10.0,-9.77874755859375
