#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/10V/icarus
#	Magnetic field strength: 0.2 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.07504,-88.86954245715194,-87.59836572589674,-0.008375725455729163,0.00016527623697917132,-0.19974148553059892,1.7966882175539084e-05,1.213060521041451e-05,1.1154760324185565e-05,0.19991708565081354,-9.999401942676753,-9.77874755859375
0.0,-85.0,26.31999,8.61845,-25.441491001396937,-84.38818510319248,-0.008459481966145828,0.017782382356770834,-0.20040929762369794,8.00018929797484e-06,8.146386996036526e-06,2.3743772157232495e-05,0.20137443365889793,-9.583445132403924,-9.361572265625
0.0,-80.0,26.31999,10.0831,-13.515261722716236,-79.74949582263798,-0.008471288199869788,0.03524409500325521,-0.200443340999349,6.387264864791114e-06,1.6567259360604478e-05,1.717641236805295e-05,0.20369448177931831,-8.855296672894891,-8.6376953125
0.0,-75.0,26.31999,11.39135,-9.021283869132372,-74.92360669351503,-0.008395576123046871,0.05288043736979168,-0.19876383457031252,1.2157728193572054e-05,3.693530880203288e-06,9.244544961696288e-06,0.20584918821300438,-7.951523853133366,-7.73040771484375
0.0,-70.0,26.31999,12.51342,-6.628832262177457,-69.915451669398,-0.008209390413411455,0.07064032913411458,-0.19449543653971357,6.2862010103554245e-06,1.2493633927406913e-05,1.408952512146343e-05,0.2070891716771053,-7.028384222271977,-6.806640625
0.0,-65.0,26.31999,13.45475,-5.129595272740783,-64.78444461609132,-0.007893100130208325,0.08792748123372396,-0.18747463982747395,1.1569724718322834e-05,5.665461780276782e-06,1.5218446289014178e-05,0.2072203743945403,-6.215097824200367,-5.99578857421875
0.0,-60.0,26.31999,14.24174,-4.103069891123911,-59.72327686673495,-0.007451368359374992,0.10387390660807293,-0.17838198642578126,1.882670329887707e-05,6.772101723636276e-06,2.8292746885374114e-05,0.20655615325053225,-5.569909015290932,-5.3466796875
0.0,-55.0,26.31999,14.91216,-3.3725626837569047,-54.77750681577306,-0.006972134554036451,0.11831134150390626,-0.16786803989257812,2.0412898956763094e-05,1.2110793122969994e-05,2.3757948486489155e-05,0.20548932577160722,-5.087030054348071,-4.864501953125
0.0,-50.0,26.31999,15.50663,-2.8118193431714005,-49.9535603346074,-0.006445325878906244,0.13122943232421877,-0.15632417189127604,7.861233349340962e-06,3.904523467933395e-06,2.1368642296831996e-05,0.20420566312253738,-4.733503335282782,-4.510498046875
0.0,-45.0,26.31999,16.06198,-2.3543596552193202,-45.07890554850293,-0.005891958772786451,0.14330620437825523,-0.1438228657389323,1.4103013712755637e-05,3.6812054112339508e-06,1.4636018645647687e-05,0.2031167154638963,-4.477180253078899,-4.254150390625
0.0,-40.0,26.31999,16.60753,-1.9463922217795862,-40.10763577444206,-0.005250774283854158,0.15450712600911456,-0.13021740716145833,1.3361124378994244e-05,1.0892829424418334e-05,1.9627606384195207e-05,0.20213014556475592,-4.296712289243875,-4.07745361328125
0.0,-35.0,26.31999,17.1617,-1.6344285210110767,-35.09823319318566,-0.004698430533854159,0.16466135574544272,-0.11576545200195314,2.2704111896771653e-06,9.113070498663011e-06,1.2386252510074495e-05,0.20133821595172938,-4.179607075534167,-3.9617919921875
0.0,-30.0,26.31999,17.73286,-1.3279887215758428,-29.955986044440944,-0.004034909212239581,0.17405409052734375,-0.1003389301920573,1.7586096145424688e-05,7.89218320663196e-06,1.1880659308077314e-05,0.20094528567184236,-4.1154889625748154,-3.892822265625
0.0,-25.0,26.31999,18.32024,-1.0538024343345245,-24.77598043911098,-0.003353065136718745,0.18228731603190104,-0.08415008131510417,8.893797573769908e-06,9.648416101283829e-06,2.7787359575203976e-05,0.20080125701116489,-4.0907508656592215,-3.86993408203125
0.0,-20.0,26.31999,18.91792,-0.8140846126934279,-19.75340686903084,-0.0026840913411458264,0.18889529943033856,-0.06783987013346356,1.0312518174384091e-05,8.398476435448846e-06,1.343303537251365e-05,0.20072589885943987,-4.089190823948229,-3.86749267578125
0.0,-15.0,26.31999,19.52112,-0.5932784958132908,-14.871267399534082,-0.002008782096354159,0.1939908886230469,-0.0515155903483073,1.1116709226099966e-05,8.609896720775096e-06,5.716411523572603e-06,0.20072457777562921,-4.09813401449257,-3.8763427734375
0.0,-10.0,26.31999,20.13324,-0.3697212037304364,-10.038916759200296,-0.0012756013509114539,0.19767748937174479,-0.03499506219075521,3.5127569202692236e-06,4.802982920472094e-06,6.7619338603421285e-06,0.20075525233691283,-4.113269136946303,-3.8909912109375
0.0,-5.0,26.31999,20.77612,-0.16490179317192588,-5.062632957662788,-0.0005763764973958271,0.2002637381510417,-0.01774149570312501,1.3577296992784919e-05,9.173410492542152e-06,1.7378157803260658e-05,0.20104889379919438,-4.132977068421272,-3.91387939453125
0.0,0.0,26.31999,21.39936,0.029158033257555123,-0.2822828152523572,0.00010227340494792236,0.20096807978515627,-0.0009901305501302134,1.0872987057266236e-05,7.1493005144804755e-06,8.689346259847888e-06,0.20097054488379285,-4.134250850014149,-3.91204833984375
0.0,5.0,26.31999,22.12314,0.25879302026084827,5.248855113557772,0.0009042468750000051,0.20019541946614586,0.01839152838541666,1.108951626614871e-05,8.067793912780863e-06,3.0969646997291587e-06,0.20104047342261366,-4.1316579230184125,-3.9111328125
0.0,10.0,26.31999,22.75796,0.4682899005571563,10.185080586629704,0.0016160103841145884,0.1977162283854167,0.03552280279947916,1.3916177432659611e-05,1.1877479391987719e-05,2.5628774437325637e-06,0.2008884963736015,-4.115841340821128,-3.896484375
0.0,15.0,26.31999,23.35763,0.6884129825823573,15.011897400085436,0.0023314970377604216,0.19403833938802084,0.05203935960286458,1.963454355884075e-05,6.430476546454438e-06,8.193704453605012e-06,0.2009089544514482,-4.105962252012154,-3.88702392578125
0.0,20.0,26.31999,23.94664,0.8951936929087201,19.950405890875725,0.0029510608398437576,0.1888636771158854,0.06856405035807292,1.1797078406661483e-05,1.488242993518456e-06,4.336015091550109e-06,0.20094582925584256,-4.102709138536694,-3.8812255859375
