#Procedure: <__main__.icarusCalibCheckProcedure>
#Parameters:
#	Calibration Name: 
#	Delay between averages: 0.1 s
#	Magnet Calibration Filename: C:\Users\TopMob\daedalus_control\calibrations/5V/icarus
#	Magnetic field strength: 0.15 T
#	Number of Averages: 3
#	Phi End Position: 0 mm
#	Phi Start Position: 0 mm
#	Phi Scan Step Size: 5 mm
#	Theta End Position: 90 mm
#	Theta Start Position: -90 mm
#	Theta Scan Step Size: 5 mm
#Data:
phi,theta,X,Y,act_phi,act_theta,Xfield_avg,Yfield_avg,Zfield_avg,Xfield_std,Yfield_std,Zfield_std,Bmag,V,act_V
0.0,-90.0,26.31999,7.06341,-88.12665645459847,-87.63409597297812,-0.006013170524088537,0.00019667679036458838,-0.1456177347167969,1.490023834612504e-05,4.745025340081724e-06,1.4131992437903478e-05,0.14574196912887885,-5.464612682665867,-5.2423095703125
0.0,-85.0,26.31999,8.60253,-24.833159923992262,-84.38882448345619,-0.006050345003255205,0.013074268750000007,-0.14663291212565102,5.229791307567897e-06,1.2415045894324256e-05,8.792992643275765e-06,0.1473389089699477,-5.2990244260497,-5.07720947265625
0.0,-80.0,26.31999,10.06555,-13.254570812008481,-79.75208946213431,-0.006120018668619785,0.025981499381510422,-0.14764255771484378,5.385365646385666e-06,1.940512198225374e-05,1.160484374597514e-05,0.15003605495745564,-5.006344409717357,-4.788818359375
0.0,-75.0,26.31999,11.37365,-8.839510979772921,-74.93095679105329,-0.006117229361979161,0.03933545852864584,-0.1478536030436198,1.3062944027978271e-05,1.6917548061529086e-05,9.682761968355573e-06,0.1531188646957199,-4.639792857083167,-4.41680908203125
0.0,-70.0,26.31999,12.49704,-6.521753956674985,-69.92976241463191,-0.006068942415364577,0.05308721227213543,-0.14624785149739586,1.1268011541977018e-05,2.16057788197702e-05,2.4276848976643583e-05,0.15570330194466694,-4.255483596001342,-4.03900146484375
0.0,-65.0,26.31999,13.44022,-5.0136568368259615,-64.8205384073716,-0.00584559850260416,0.0666325674967448,-0.14227763665364582,1.7028711121957994e-05,9.47215853473122e-06,6.909512772789032e-06,0.15721639852384597,-3.8991523532213033,-3.67889404296875
0.0,-60.0,26.31999,14.22934,-4.031229201176215,-59.74895572895048,-0.005576201529947912,0.07912361974283855,-0.13600632521158856,1.3370474442398155e-05,8.68252694739144e-06,1.1568150099246353e-05,0.15744637729167443,-3.5993637001199694,-3.377685546875
0.0,-55.0,26.31999,14.90155,-3.2910026201639773,-54.80939667863529,-0.005184477897135412,0.0901615673339844,-0.12806788527018229,1.799770270952376e-05,1.2222545683007316e-05,4.649651455266965e-06,0.15670791388045166,-3.362171603245533,-3.13995361328125
0.0,-50.0,26.31999,15.49786,-2.7455497086008727,-49.97489775789773,-0.004787893831380202,0.09984015416666668,-0.11901566765950522,1.5381807435974697e-05,1.0823966571081289e-05,1.7498041858943575e-05,0.15542107147939155,-3.179617816736621,-2.957763671875
0.0,-45.0,26.31999,16.05443,-2.3067294187952543,-45.09925815188445,-0.004370789746093742,0.10850535192057294,-0.10897025139973959,1.4344498817715305e-05,1.861823215489512e-05,1.0065633456387106e-05,0.1538409272220315,-3.0410602769533215,-2.81768798828125
